altitude,givenTimeMillis,horizontalAccuracy,latitude,longitude,timeMillis,verticalAccuracy
0.0,1544787533996,13.0,36.3740841998819,127.36556099958646,1544787535402,0.0
0.0,1544787545399,13.0,36.3740841998819,127.36556099958646,1544787545410,0.0
0.0,1544787555399,13.0,36.3740841998819,127.36556099958646,1544787555404,0.0
0.0,1544787575399,14.0,36.3741312998819,127.36585689958648,1544787575389,0.0
