adress,bond,name,rssi,time,type
0C:A6:94:1D:DC:4F,10,HK Nova,-84,1544780556128,1
01:65:E5:16:F8:E3,10,NA,-80,1544780556867,2
78:4F:43:9A:52:DD,10,NA,-89,1544780557685,3
