28724.30051, 3,   2.564,  0.588,  9.741, 4,  -0.054, -0.060, -0.786, 5, -22.300,  6.200,-33.900
28724.37071, 3,  -1.030, -1.233,  8.990, 4,  -0.075,  0.080, -4.687, 5, -21.900,  2.700,-34.300
28724.44173, 3,   0.183,  0.554,  9.811, 4,  -0.012, -0.409, -3.507, 5, -21.200, -1.500,-34.300
28724.51184, 3,   0.693, -0.850,  9.767, 4,  -0.076, -0.022, -5.321, 5, -16.500, -8.500,-34.300
28724.58097, 3,   1.454,  0.025,  9.758, 4,  -0.062, -0.041, -4.985, 5, -13.400,-12.700,-34.300
28724.65037, 3,  -0.830, -1.826,  9.828, 4,  -0.085, -0.109, -5.963, 5,  -1.300,-16.000,-34.300
28724.72218, 3,   0.553,  1.712,  9.682, 4,  -0.072, -0.081, -4.651, 5,   3.300,-16.000,-34.300
28724.79281, 3,  -0.711, -0.433,  9.820, 4,  -0.040, -0.017, -2.392, 5,   6.300,-15.000,-34.700
28724.86105, 3,   0.141,  0.156,  9.755, 4,  -0.048, -0.064, -1.300, 5,   8.300,-13.900,-34.700
28724.93271, 3,  -0.027,  0.093,  9.784, 4,  -0.065, -0.047, -1.840, 5,   9.300,-14.300,-34.700
28725.00157, 3,   0.662,  0.422,  9.872, 4,  -0.053, -0.043, -1.157, 5,  11.000,-13.200,-34.700
28725.07100, 3,  -1.100, -0.706,  9.788, 4,  -0.051, -0.078, -1.508, 5,  14.000,-10.600,-34.700
28725.14227, 3,   0.053,  0.181,  9.754, 4,  -0.053,  0.032, -0.725, 5,  14.600,-10.600,-34.700
28725.21203, 3,   0.068,  0.183,  9.753, 4,  -0.048, -0.042, -0.018, 5,  14.100,-11.100,-34.700
28725.28080, 3,   0.062,  0.181,  9.767, 4,  -0.047, -0.044, -0.015, 5,  14.500, -9.600,-34.700
28725.35267, 3,   0.044,  0.186,  9.764, 4,  -0.047, -0.043, -0.018, 5,  14.500,-10.400,-34.700
28725.42266, 3,   0.042,  0.208,  9.787, 4,  -0.048, -0.043, -0.019, 5,  14.100,-11.000,-35.100
28725.49203, 3,   0.061,  0.190,  9.756, 4,  -0.047, -0.043, -0.019, 5,  14.100,-11.000,-35.100
28725.56207, 3,   0.038,  0.188,  9.751, 4,  -0.047, -0.045, -0.017, 5,  14.100,-11.000,-35.100
28725.63267, 3,   0.057,  0.199,  9.756, 4,  -0.048, -0.044, -0.018, 5,  14.100,-11.500,-35.100
28725.70064, 3,   0.036,  0.184,  9.758, 4,  -0.047, -0.043, -0.017, 5,  14.100,-10.700,-35.100
28725.77092, 3,   0.074,  0.200,  9.754, 4,  -0.049, -0.043, -0.017, 5,  14.600,-10.700,-35.100
28725.84262, 3,   0.040,  0.166,  9.759, 4,  -0.047, -0.044, -0.018, 5,  14.100,-10.700,-35.100
28725.91193, 3,   0.042,  0.166,  9.751, 4,  -0.045, -0.043, -0.016, 5,  13.700,-11.400,-35.100
28725.98075, 3,  -0.014,  0.191,  9.671, 4,  -0.048, -0.043, -0.015, 5,  14.200,-10.900,-35.500
28726.05229, 3,   0.068,  0.217,  9.782, 4,  -0.049, -0.056, -0.015, 5,  14.200,-10.900,-35.500
28726.12249, 3,   0.039,  0.230,  9.780, 4,  -0.049, -0.028, -0.018, 5,  14.200,-10.900,-35.500
28726.19223, 3,   0.073,  0.183,  9.783, 4,  -0.048, -0.058, -0.018, 5,  14.200,-10.900,-35.500
28726.26059, 3,  -0.636,  0.004,  9.663, 4,  -0.051, -0.016, -0.018, 5,  14.200,-10.500,-35.500
28726.33079, 3,   0.287, -0.228,  9.696, 4,  -0.179, -0.363, -0.312, 5,  14.200,-10.500,-35.500
28726.40141, 3,   0.849, -0.629, 12.598, 4,  -0.549, -0.210, -1.548, 5,  14.200,-10.500,-35.500
28726.47091, 3,   0.127, -1.932, 11.667, 4,  -0.280,  0.162, -1.329, 5,  14.200, -8.800,-35.500
28726.54043, 3,  -0.305, -3.488, 11.284, 4,  -0.870, -0.105, -0.868, 5,  14.600, -5.700,-35.500
28726.61194, 3,   0.976, -4.217,  9.656, 4,  -3.104, -0.008, -2.401, 5,  14.600,  1.300,-35.900
28726.68092, 3,   0.714, -6.535,  8.109, 4,  -3.687, -0.354, -2.131, 5,  14.600,  8.600,-35.900
28726.75109, 3,   2.386, -6.649,  5.523, 4,  -4.485, -0.649, -1.240, 5,  13.700, 26.200,-28.600
28726.82061, 3,   3.010, -6.662,  4.608, 4,  -5.092, -1.253, -1.416, 5,   8.800, 30.900,-18.700
28726.89212, 3,   3.799, -6.442,  1.091, 4,  -4.206, -1.045, -0.489, 5,   6.100, 32.300, -7.600
28726.96265, 3,   2.301, -6.815, -1.259, 4,  -3.406, -1.150, -0.564, 5,   4.300, 32.300, -0.200
28727.03203, 3,   2.522, -6.368, -3.020, 4,  -3.236, -0.536, -0.134, 5,   4.300, 31.600,  8.100
28727.10125, 3,   6.613, -6.440, -5.319, 4,  -2.451, -0.358,  0.051, 5,   4.300, 30.800, 12.800
28727.17178, 3,   2.619, -5.237, -6.641, 4,  -1.986,  0.192, -1.126, 5,   1.800, 24.900, 23.400
28727.24216, 3,   3.840, -4.820, -9.836, 4,  -3.430, -0.309, -0.200, 5,   1.000, 19.500, 29.200
