31543.07205, 3,  -0.104,  8.526,  6.117, 4,  -0.674,  0.055,  0.095, 5,  19.500,-33.500,-29.700, 81, 288.986,-55.514, -2.974, 82,   0.974,  0.541, -0.976, 83,  -0.420,  8.083,  5.537, 84,   0.363,  0.293,  0.519
31543.14066, 3,  -1.237,  9.118,  5.350, 4,   0.019,  1.021,  0.327, 5,  19.100,-33.900,-30.200, 81, 281.864,-52.187, -3.765, 82,   0.406,  0.779,  0.126, 83,  -0.510,  7.747,  5.991, 84,   0.321,  0.303,  0.572
31543.21355, 3,  -1.272,  7.686,  6.439, 4,  -1.835,  3.167,  0.978, 5,  19.100,-33.900,-29.800, 81, 285.379,-51.979, -6.255, 82,  -0.390,  1.393, -0.630, 83,  -0.847,  7.726,  5.981, 84,   0.315,  0.309,  0.555
31543.28219, 3,  -1.542,  8.335,  6.132, 4,  -1.121,  1.696,  0.722, 5,  21.700,-33.500,-29.800, 81, 279.635,-47.902,-13.031, 82,   0.210,  0.409,  0.034, 83,  -1.482,  7.277,  6.405, 84,   0.249,  0.334,  0.605
31543.35073, 3,  -2.394,  6.257,  9.023, 4,  -1.500,  1.364,  0.844, 5,  23.400,-33.100,-29.100, 81, 269.449,-44.349,-15.554, 82,   0.339,  1.480, -0.624, 83,  -1.880,  6.855,  6.756, 84,   0.182,  0.350,  0.673
31543.42276, 3,  -2.229,  6.602,  5.491, 4,  -0.479,  2.590,  0.087, 5,  27.900,-32.200,-23.900, 81, 255.859,-39.495,-18.479, 82,   0.004,  0.020,  1.846, 83,  -2.399,  6.237,  7.177, 84,   0.093,  0.354,  0.755
31543.49064, 3,  -4.317,  5.215,  7.402, 4,  -1.683,  2.782,  0.123, 5,  31.000,-31.700,-20.400, 81, 249.338,-38.061,-25.010, 82,   1.035,  0.556, -1.507, 83,  -3.264,  6.046,  6.997, 84,   0.022,  0.378,  0.787
31543.56105, 3,  -5.319,  6.378,  5.350, 4,  -1.595,  1.877,  0.339, 5,  32.000,-31.000,-18.200, 81, 238.653,-32.993,-34.412, 82,   0.332, -0.126,  0.617, 83,  -4.648,  5.340,  6.786, 84,  -0.105,  0.378,  0.830
31543.63055, 3,  -5.018,  5.075,  7.090, 4,  -0.803,  0.141,  0.261, 5,  32.900,-30.600,-17.800, 81, 229.657,-29.907,-38.536, 82,  -0.023,  1.489, -1.300, 83,  -5.296,  4.890,  6.649, 84,  -0.180,  0.359,  0.857
31543.70184, 3,  -6.514,  4.712,  7.289, 4,  -1.047,  2.176,  0.025, 5,  32.900,-30.200,-16.400, 81, 228.447,-28.084,-39.787, 82,   0.519,  0.458,  0.441, 83,  -5.537,  4.617,  6.648, 84,  -0.201,  0.347,  0.860
31543.77127, 3,  -7.359,  4.788,  3.890, 4,  -0.329,  4.215,  1.123, 5,  34.400,-29.700,-13.300, 81, 221.720,-25.033,-44.690, 82,  -0.265,  0.563,  0.972, 83,  -6.249,  4.150,  6.317, 84,  -0.271,  0.324,  0.869
31543.84175, 3,  -9.079,  6.079,  1.949, 4,  -0.747,  6.090,  1.373, 5,  32.300,-35.400,  8.300, 81, 215.104,-27.914,-62.110, 82,   0.300,  0.197, -0.164, 83,  -7.659,  4.591,  4.054, 84,  -0.403,  0.362,  0.825
31543.91222, 3,  -6.567,  6.323, -1.426, 4,  -0.127,  6.244,  1.501, 5,  21.300,-40.900, 17.700, 81, 204.581,-31.742,-81.666, 82,  -0.827,  0.920,  0.741, 83,  -8.252,  5.159,  1.209, 84,  -0.541,  0.381,  0.748
31543.98135, 3,  -5.089,  7.329, -4.444, 4,  -0.761,  5.605,  1.147, 5,   9.500,-42.700, 21.900, 81, 170.373,-142.168,-75.848, 82,   0.943,  0.308,  0.468, 83,  -7.510,  6.015, -1.894, 84,   0.686, -0.355, -0.623
31544.05148, 3,  -3.390,  8.177, -8.682, 4,  -0.647,  3.826,  0.867, 5,   0.300,-44.400, 21.100, 81, 125.799,-136.284,-51.097, 82,   0.427,  0.552,  0.008, 83,  -5.516,  6.777, -4.451, 84,   0.784, -0.336, -0.463
31544.12031, 3,  -3.458,  8.164, -4.215, 4,  -1.259,  2.948,  0.518, 5,  -6.800,-46.000, 19.200, 81, 104.002,-132.539,-36.635, 82,   0.567,  0.952, -3.362, 83,  -3.956,  7.226, -5.320, 84,   0.804, -0.353, -0.379
31544.19200, 3,  -1.327,  8.536, -4.965, 4,  -0.418,  2.581,  0.301, 5, -10.300,-47.100, 15.700, 81,  88.794,-128.080,-19.212, 82,  -0.768,  0.445,  1.202, 83,  -2.690,  7.719, -5.417, 84,   0.800, -0.368, -0.328
31544.26244, 3,  -0.612,  8.650, -5.176, 4,  -0.313,  1.018,  0.038, 5, -15.500,-47.000, 11.500, 81,  72.824,-125.916,-12.090, 82,   0.374,  0.594,  0.530, 83,  -1.701,  7.942, -5.495, 84,   0.809, -0.354, -0.274
31544.33248, 3,  -2.565,  8.866, -3.629, 4,  -0.415,  1.535, -0.372, 5, -16.400,-47.500,  9.600, 81,  62.979,-123.975, -7.196, 82,   0.414,  0.517,  0.208, 83,  -1.027,  8.132, -5.383, 84,   0.806, -0.352, -0.243
31544.40054, 3,  -0.743,  9.198, -4.996, 4,   0.154,  1.333,  0.760, 5, -17.800,-47.100,  8.300, 81,  57.794,-122.445, -4.945, 82,  -1.849,  0.590,  1.583, 83,  -0.716,  8.276, -5.212, 84,   0.804, -0.346, -0.229
31544.47053, 3,  -0.010,  8.615, -4.254, 4,  -0.365,  2.503,  0.517, 5, -19.400,-47.100,  6.300, 81,  44.810,-122.851, -0.241, 82,  -0.709,  0.960,  0.323, 83,  -0.035,  8.238, -5.320, 84,   0.814, -0.331, -0.182
31544.54164, 3,   1.206,  7.939, -3.765, 4,  -0.698,  2.453, -0.438, 5, -21.400,-47.100,  3.300, 81,  27.081,-122.523,  5.875, 82,  -0.861,  0.346,  0.949, 83,   0.851,  8.269, -5.203, 84,   0.821, -0.302, -0.120
31544.61092, 3,   1.798,  9.912, -2.122, 4,  -0.974,  2.992, -0.824, 5, -21.400,-47.100, -1.500, 81,  16.256,-119.961, 10.370, 82,  -0.349, -0.558,  0.879, 83,   1.555,  8.496, -4.644, 84,   0.806, -0.296, -0.087
31544.68277, 3,   2.795,  9.205, -2.468, 4,  -0.999,  2.108, -2.069, 5, -14.100,-47.100,-14.000, 81,   4.110,-113.331, 11.089, 82,   0.033,  0.907,  1.337, 83,   1.765,  9.005, -3.460, 84,   0.790, -0.228, -0.050
31544.75046, 3,   1.384, 10.415, -1.505, 4,  -0.913,  2.164, -0.467, 5, -10.100,-47.100,-17.300, 81,  14.527,-105.651,  5.982, 82,   1.806, -0.238, -0.015, 83,   0.989,  9.443, -2.454, 84,   0.761, -0.213, -0.103
31544.82047, 3,   0.971, 10.168, -1.291, 4,  -0.381,  0.697, -0.614, 5,  -7.900,-47.500,-18.600, 81,  11.010,-101.685,  4.716, 82,   0.592,  0.811,  0.316, 83,   0.792,  9.603, -1.821, 84,   0.752, -0.165, -0.085
31544.89082, 3,   0.811,  8.603, -1.173, 4,   0.602,  0.858, -0.584, 5,  -5.600,-47.500,-19.400, 81,   9.252,-98.770,  2.535, 82,   0.542,  0.476,  0.141, 83,   0.429,  9.692, -1.432, 84,   0.749, -0.112, -0.068
31544.96172, 3,   0.518, 10.312, -0.983, 4,  -0.457,  0.497,  1.191, 5,  -4.100,-47.900,-18.300, 81,  12.419,-99.250,  0.248, 82,   0.769, -1.076,  0.403, 83,   0.042,  9.679, -1.576, 84,   0.757, -0.088, -0.072
31545.03189, 3,   1.089, 11.093, -0.527, 4,  -0.492,  0.245, -0.689, 5,  -6.100,-48.300,-19.100, 81, 358.814,-99.505,  3.709, 82,  -0.109,  0.640,  0.510, 83,   0.627,  9.672, -1.493, 84,   0.756, -0.066, -0.014
31545.10086, 3,   1.261,  9.987, -0.413, 4,  -0.799,  0.920,  0.208, 5,  -5.200,-48.300,-21.200, 81, 354.027,-98.328,  4.610, 82,   0.307,  1.390,  0.658, 83,   0.782,  9.703, -1.186, 84,   0.747, -0.050,  0.009
31545.17082, 3,   1.967, 10.882,  0.397, 4,  -1.623,  3.188, -0.071, 5,  -2.400,-46.300,-25.500, 81, 350.137,-95.809,  5.568, 82,   0.310,  0.231, -0.129, 83,   0.951,  9.756, -0.284, 84,   0.716, -0.040,  0.029
31545.24159, 3,   1.037,  9.337,  3.883, 4,  -3.388,  4.689,  0.769, 5,   3.600,-41.200,-30.300, 81, 349.365,-82.620,  5.177, 82,   1.086,  1.156, -0.503, 83,   0.881,  9.725,  0.900, 84,   0.674, -0.012,  0.054
31545.31298, 3,  -3.969,  6.210,  2.273, 4,  -2.857,  3.678,  0.260, 5,  10.600,-33.700,-34.000, 81, 337.687,-72.399,  3.712, 82,   0.431, -0.010,  0.981, 83,   0.606,  9.348,  2.903, 84,   0.589,  0.070,  0.146
31545.38043, 3,  -4.122,  5.097,  9.103, 4,  -3.467,  2.647, -0.006, 5,  14.200,-26.400,-38.200, 81, 324.522,-59.562, -0.597, 82,  -3.881, -2.245, -2.694, 83,  -0.088,  8.455,  4.967, 84,   0.471,  0.157,  0.266
31545.45185, 3,  -1.260,  4.811,  7.071, 4,  -2.541,  0.428,  1.034, 5,  17.800,-20.700,-38.300, 81, 308.671,-44.938, -5.534, 82,  -3.453, -1.830,  2.194, 83,  -0.669,  6.927,  6.909, 84,   0.326,  0.203,  0.409
31545.52272, 3,   6.491,  6.899, 13.272, 4,  -2.393,  1.361,  0.683, 5,  21.800,-10.700,-38.400, 81, 299.671,-35.973, -5.537, 82,  -0.494, -0.950, -0.828, 83,  -0.766,  5.761,  7.899, 84,   0.244,  0.194,  0.487
31545.59160, 3,  -3.036,  3.597,  9.060, 4,  -0.543, -0.688, -1.129, 5,  21.300, -6.900,-38.900, 81, 291.203,-24.989, -7.920, 82,   7.716,  2.757,  4.468, 83,  -1.225,  4.143,  8.804, 84,   0.140,  0.177,  0.561
31545.66232, 3,  -0.432,  2.479,  9.044, 4,  -2.959, -0.403, -0.265, 5,  20.300, -3.900,-39.500, 81, 292.635,-21.578, -7.883, 82,  -1.786, -0.009,  0.026, 83,  -1.251,  3.607,  9.033, 84,   0.118,  0.160,  0.553
31545.73120, 3,  -1.337, -1.067,  9.626, 4,  -5.161,  0.434, -0.284, 5,  19.800,  4.900,-39.700, 81, 288.443,-13.926, -6.232, 82,   0.601,  0.119, -0.418, 83,  -1.033,  2.360,  9.462, 84,   0.067,  0.115,  0.585
31545.80131, 3,  -2.107, -4.143,  8.613, 4,  -5.256, -0.407,  0.444, 5,  20.400, 15.200,-39.300, 81, 281.598,  3.094, -7.015, 82,  -0.141, -0.538, -0.093, 83,  -1.196, -0.529,  9.719, 84,  -0.060,  0.030,  0.629
31545.87126, 3,  -0.965, -6.340,  6.834, 4,  -1.611, -0.737, -0.696, 5,  20.400, 23.400,-31.500, 81, 263.607, 22.938, -6.090, 82,  -1.149, -0.321, -0.367, 83,  -0.958, -3.822,  8.980, 84,  -0.171, -0.114,  0.723
31545.94051, 3,  -0.004, -5.884,  7.838, 4,   0.289, -0.414, -0.006, 5,  17.500, 28.300,-27.600, 81, 264.509, 38.134, -0.769, 82,  -0.862, -0.284, -0.879, 83,  -0.104, -6.056,  7.713, 84,  -0.224, -0.238,  0.699
31546.01058, 3,   0.361, -5.659,  6.117, 4,   0.040, -0.158, -0.161, 5,  16.800, 28.500,-28.500, 81, 279.483, 38.689,  1.373, 82,  -0.187,  0.246,  0.186, 83,   0.183, -6.130,  7.652, 84,  -0.246, -0.222,  0.612
31546.08295, 3,  -0.319, -6.847,  6.486, 4,  -0.770,  0.302, -0.622, 5,  16.200, 29.500,-27.800, 81, 283.331, 38.632,  2.453, 82,   0.033,  0.463, -1.537, 83,   0.328, -6.122,  7.654, 84,  -0.247, -0.220,  0.589
31546.15168, 3,   0.640, -6.570,  7.051, 4,  -1.898,  0.548, -0.990, 5,  16.200, 29.700,-29.200, 81, 286.705, 39.070,  2.256, 82,  -0.619, -0.667, -1.122, 83,   0.300, -6.181,  7.608, 84,  -0.258, -0.214,  0.566
31546.22078, 3,  -1.583, -7.998,  6.553, 4,  -0.737,  0.727, -0.431, 5,  15.500, 31.300,-26.400, 81, 289.573, 39.855,  2.593, 82,   0.299, -0.285, -0.470, 83,   0.341, -6.285,  7.521, 84,  -0.267, -0.213,  0.546
31546.29046, 3,  -0.288, -7.265,  6.887, 4,  -0.695,  0.378, -0.587, 5,  15.500, 31.000,-23.500, 81, 283.243, 45.182,  1.991, 82,  -1.823, -1.042, -0.355, 83,   0.240, -6.956,  6.908, 84,  -0.292, -0.250,  0.576
31546.36181, 3,  -0.840, -8.433,  5.525, 4,  -3.016,  0.758, -0.570, 5,  14.100, 34.000,-13.000, 81, 283.576, 49.086,  2.005, 82,  -0.513,  0.146,  0.468, 83,   0.225, -7.411,  6.419, 84,  -0.318, -0.268,  0.566
31546.43097, 3,  -1.489, -8.859,  1.669, 4,  -3.959,  0.117, -0.498, 5,  12.600, 33.900, -3.800, 81, 278.531, 58.863,  1.591, 82,  -1.073, -0.039,  0.460, 83,   0.233, -8.394,  5.066, 84,  -0.362, -0.333,  0.571
31546.50105, 3,   1.559, -9.820, -0.122, 4,  -2.688, -0.345, -0.492, 5,  11.500, 32.200,  4.300, 81, 280.072, 75.136,  2.550, 82,  -1.911,  0.619, -0.811, 83,   0.422, -9.479,  2.480, 84,  -0.447, -0.417,  0.513
31546.57134, 3,  -0.692, -8.639, -1.860, 4,  -3.156, -0.596, -0.042, 5,  11.500, 30.800, 11.000, 81, 284.965, 84.577,  4.471, 82,   0.795, -0.058, -0.647, 83,   0.763, -9.763,  0.525, 84,  -0.502, -0.470,  0.453
31546.64114, 3,   0.167, -8.829, -4.023, 4,  -2.896, -0.853, -0.421, 5,  11.500, 24.300, 17.200, 81, 294.213, 99.731,  3.885, 82,  -1.348,  1.027, -0.338, 83,   0.656, -9.666, -1.522, 84,  -0.593, -0.475,  0.371
31546.71185, 3,  -0.064, -7.754, -6.133, 4,  -2.688, -0.563, -0.208, 5,  11.500, 18.100, 23.500, 81, 300.452,112.994,  4.619, 82,  -0.562,  0.198, -0.263, 83,   0.729, -9.027, -3.761, 84,  -0.674, -0.487,  0.288
31546.78232, 3,  -0.802, -6.749, -6.757, 4,  -3.059, -0.988, -0.648, 5,  11.100,  8.100, 28.500, 81, 309.870,123.227,  4.879, 82,  -0.764,  0.449, -0.806, 83,   0.700, -8.203, -5.328, 84,  -0.757, -0.446,  0.207
31546.85063, 3,  -1.923, -5.623, -8.407, 4,  -3.750, -0.385,  0.606, 5,  13.200,  0.400, 30.800, 81, 314.238,137.302,  4.903, 82,  -1.418, -0.098,  0.424, 83,   0.616, -6.650, -7.181, 84,  -0.827, -0.427,  0.137
31546.92244, 3,  -0.080, -1.767, -8.415, 4,  -3.343, -0.453,  0.293, 5,  14.500, -9.900, 32.800, 81, 313.939,149.118,  0.956, 82,  -2.064, -0.590,  0.008, 83,   0.140, -5.033, -8.415, 84,  -0.881, -0.392,  0.101
31546.99029, 3,   0.386,  0.572,-11.346, 4,  -2.283, -0.282,  0.835, 5,  15.500,-17.800, 33.000, 81, 269.910,162.706, -1.070, 82,   0.095,  1.148,  0.947, 83,  -0.175, -2.915, -9.362, 84,  -0.920, -0.362,  0.063
31547.06183, 3,  -3.849,  0.094, -8.733, 4,  -2.812, -0.885, -0.087, 5,  16.600,-22.000, 30.500, 81, 154.472,174.802, -2.041, 82,   0.734,  1.460, -1.585, 83,  -0.348, -0.888, -9.760, 84,  -0.945, -0.322,  0.031
31547.13080, 3,  -2.229,  3.949,-10.435, 4,  -1.121, -0.642,  0.379, 5,  17.700,-29.000, 29.000, 81, 134.239,-175.278, -5.372, 82,  -2.934, -0.713,  0.997, 83,  -0.915,  0.807, -9.730, 84,   0.950,  0.306, -0.032
31547.20198, 3,  -1.658,  5.660, -9.286, 4,  -1.156, -0.802,  0.054, 5,  19.000,-33.800, 24.100, 81,  64.082,-166.366, -8.128, 82,  -0.882,  1.637, -1.001, 83,  -1.347,  2.312, -9.435, 84,   0.949,  0.283, -0.032
31547.27120, 3,  -1.963,  2.279, -9.124, 4,  -0.691, -0.403, -0.765, 5,  20.500,-34.000, 22.200, 81,   5.091,-161.869,-10.713, 82,   0.074,  2.608, -0.129, 83,  -1.732,  3.052, -9.157, 84,   0.950,  0.253, -0.046
31547.34182, 3,  -2.267,  3.533, -8.280, 4,  -2.860, -0.124, -0.164, 5,  21.700,-36.400, 21.000, 81, 355.609,-159.767,-13.276, 82,   0.150, -1.112, -0.168, 83,  -2.113,  3.391, -8.956, 84,   0.942,  0.263, -0.058
31547.41110, 3,  -2.060,  6.093, -6.673, 4,  -2.898,  0.457,  0.521, 5,  22.200,-38.800, 15.500, 81, 354.069,-149.918,-15.119, 82,  -0.054, -1.383, -0.088, 83,  -2.213,  4.916, -8.192, 84,   0.913,  0.290, -0.033
31547.48066, 3,  -2.639,  7.173, -6.459, 4,  -2.921, -0.104, -0.188, 5,  21.600,-44.100, 11.800, 81, 346.385,-137.407,-14.978, 82,  -0.194, -0.544,  0.301, 83,  -1.866,  6.637, -6.974, 84,   0.869,  0.316,  0.028
31547.55034, 3,  -0.803,  9.227, -3.604, 4,  -2.128, -0.574,  0.576, 5,  21.600,-44.700,  5.700, 81, 344.501,-127.733,-14.477, 82,  -0.637, -0.583, -0.801, 83,  -2.002,  7.756, -5.658, 84,   0.820,  0.340,  0.065
31547.62145, 3,  -2.185,  9.371, -2.400, 4,  -1.409, -0.635,  0.124, 5,  22.500,-45.700, -4.400, 81, 345.168,-117.164,-13.710, 82,   1.325,  0.502,  0.334, 83,  -2.128,  8.725, -3.939, 84,   0.765,  0.340,  0.097
31547.69186, 3,  -2.237,  9.419, -2.358, 4,  -0.449, -0.910,  0.337, 5,  22.500,-45.500, -6.200, 81, 345.997,-112.084,-13.493, 82,  -0.005,  0.284,  0.573, 83,  -2.181,  9.087, -2.973, 84,   0.736,  0.332,  0.111
31547.76157, 3,  -2.774,  9.098, -3.313, 4,   0.034, -1.165,  0.264, 5,  22.100,-45.500, -8.000, 81, 349.368,-109.524,-13.064, 82,  -0.093,  0.176,  0.121, 83,  -2.145,  9.243, -2.478, 84,   0.731,  0.303,  0.101
31547.83097, 3,  -3.515,  9.617, -1.155, 4,  -0.468, -1.370,  0.901, 5,  21.400,-45.500, -9.900, 81, 349.875,-108.655,-13.091, 82,  -0.614, -0.193, -1.039, 83,  -2.161,  9.291, -2.274, 84,   0.725,  0.300,  0.101
31547.90178, 3,  -0.762, 10.432, -2.833, 4,   0.578, -2.166,  1.668, 5,  18.000,-45.500,-13.600, 81, 349.369,-105.772,-11.629, 82,  -1.573,  0.179,  0.671, 83,  -1.942,  9.437, -1.826, 84,   0.718,  0.278,  0.106
31547.97033, 3,  -2.759,  9.066, -0.702, 4,  -0.112, -1.902,  1.022, 5,  12.600,-46.000,-13.100, 81, 345.090,-103.242, -7.380, 82,   0.475,  0.886, -0.958, 83,  -1.236,  9.546, -1.875, 84,   0.734,  0.237,  0.116
31548.04086, 3,   2.125,  9.827, -3.892, 4,  -0.004, -2.292,  1.864, 5,   1.300,-47.900,-15.800, 81, 344.936,-100.224, -3.829, 82,  -2.113, -0.585,  0.914, 83,  -0.646,  9.651, -1.616, 84,   0.743,  0.175,  0.106
31548.11191, 3,   0.588,  9.190, -0.029, 4,  -0.952, -4.561,  1.485, 5,  -5.500,-48.100,-16.300, 81, 337.104,-99.954,  3.203, 82,   1.584,  0.168, -2.285, 83,   0.540,  9.659, -1.607, 84,   0.758,  0.088,  0.110
31548.18156, 3,  -0.582,  9.459, -2.750, 4,  -0.695, -1.007,  0.759, 5, -10.200,-48.400,-15.900, 81, 340.245,-100.424,  6.435, 82,  -0.499, -0.455,  1.372, 83,   1.088,  9.645, -1.402, 84,   0.756,  0.008,  0.080
31548.25029, 3,   3.623, 10.030, -1.477, 4,  -0.230, -2.283,  1.029, 5,  -9.900,-40.500,-13.700, 81, 339.244,-101.079,  8.920, 82,  -2.093, -0.165, -1.623, 83,   1.510,  9.624, -1.127, 84,   0.746, -0.030,  0.077
31548.32006, 3,   2.087, 11.348, -0.727, 4,  -0.207, -3.881, -0.528, 5, -12.800,-41.400,-10.500, 81, 343.315,-103.226, 11.248, 82,   1.724,  0.483, -0.281, 83,   1.899,  9.547, -1.196, 84,   0.743, -0.096,  0.045
31548.39062, 3,   2.961,  8.641, -3.909, 4,   0.010, -2.805, -0.128, 5, -15.400,-41.100, -6.000, 81,   1.975,-103.005,  9.085, 82,   0.559,  1.793,  0.866, 83,   1.528,  9.555, -1.593, 84,   0.741, -0.181, -0.052
31548.46155, 3,  -0.215,  9.864, -0.998, 4,  -0.787, -3.000, -0.619, 5, -14.300,-40.000, -0.900, 81,  17.443,-105.180,  7.859, 82,   1.655, -0.823, -1.698, 83,   1.306,  9.464, -2.211, 84,   0.737, -0.263, -0.127
31548.53135, 3,   0.433, 11.261, -1.412, 4,  -0.623, -2.246, -0.424, 5, -14.300,-42.000,  2.000, 81,  43.715,-101.914,  3.251, 82,  -0.761,  0.268,  0.951, 83,   0.545,  9.595, -1.950, 84,   0.692, -0.348, -0.252
31548.60054, 3,   0.601,  9.237, -1.302, 4,   0.523, -3.347, -0.329, 5, -14.300,-40.800,  4.400, 81,  67.190,-99.316, -0.029, 82,   0.438,  1.584,  0.176, 83,  -0.005,  9.677, -1.588, 84,   0.635, -0.421, -0.358
31548.67214, 3,  -2.216,  9.475, -1.581, 4,   0.642, -2.127,  0.453, 5, -14.300,-41.200,  8.400, 81,  86.618,-100.462, -3.215, 82,   1.143, -0.406,  0.394, 83,  -0.542,  9.644, -1.696, 84,   0.600, -0.476, -0.428
31548.74066, 3,   0.931,  8.488, -1.987, 4,   0.116, -1.508,  0.573, 5, -14.300,-41.600, 11.700, 81,  96.485,-102.001, -3.974, 82,  -1.550, -0.117,  0.346, 83,  -0.666,  9.592, -1.927, 84,   0.571, -0.521, -0.459
31548.81055, 3,   2.034, 12.441, -1.176, 4,  -0.142, -0.936,  0.142, 5, -13.800,-41.600, 12.700, 81, 106.098,-102.398, -3.949, 82,   1.592, -1.090,  0.012, 83,  -0.661,  9.578, -1.999, 84,   0.527, -0.570, -0.492
31548.88197, 3,  -1.419,  8.977, -0.718, 4,  -0.546, -0.807, -1.037, 5, -11.800,-41.600, 13.800, 81, 112.459,-101.634, -3.589, 82,   2.636,  2.836,  0.707, 83,  -0.602,  9.605, -1.884, 84,   0.487, -0.599, -0.517
31548.95067, 3,  -2.408,  9.865, -0.898, 4,  -0.127, -0.299, -0.504, 5,  -8.700,-41.600, 13.300, 81, 123.988,-101.825, -7.112, 82,  -0.221, -0.621,  0.895, 83,  -1.198,  9.599, -1.614, 84,   0.471, -0.600, -0.554
31549.02032, 3,  -1.560,  9.286, -1.374, 4,   0.046, -0.740, -0.243, 5,  -8.100,-41.600, 14.800, 81, 131.410,-102.909, -9.732, 82,  -0.768,  0.307,  0.555, 83,  -1.639,  9.559, -1.453, 84,   0.467, -0.597, -0.573
31549.09186, 3,  -2.935,  9.009, -2.093, 4,   0.331, -0.819,  0.295, 5,  -7.200,-41.600, 15.500, 81, 136.176,-104.587,-11.329, 82,   0.341, -0.205,  0.203, 83,  -1.901,  9.491, -1.576, 84,   0.464, -0.604, -0.581
31549.16285, 3,  -1.323, 10.103, -1.255, 4,   0.081, -0.961,  0.834, 5,  -6.300,-41.600, 16.500, 81, 134.862,-105.905,-11.508, 82,  -1.015, -0.422, -0.213, 83,  -1.920,  9.431, -1.880, 84,   0.478, -0.606, -0.568
31549.23091, 3,  -2.113,  9.812, -1.929, 4,   0.290, -1.146,  0.180, 5,  -6.800,-41.600, 18.000, 81, 139.324,-104.139, -9.430, 82,   0.257,  0.593,  0.546, 83,  -1.579,  9.510, -1.801, 84,   0.424, -0.642, -0.584
31549.30150, 3,  -1.990,  9.242, -2.520, 4,   1.361, -0.539,  0.145, 5,  -6.400,-39.400, 22.400, 81, 141.681,-105.676, -9.653, 82,  -0.507,  0.370,  0.179, 83,  -1.606,  9.442, -2.108, 84,   0.418, -0.658, -0.578
31549.37301, 3,  -1.236, 10.173, -0.296, 4,  -0.564, -2.175,  0.435, 5,  -5.600,-39.800, 23.700, 81, 144.855,-107.557,-10.041, 82,  -0.334, -0.108, -0.069, 83,  -1.655,  9.350, -2.452, 84,   0.409, -0.677, -0.571
31549.44053, 3,  -1.086, 10.388,  0.138, 4,  -0.039, -2.663,  0.413, 5,  -1.700,-39.300, 23.200, 81, 157.968,-103.893, -9.248, 82,   0.314,  0.653,  1.476, 83,  -1.550,  9.520, -1.773, 84,   0.311, -0.702, -0.619
