1359018495036	1359018495036	16.56	-5.1	-35.04	3
1359018495257	1359018495257	13.2	-6.24	-34.62	3
1359018495457	1359018495457	9.9	-7.14	-34.14	3
1359018495502	1359018495502	6.7799997	-7.98	-33.719997	3
1359018495516	1359018495516	3.54	-8.88	-33.42	3
1359018495545	1359018495545	-2.8799999	-10.5	-32.64	3
1359018495565	1359018495565	-6.12	-11.4	-32.219997	3
1359018495583	1359018495583	-9.42	-12.42	-31.859999	3
1359018495603	1359018495603	-12.78	-13.38	-31.5	3
1359018495627	1359018495627	-16.14	-14.28	-31.019999	3
1359018495648	1359018495648	-19.5	-15.48	-30.539999	3
1359018495665	1359018495665	-22.859999	-16.56	-30.359999	3
1359018495686	1359018495686	-26.279999	-17.58	-29.939999	3
1359018495707	1359018495707	-29.699999	-18.66	-29.46	3
1359018495727	1359018495727	-33.18	-19.8	-29.16	3
1359018495747	1359018495747	-33.239998	-19.619999	-29.22	3
1359018495767	1359018495767	-33.18	-19.5	-29.279999	3
1359018495788	1359018495788	-33.239998	-19.26	-29.22	3
1359018495809	1359018495809	-33.48	-19.02	-29.22	3
1359018495828	1359018495828	-33.6	-18.9	-29.22	3
1359018495848	1359018495848	-33.78	-18.72	-29.22	3
1359018495870	1359018495870	-33.84	-18.539999	-29.279999	3
1359018495892	1359018495892	-34.079998	-18.359999	-29.22	3
1359018495937	1359018495937	-34.26	-18.06	-29.22	3
1359018495950	1359018495950	-34.26	-17.76	-29.279999	3
1359018495970	1359018495970	-34.44	-17.52	-29.22	3
1359018495987	1359018495987	-34.8	-17.1	-29.099998	3
1359018496001	1359018496001	-34.98	-16.8	-29.099998	3
1359018496015	1359018496015	-35.1	-16.44	-29.22	3
1359018496029	1359018496029	-35.28	-16.14	-29.22	3
1359018496048	1359018496048	-35.34	-15.839999	-29.16	3
1359018496067	1359018496067	-35.52	-15.66	-28.92	3
1359018496087	1359018496087	-35.7	-15.36	-28.92	3
1359018496107	1359018496107	-36.0	-15.179999	-29.039999	3
1359018496129	1359018496129	-36.059998	-14.94	-28.92	3
1359018496150	1359018496150	-36.18	-14.58	-28.98	3
1359018496169	1359018496169	-36.36	-14.28	-29.16	3
1359018496191	1359018496191	-36.42	-13.98	-29.16	3
1359018496212	1359018496212	-36.54	-13.679999	-29.16	3
1359018496231	1359018496231	-36.66	-13.62	-29.279999	3
1359018496250	1359018496250	-36.78	-13.38	-29.34	3
1359018496272	1359018496272	-36.78	-13.2	-29.46	3
1359018496322	1359018496322	-36.78	-13.2	-29.699999	3
1359018496335	1359018496335	-36.66	-13.08	-29.76	3
1359018496348	1359018496348	-36.6	-13.08	-29.76	3
1359018496361	1359018496361	-36.54	-13.259999	-29.82	3
1359018496375	1359018496375	-36.54	-13.5	-29.939999	3
1359018496392	1359018496392	-36.42	-13.559999	-30.119999	3
1359018496411	1359018496411	-36.239998	-13.799999	-30.06	3
1359018496431	1359018496431	-36.059998	-13.98	-30.0	3
1359018496452	1359018496452	-36.0	-14.219999	-30.179998	3
1359018496471	1359018496471	-35.88	-14.639999	-30.24	3
1359018496492	1359018496492	-35.579998	-15.12	-30.179998	3
1359018496513	1359018496513	-35.34	-15.66	-30.06	3
1359018496534	1359018496534	-35.28	-16.08	-30.06	3
1359018496552	1359018496552	-34.92	-16.56	-30.06	3
1359018496572	1359018496572	-34.559998	-17.1	-29.939999	3
1359018496594	1359018496594	-34.2	-17.76	-29.88	3
1359018496614	1359018496614	-33.96	-18.359999	-29.939999	3
1359018496632	1359018496632	-33.78	-18.779999	-29.82	3
1359018496653	1359018496653	-33.6	-19.26	-29.76	3
1359018496702	1359018496702	-33.3	-19.68	-29.699999	3
1359018496715	1359018496715	-32.94	-20.039999	-29.699999	3
1359018496728	1359018496728	-32.82	-20.4	-29.699999	3
1359018496741	1359018496741	-32.76	-20.58	-29.76	3
1359018496754	1359018496754	-32.579998	-20.88	-29.82	3
1359018496773	1359018496773	-32.46	-21.06	-29.76	3
1359018496793	1359018496793	-32.46	-21.119999	-29.88	3
1359018496815	1359018496815	-32.46	-21.119999	-29.939999	3
1359018496836	1359018496836	-32.399998	-20.939999	-30.06	3
1359018496856	1359018496856	-32.16	-20.939999	-30.179998	3
1359018496874	1359018496874	-32.34	-20.82	-30.119999	3
1359018496894	1359018496894	-32.399998	-20.699999	-30.119999	3
1359018496916	1359018496916	-32.579998	-20.52	-30.06	3
1359018496936	1359018496936	-32.7	-20.34	-30.0	3
1359018496955	1359018496955	-32.94	-20.16	-30.119999	3
1359018496974	1359018496974	-33.12	-20.039999	-30.179998	3
1359018496995	1359018496995	-33.36	-19.8	-30.119999	3
1359018497014	1359018497014	-33.54	-19.5	-30.06	3
1359018497035	1359018497035	-33.66	-19.26	-30.06	3
1359018497055	1359018497055	-33.84	-19.02	-30.06	3
1359018497104	1359018497104	-33.96	-18.72	-30.179998	3
1359018497117	1359018497117	-34.2	-18.48	-30.119999	3
1359018497131	1359018497131	-34.2	-18.3	-29.939999	3
1359018497145	1359018497145	-34.44	-18.0	-30.0	3
1359018497162	1359018497162	-34.68	-17.88	-29.939999	3
1359018497177	1359018497177	-34.86	-17.64	-29.88	3
1359018497206	1359018497206	-35.04	-17.34	-29.88	3
1359018497220	1359018497220	-35.28	-16.98	-29.88	3
1359018497236	1359018497236	-35.46	-16.56	-29.939999	3
1359018497260	1359018497260	-35.52	-16.38	-29.939999	3
1359018497284	1359018497284	-35.64	-16.14	-29.939999	3
1359018497306	1359018497306	-35.7	-15.96	-29.88	3
1359018497330	1359018497330	-35.76	-15.9	-29.939999	3
1359018497349	1359018497349	-35.82	-15.78	-30.06	3
1359018497361	1359018497361	-35.76	-15.66	-29.939999	3
1359018497385	1359018497385	-35.64	-15.42	-29.939999	3
1359018497406	1359018497406	-35.64	-15.36	-29.88	3
