1360064958678,67.8483,-27.771557,-4.205108
1360064958881,68.746155,-27.584738,-3.603278
1360064959079,69.06119,-27.469843,-3.3277853
1360064959292,69.2764,-27.267984,-3.079631
1360064959480,69.70166,-26.932571,-3.0955424
1360064959683,69.99548,-26.59854,-3.2136478
1360064959884,70.160126,-26.679686,-3.1235719
1360064960081,70.268005,-26.754366,-3.1783218
1360064960280,70.63757,-26.693615,-3.3017895
1360064960484,70.78735,-26.67227,-3.3498378
1360064960680,70.7041,-26.649763,-3.3704195
1360064960879,70.75635,-26.40114,-3.7910326
1360064961081,70.091,-26.621857,-3.8411782
1360064961280,70.24603,-26.390728,-3.8292236
1360064961493,70.05975,-26.139843,-4.45936
1360064961678,69.58032,-25.94901,-5.651548
1360064961881,69.62607,-25.851107,-4.589477
1360064962158,69.754486,-25.306965,-3.0636194
1360064962277,69.43994,-25.678204,-2.9833179
1360064962493,69.50632,-25.793282,-2.7759306
1360064962682,69.80655,-25.617107,-2.6597445
1360064962884,70.185974,-25.281885,-2.5393376
1360064963096,70.961945,-24.699957,-2.546796
1360064963277,71.58212,-23.869537,-2.291181
1360064963479,72.296265,-22.252962,-1.1745025
1360064963684,73.129364,-20.340778,-0.1580559
1360064963877,71.080536,-19.241076,0.06433954
1360064964083,65.94885,-19.408201,-1.4924036
1360064964280,61.45758,-21.435333,-3.2651324
1360064964480,58.498505,-22.887486,-2.5404425
1360064964714,54.727234,-21.151924,-2.7509072
1360064964877,49.930847,-18.597275,-2.4721806
1360064965079,48.57724,-19.913029,0.50558996
1360064965283,50.78836,-24.866995,4.9946556
1360064965482,52.27722,-21.61095,4.7336764
1360064965681,42.964294,-20.109386,3.8998456
1360064965882,29.185364,-19.938972,1.7241769
1360064966082,17.10495,-22.223492,0.61086595
1360064966287,9.970947,-24.388353,-0.05184712
1360064966482,9.450104,-23.795454,-3.1856964
1360064966681,18.508514,-19.561619,-3.1338775
1360064966890,25.84903,-19.807812,-1.2790662
1360064967079,32.98828,-21.142344,3.285002
1360064967278,36.433044,-22.215153,4.174765
1360064967479,33.718536,-18.717499,3.1563666
1360064967685,26.676727,-16.028889,1.4251968
1360064967897,14.454102,-17.22012,-0.07033154
1360064968094,5.7168884,-21.08741,-0.007964108
1360064968280,4.851959,-22.998264,-0.20830202
1360064968481,17.78595,-22.14875,-2.2649221
1360064968879,69.16809,-15.015362,-1.0731571
1360064969078,91.40741,-15.433566,0.26585412
1360064969280,111.095,-16.076437,2.120521
1360064969488,127.14191,-13.885179,4.842459
1360064969679,137.18811,-11.65181,4.67082
1360064969882,138.35764,-12.518635,1.1308352
1360064970094,137.84631,-14.687622,-2.9324539
1360064970279,138.26917,-19.194382,-3.128091
1360064970479,142.35028,-17.685102,-2.0859401
1360064970682,149.36542,-17.25962,-2.3528194
1360064970882,155.8291,-19.16878,0.010963734
1360064971117,163.74768,-23.263767,3.391649
1360064971279,167.0398,-23.156452,3.6391654
1360064971479,162.77759,-21.125122,3.5581746
1360064971684,154.88489,-19.947372,0.8852481
1360064971882,148.10059,-21.407345,-1.4613361
1360064972086,145.9656,-22.506144,-1.8326571
1360064972296,145.82898,-18.933138,-2.7165477
1360064972479,147.35834,-15.604717,-4.0965104
1360064972716,149.35059,-15.120967,-2.509297
1360064972879,153.43726,-17.924582,-0.42131168
1360064973079,153.49243,-21.539133,0.02497544
1360064973284,146.6499,-18.173935,0.035800014
1360064973482,136.24942,-14.528533,-0.48732492
1360064973677,120.463776,-14.250562,-1.4757812
1360064973878,109.17914,-16.421381,-4.5337853
1360064974080,102.55817,-13.672451,-5.1569066
1360064974284,98.638245,-12.423158,-5.968625
1360064974487,98.641174,-11.960169,-3.8390255
1360064974680,106.736176,-13.914591,-0.6507407
1360064974879,114.12244,-15.255076,-1.165001
1360064975080,112.6926,-17.241184,-0.36192048
1360064975279,102.4754,-16.607677,0.92549676
1360064975481,87.87579,-16.01526,-0.5904496
1360064975680,78.04648,-17.091734,-2.2211783
1360064975881,77.095,-18.633787,-5.402728
1360064976079,76.537994,-19.634663,-5.3976965
1360064976278,82.66287,-15.9653425,-4.653996
1360064976496,93.16354,-13.127314,-3.2847536
1360064976682,107.75546,-14.9828415,-2.0735955
1360064976878,119.03284,-14.047857,-2.078034
1360064977082,121.15265,-15.608539,-2.1218343
1360064977283,115.24963,-16.693296,-0.96371305
1360064977479,99.7901,-16.0175,-1.0764832
1360064977682,78.85788,-15.194224,-2.4207745
1360064977879,64.01355,-18.446598,-2.0040424
1360064978087,61.78543,-21.390686,-3.1325197
1360064978280,63.673645,-20.071941,-3.1122582
1360064978479,62.1131,-17.67453,-3.3077474
1360064978720,62.687683,-18.16812,-3.4375916
1360064978882,65.12967,-19.52703,-1.6776069
1360064979080,69.42853,-23.250563,0.33620775
1360064979280,68.24478,-21.793934,1.2769532
1360064979477,56.6019,-20.013529,1.7157489
1360064979699,38.98642,-19.360146,0.73818076
1360064979878,25.16919,-22.82906,-0.4230013
1360064980077,21.832123,-26.896494,-1.2798547
1360064980280,20.310394,-24.709814,-1.2177058
1360064980482,22.955963,-20.962189,-2.0985737
1360064980679,28.857422,-19.847832,-0.48204502
1360064980880,37.17276,-22.346922,2.2800074
1360064981079,44.082306,-24.314564,1.8353373
1360064981283,47.13269,-21.951574,1.4874066
1360064981481,40.922485,-18.970945,-0.36126775
1360064981684,31.873047,-20.204473,-1.2965087
1360064981928,27.354858,-21.467274,-3.1405122
1360064982078,29.380615,-21.528784,-3.552457
1360064982280,35.651306,-19.404976,-3.6385071
1360064982482,43.68155,-17.412354,-1.947424
1360064982681,52.60898,-19.769033,-0.41051495
1360064982879,62.929413,-21.217167,-0.092343345
1360064983082,71.35968,-18.168955,0.68868494
1360064983279,76.10217,-15.53788,1.073638
1360064983522,77.344604,-16.17469,-0.9772357
1360064983677,78.55249,-17.752802,-3.2343445
1360064983877,79.84235,-18.769175,-3.7928312
1360064984079,80.81146,-18.216547,-4.1116333
1360064984280,84.761536,-16.997753,-4.040787
1360064984481,89.7832,-18.495636,-1.9411739
1360064984681,96.33984,-19.869083,-0.07858562
1360064984881,101.69156,-19.543873,0.9866141
1360064985114,102.8761,-17.892326,0.7024078
1360064985280,100.168396,-17.437994,-1.4010439
1360064985478,98.32269,-20.835379,-3.7047546
1360064985681,101.11102,-22.472824,-5.1347303
1360064985878,108.0838,-20.711092,-5.203847
1360064986079,117.690735,-17.059742,-3.770137
1360064986280,131.28955,-15.033644,-2.3722918
1360064986477,148.12427,-17.396019,-0.47550833
1360064986740,162.5481,-19.169123,0.5341206
1360064986880,168.77606,-18.394264,2.3134396
1360064987079,168.51947,-18.114622,3.4970288
1360064987282,165.33154,-16.226612,2.0399292
1360064987479,160.02612,-17.569986,-1.7307112
1360064987743,156.25189,-20.56049,-4.587927
1360064987877,154.2221,-20.073107,-4.3401356
1360064988087,154.10071,-17.512716,-4.4944243
1360064988281,155.48212,-16.836731,-3.1116817
1360064988483,159.48456,-20.849937,-0.37594613
1360064988732,164.18213,-23.35804,0.70672965
1360064988879,163.37982,-21.405466,2.3959446
1360064989077,156.7395,-21.202902,3.3284972
1360064989279,148.31018,-20.08316,2.5942285
1360064989478,139.05457,-20.940868,-0.028088301
1360064989698,129.52026,-21.42383,-2.86769
1360064989881,121.815094,-20.684298,-4.0946007
1360064990080,112.49808,-19.202282,-5.412897
1360064990280,106.016846,-17.298388,-5.979309
1360064990481,102.92798,-16.405794,-5.1436563
1360064990679,103.22366,-18.925842,-3.0873022
1360064991079,107.038086,-20.19865,-2.0629485
1360064991311,101.14697,-19.864077,-1.8262656
1360064991476,93.18536,-18.445244,-1.9244663
1360064991678,85.45337,-19.77763,-3.250788
1360064991880,80.81598,-19.30777,-4.969943
1360064992076,74.34454,-19.755695,-7.7600946
1360064992310,67.23822,-19.102648,-8.62012
1360064992480,62.84146,-17.759155,-8.212769
1360064992679,62.055542,-16.374018,-6.1718297
1360064992881,63.557465,-20.87465,-5.345329
1360064993078,64.56879,-24.624332,-5.169561
1360064993277,64.35672,-22.71811,-2.884951
1360064993481,60.414215,-21.170809,-1.0615728
1360064993677,53.847717,-20.278898,-1.8318499
1360064993932,48.14023,-23.073917,-2.8198369
1360064994078,46.70041,-25.891062,-3.066094
1360064994299,49.59488,-24.205902,-3.4819257
1360064994476,55.986664,-20.110065,-3.4295902
1360064994678,62.062622,-18.23845,-2.8938708
1360064994876,65.278046,-21.185608,-1.4132309
1360064995077,68.80298,-23.006548,1.2615627
1360064995276,71.069305,-21.418554,1.4970763
1360064995476,65.65143,-19.913162,2.5781317
1360064995678,57.578735,-18.164131,1.9114219
1360064995878,49.776337,-19.945839,-0.315167
1360064996078,43.9823,-21.264688,-2.6845202
1360064996278,39.447784,-23.024904,-3.130818
1360064996477,36.361115,-21.88544,-4.6687455
1360064996681,36.358093,-19.621672,-4.4763
1360064996881,36.68445,-21.598629,-2.1002183
1360064997080,39.141632,-22.316372,1.0232726
1360064997280,41.204987,-23.729872,-0.37506717
1360064997481,39.431976,-21.202179,-3.3294904
1360064997680,36.45227,-21.682817,-4.9551353
1360064997879,37.676025,-25.771551,-7.3231854
1360064998080,36.51013,-26.822199,-8.929769
1360064998279,45.5784,-27.872408,-3.255569
1360064998482,53.174957,-26.976145,-4.90963
1360064998676,66.095825,-25.805706,-2.5096667
1360064998877,84.26959,-24.018074,-1.5012321
1360064999076,101.967285,-20.6563,-1.3225889
1360064999294,122.85141,-17.79936,-2.6099133
1360064999489,138.2157,-16.73882,0.16155466
1360064999678,150.51105,-17.037859,2.672435
1360064999878,156.72217,-16.802544,1.5491682
1360065000077,159.20367,-19.46166,-0.7280642
1360065000279,158.5252,-21.400034,-3.1173651
1360065000480,160.12756,-21.62087,-3.0194814
1360065000677,164.03064,-19.932467,-3.5805216
1360065000909,168.54895,-18.13342,-2.7776926
1360065001078,169.35297,-20.44142,-0.7258133
1360065001279,169.24683,-22.117462,1.2656976
1360065001480,167.1159,-22.77136,2.241666
1360065001680,161.28967,-21.162312,2.077722
1360065001888,153.0694,-18.351639,1.4364657
1360065002082,145.49042,-17.311134,-1.0888698
1360065002279,140.00815,-19.882454,-3.6609998
1360065002479,133.83249,-19.859816,-5.409115
