bssid,frequency,legit,rss,ssid,timestamp,wifiNo
02:15:99:ea:c4:04,2462,true,-87,DIRECT-wdC410 Series,64068423890,1
00:24:6c:7d:f7:41,2412,true,-85,eduroam,64068423851,1
00:24:6c:7d:f7:40,2412,true,-86,Welcome_KAIST,64068423846,1
00:24:6c:7d:f7:21,2412,true,-59,eduroam,64068423842,1
00:24:6c:7d:f7:20,2412,true,-59,Welcome_KAIST,64068423832,1
6c:f3:7f:fa:ab:31,5805,true,-82,eduroam,64070208444,2
6c:f3:7f:fa:ab:30,5805,true,-82,Welcome_KAIST,64070208439,2
00:24:6c:7d:f7:f1,5805,true,-82,eduroam,64070208435,2
00:24:6c:7d:f7:f0,5805,true,-85,Welcome_KAIST,64070208429,2
90:9f:33:f9:11:de,5785,true,-77,wit_5G,64070208425,2
6c:70:9f:e3:3a:a7,5785,true,-73,Air WiFi,64070208420,2
88:36:6c:be:8e:74,5745,true,-88,moonlab_5G,64070208415,2
70:8b:cd:2f:82:64,5745,true,-68,LIT_5G,64070208411,2
00:24:6c:7d:f3:11,5745,true,-44,eduroam,64070208407,2
00:24:6c:7d:f3:10,5745,true,-45,Welcome_KAIST,64070208403,2
02:15:99:ea:c4:04,2462,true,-86,DIRECT-wdC410 Series,64070208398,2
00:24:6c:7d:f6:b1,5220,true,-84,eduroam,64070208395,2
00:24:6c:7d:f6:b0,5220,true,-85,Welcome_KAIST,64070208390,2
00:24:6c:7d:fe:11,5220,true,-72,eduroam,64070208386,2
00:24:6c:7d:fe:10,5220,true,-75,Welcome_KAIST,64070208382,2
00:24:6c:7a:8b:31,5200,true,-86,eduroam,64070208378,2
00:24:6c:7d:f3:f1,5200,true,-81,eduroam,64070208373,2
00:24:6c:7d:f3:f0,5200,true,-80,Welcome_KAIST,64070208368,2
64:e5:99:da:03:6c,5240,true,-85,WCSL 5GHz,64070208363,2
00:24:6c:7d:f5:90,5240,true,-91,Welcome_KAIST,64070208356,2
00:24:6c:7d:f7:51,5220,true,-93,eduroam,64070208351,2
00:24:6c:7d:f7:50,5220,true,-91,Welcome_KAIST,64070208345,2
00:24:6c:7d:f7:41,2412,true,-85,eduroam,64070208340,2
00:24:6c:7d:f7:40,2412,true,-86,Welcome_KAIST,64070208336,2
00:24:6c:7d:f7:21,2412,true,-59,eduroam,64070208331,2
00:24:6c:7d:f7:20,2412,true,-59,Welcome_KAIST,64070208326,2
00:24:6c:7d:f5:11,5180,true,-83,eduroam,64070208321,2
00:24:6c:7d:f5:10,5180,true,-85,Welcome_KAIST,64070208316,2
00:24:6c:7d:fd:b1,5180,true,-88,eduroam,64070208310,2
00:24:6c:7d:fd:b0,5180,true,-91,Welcome_KAIST,64070208295,2
00:24:6c:7d:f3:10,5745,true,-43,Welcome_KAIST,64072002398,3
6c:f3:7f:fa:ab:31,5805,true,-78,eduroam,64072002396,3
6c:f3:7f:fa:ab:30,5805,true,-78,Welcome_KAIST,64072002393,3
00:24:6c:7d:f7:f1,5805,true,-71,eduroam,64072002390,3
00:24:6c:7d:f7:f0,5805,true,-72,Welcome_KAIST,64072002386,3
6c:70:9f:e3:3a:a7,5785,true,-73,Air WiFi,64072002384,3
90:9f:33:f9:11:de,5785,true,-75,wit_5G,64072002382,3
a0:40:a0:56:08:f8,5765,true,-95,,64072002377,3
00:24:6c:7d:f3:11,5745,true,-49,eduroam,64072002375,3
00:24:6c:7d:f6:a1,2472,true,-72,eduroam,64072002372,3
6c:f3:7f:fa:ab:20,2472,true,-74,Welcome_KAIST,64072002369,3
00:24:6c:7d:f5:01,2472,true,-83,eduroam,64072002365,3
00:24:6c:7d:f3:e0,2472,true,-71,Welcome_KAIST,64072002363,3
00:24:6c:7d:f2:a0,2472,true,-87,Welcome_KAIST,64072002360,3
00:24:6c:7d:f3:e1,2472,true,-71,eduroam,64072002357,3
6c:f3:7f:fa:ab:21,2472,true,-73,eduroam,64072002354,3
64:e5:99:da:03:6c,5240,true,-80,WCSL 5GHz,64072002352,3
00:24:6c:7d:f6:b1,5220,true,-75,eduroam,64072002350,3
00:24:6c:7d:f6:b0,5220,true,-74,Welcome_KAIST,64072002348,3
00:24:6c:7d:fe:11,5220,true,-71,eduroam,64072002345,3
00:24:6c:7d:fe:10,5220,true,-72,Welcome_KAIST,64072002342,3
00:24:6c:7d:f3:f0,5200,true,-79,Welcome_KAIST,64072002340,3
00:24:6c:7a:8b:31,5200,true,-86,eduroam,64072002336,3
00:24:6c:7d:f7:31,5200,true,-59,eduroam,64072002333,3
00:24:6c:7d:f7:30,5200,true,-60,Welcome_KAIST,64072002329,3
6c:70:9f:e3:3a:a6,2412,true,-71,Air WiFi,64072002326,3
00:24:6c:7e:03:d1,5180,true,-92,eduroam,64072002323,3
00:24:6c:7e:03:d0,5180,true,-92,Welcome_KAIST,64072002319,3
00:24:6c:7d:f5:10,5180,true,-82,Welcome_KAIST,64072002316,3
00:24:6c:7d:f5:11,5180,true,-81,eduroam,64072002314,3
00:24:6c:7d:f2:b0,5180,true,-87,Welcome_KAIST,64072002310,3
88:36:6c:be:8e:74,5745,true,-88,moonlab_5G,64072002306,3
70:8b:cd:2f:82:64,5745,true,-68,LIT_5G,64072002300,3
02:15:99:ea:c4:04,2462,true,-86,DIRECT-wdC410 Series,64072002295,3
00:24:6c:7d:f3:f1,5200,true,-81,eduroam,64072002280,3
00:24:6c:7d:f5:90,5240,false,-91,Welcome_KAIST,64070208356,3
00:24:6c:7d:f7:51,5220,false,-93,eduroam,64070208351,3
00:24:6c:7d:f7:50,5220,false,-91,Welcome_KAIST,64070208345,3
00:24:6c:7d:f7:41,2412,false,-85,eduroam,64070208340,3
00:24:6c:7d:f7:40,2412,false,-86,Welcome_KAIST,64070208336,3
00:24:6c:7d:f7:21,2412,false,-59,eduroam,64070208331,3
00:24:6c:7d:f7:20,2412,false,-59,Welcome_KAIST,64070208326,3
00:24:6c:7d:fd:b1,5180,false,-88,eduroam,64070208310,3
00:24:6c:7d:fd:b0,5180,false,-91,Welcome_KAIST,64070208295,3
6c:f3:7f:fa:ab:31,5805,true,-74,eduroam,64073826510,4
6c:f3:7f:fa:ab:30,5805,true,-73,Welcome_KAIST,64073826507,4
00:24:6c:7d:fb:51,5805,true,-95,eduroam,64073826502,4
88:36:6c:92:5d:84,5785,true,-88,DILAB-519-5Ghz,64073826499,4
90:9f:33:f9:11:de,5785,true,-81,wit_5G,64073826495,4
6c:70:9f:e3:3a:a7,5785,true,-72,Air WiFi,64073826491,4
70:8b:cd:2f:82:64,5745,true,-66,LIT_5G,64073826488,4
00:24:6c:7d:f3:11,5745,true,-50,eduroam,64073826485,4
00:24:6c:7d:f3:10,5745,true,-43,Welcome_KAIST,64073826482,4
6c:f3:7f:fa:ab:21,2472,true,-77,eduroam,64073826479,4
00:24:6c:7d:f6:a0,2472,true,-69,Welcome_KAIST,64073826474,4
90:9f:33:ad:29:e8,2472,true,-95,Jmiptime2,64073826471,4
00:24:6c:7d:ff:21,2472,true,-97,eduroam,64073826464,4
00:24:6c:7d:f3:e0,2472,true,-81,Welcome_KAIST,64073826461,4
00:24:6c:7d:f7:01,2472,true,-92,eduroam,64073826456,4
00:24:6c:7d:f7:00,2472,true,-86,Welcome_KAIST,64073826452,4
00:24:6c:7d:f6:a1,2472,true,-68,eduroam,64073826449,4
6c:f3:7f:fa:ab:20,2472,true,-74,Welcome_KAIST,64073826446,4
00:24:6c:7d:fe:01,2452,true,-67,eduroam,64073826441,4
00:24:6c:7d:fe:00,2452,true,-67,Welcome_KAIST,64073826438,4
2a:56:5a:61:f9:0b,2437,true,-81,DIRECT-0b-HP M477 LaserJet,64073826435,4
64:e5:99:da:03:6c,5240,true,-79,WCSL 5GHz,64073826432,4
88:36:6c:27:2a:10,2422,true,-75,DILAB-516-2.4Ghz,64073826428,4
00:24:6c:7d:fe:11,5220,true,-70,eduroam,64073826425,4
00:24:6c:7d:fe:10,5220,true,-70,Welcome_KAIST,64073826422,4
00:24:6c:7d:f7:31,5200,true,-56,eduroam,64073826415,4
00:24:6c:7d:f7:30,5200,true,-56,Welcome_KAIST,64073826412,4
00:24:6c:7a:8b:31,5200,true,-75,eduroam,64073826408,4
00:24:6c:7d:f3:f1,5200,true,-74,eduroam,64073826403,4
00:24:6c:7d:f3:f0,5200,true,-75,Welcome_KAIST,64073826400,4
00:24:6c:7d:f5:11,5180,true,-91,eduroam,64073826397,4
00:24:6c:7d:f5:10,5180,true,-94,Welcome_KAIST,64073826395,4
00:24:6c:7d:f7:20,2412,true,-57,Welcome_KAIST,64073826392,4
00:24:6c:7d:f2:b0,5180,true,-88,Welcome_KAIST,64073826389,4
1a:4f:32:93:be:f1,2412,true,-70,DIRECT-f1-HP M402 LaserJet,64073826384,4
6c:70:9f:e3:3a:a6,2412,true,-63,Air WiFi,64073826378,4
00:24:6c:7d:f6:f1,5180,true,-82,eduroam,64073826374,4
00:24:6c:7d:f2:b1,5180,true,-87,eduroam,64073826369,4
00:24:6c:7d:f6:f0,5180,true,-81,Welcome_KAIST,64073826361,4
00:24:6c:7d:f7:f1,5805,true,-71,eduroam,64073826357,4
00:24:6c:7d:f7:f0,5805,true,-72,Welcome_KAIST,64073826352,4
a0:40:a0:56:08:f8,5765,true,-95,,64073826347,4
00:24:6c:7d:f5:01,2472,true,-83,eduroam,64073826341,4
00:24:6c:7d:f2:a0,2472,true,-87,Welcome_KAIST,64073826337,4
00:24:6c:7d:f3:e1,2472,true,-71,eduroam,64073826332,4
00:24:6c:7d:f6:b1,5220,true,-75,eduroam,64073826329,4
00:24:6c:7d:f6:b0,5220,true,-74,Welcome_KAIST,64073826324,4
00:24:6c:7e:03:d1,5180,true,-92,eduroam,64073826320,4
00:24:6c:7e:03:d0,5180,true,-92,Welcome_KAIST,64073826315,4
88:36:6c:be:8e:74,5745,true,-88,moonlab_5G,64073826307,4
02:15:99:ea:c4:04,2462,true,-86,DIRECT-wdC410 Series,64073826287,4
00:24:6c:7d:f5:90,5240,false,-91,Welcome_KAIST,64070208356,4
00:24:6c:7d:f7:51,5220,false,-93,eduroam,64070208351,4
00:24:6c:7d:f7:50,5220,false,-91,Welcome_KAIST,64070208345,4
