bssid,frequency,legit,rss,ssid,timestamp,wifiNo
6c:f3:7f:fa:ab:31,5805,true,-80,eduroam,254726494853,1
6c:f3:7f:fa:ab:30,5805,true,-80,Welcome_KAIST,254726494848,1
00:24:6c:7d:f7:f1,5805,true,-75,eduroam,254726494845,1
00:24:6c:7d:f7:f0,5805,true,-74,Welcome_KAIST,254726494839,1
6c:70:9f:e3:3a:a7,5785,true,-74,Air WiFi,254726494833,1
f0:99:bf:09:32:41,5745,true,-93,Broccoli 5GHz,254726494827,1
00:24:6c:7d:f3:11,5745,true,-48,eduroam,254726494823,1
70:8b:cd:2f:82:64,5745,true,-76,LIT_5G,254726494818,1
00:24:6c:7d:f3:10,5745,true,-43,Welcome_KAIST,254726494811,1
64:e5:99:da:03:6c,5240,true,-88,WCSL 5GHz,254726494804,1
00:24:6c:7d:f7:51,5220,true,-91,eduroam,254726494799,1
00:24:6c:7d:f7:50,5220,true,-88,Welcome_KAIST,254726494792,1
00:24:6c:7d:f7:31,5200,true,-63,eduroam,254726494789,1
00:24:6c:7d:f7:30,5200,true,-62,Welcome_KAIST,254726494784,1
00:24:6c:7d:f3:f1,5200,true,-80,eduroam,254726494780,1
00:24:6c:7d:f3:f0,5200,true,-80,Welcome_KAIST,254726494775,1
00:24:6c:7d:f5:11,5180,true,-85,eduroam,254726494767,1
00:24:6c:7d:fd:b0,5180,true,-88,Welcome_KAIST,254726494749,1
6c:f3:7f:fa:ab:31,5805,true,-73,eduroam,254728285205,2
6c:f3:7f:fa:ab:30,5805,true,-73,Welcome_KAIST,254728285201,2
00:24:6c:7d:f7:f1,5805,true,-72,eduroam,254728285198,2
00:24:6c:7d:f7:f0,5805,true,-72,Welcome_KAIST,254728285192,2
90:9f:33:f9:11:de,5785,true,-77,wit_5G,254728285187,2
6c:70:9f:e3:3a:a7,5785,true,-66,Air WiFi,254728285183,2
00:24:6c:7d:f3:11,5745,true,-52,eduroam,254728285178,2
00:24:6c:7d:f3:10,5745,true,-43,Welcome_KAIST,254728285174,2
f0:99:bf:09:32:41,5745,true,-92,Broccoli 5GHz,254728285171,2
6c:f3:7f:fa:ab:21,2472,true,-68,eduroam,254728285167,2
00:24:6c:7d:f6:a1,2472,true,-66,eduroam,254728285163,2
00:24:6c:7d:fe:01,2452,true,-66,eduroam,254728285154,2
00:24:6c:7d:fe:00,2452,true,-66,Welcome_KAIST,254728285150,2
64:e5:99:da:03:6c,5240,true,-77,WCSL 5GHz,254728285146,2
88:36:6c:27:2a:10,2422,true,-72,DILAB-516-2.4Ghz,254728285141,2
00:24:6c:7d:f3:01,2412,true,-42,eduroam,254728285136,2
00:24:6c:7d:f6:b1,5220,true,-75,eduroam,254728285132,2
00:24:6c:7d:f6:b0,5220,true,-75,Welcome_KAIST,254728285126,2
70:8b:cd:2f:82:60,2417,true,-60,LIT_2.4G,254728285122,2
00:24:6c:7d:f7:31,5200,true,-51,eduroam,254728285118,2
00:24:6c:7a:8b:31,5200,true,-80,eduroam,254728285114,2
00:24:6c:7d:f3:00,2412,true,-44,Welcome_KAIST,254728285109,2
