bssid,frequency,legit,rss,ssid,timestamp,wifiNo
aa:40:a0:56:08:f5,2472,true,-87,,63790640276,1
00:24:6c:7d:f3:e1,2472,true,-88,eduroam,63790640271,1
00:24:6c:7d:f3:e0,2472,true,-87,Welcome_KAIST,63790640266,1
00:24:6c:7d:f6:81,2472,true,-71,eduroam,63790640258,1
00:24:6c:7d:f6:80,2472,true,-71,Welcome_KAIST,63790640254,1
00:24:6c:7a:88:e1,2472,true,-93,eduroam,63790640248,1
00:24:6c:7e:08:61,2472,true,-87,eduroam,63790640244,1
00:24:6c:7e:08:60,2472,true,-87,Welcome_KAIST,63790640238,1
a6:40:a0:56:08:f5,2472,true,-87,NMSL_N1_721,63790640225,1
00:24:6c:78:f5:a1,2472,true,-95,eduroam,63790640220,1
00:24:6c:78:f5:a0,2472,true,-93,Welcome_KAIST,63790640214,1
00:24:6c:7d:f5:01,2472,true,-86,eduroam,63790640202,1
00:24:6c:7d:f5:00,2472,true,-86,Welcome_KAIST,63790640197,1
d8:5d:e2:1b:48:06,2437,true,-85,HP-Print-06-LaserJet Pro M201dw,63790640162,1
ea:9e:b4:2c:56:7b,2412,true,-91,DIRECT-7b-HP M477 LaserJet,63790640137,1
2c:56:dc:84:dd:88,2417,true,-71,ISILAB_2,63790640122,1
00:08:9f:bf:6b:84,2462,true,-69,D2,63785846611,1
24:a0:74:79:6f:6a,2462,true,-66,dleehub,63785846605,1
90:9f:33:ac:99:10,2457,true,-68,NMSL_N1_706,63785846602,1
00:26:66:18:15:7c,2452,true,-84,ISILab-8F,63785846597,1
00:24:6c:7d:f5:81,2452,true,-46,eduroam,63785846591,1
00:24:6c:7d:f5:80,2452,true,-46,Welcome_KAIST,63785846587,1
88:36:6c:41:85:5c,2447,true,-71,iptime,63785846583,1
f8:32:e4:50:8c:38,2452,true,-66,ASUS_00_2G,63785846576,1
38:d5:47:08:9c:30,2437,true,-80,KIXLAB_WIFI,63785846570,1
96:53:30:29:0e:90,2437,true,-71,DIRECT-90-HP M477 LaserJet,63785846565,1
56:13:79:77:bf:42,2437,true,-65,DIRECT-42-HP visoft,63785846559,1
90:9f:33:a7:48:1e,2432,true,-88,iptime,63785846554,1
00:08:9f:d9:e3:54,2432,true,-83,bsk2,63785846549,1
00:24:6c:7d:f4:80,2432,true,-65,Welcome_KAIST,63785846544,1
6e:7e:92:e0:9f:70,2432,true,-74,HCIL guest,63785846538,1
00:24:6c:7d:f6:61,2412,true,-70,eduroam,63785846533,1
00:24:6c:7d:f6:60,2412,true,-70,Welcome_KAIST,63785846526,1
64:e5:99:e3:3a:54,2412,true,-91,HCIL-IPTIME,63785846521,1
9c:d6:43:c8:11:80,2412,true,-85,,63785846496,1
2c:56:dc:84:dd:88,2417,true,-54,ISILAB_2,63793231986,2
60:38:e0:bb:ee:02,5805,true,-80,Lapras_5GHz,63793231982,2
18:31:bf:46:ff:dc,5785,true,-72,KECI_5G,63793231978,2
2c:56:dc:84:dd:8c,5785,true,-51,ISILAB_5,63793231974,2
6c:70:9f:e0:92:7f,5745,true,-70,HCIL,63793231970,2
6e:7f:92:e0:9f:70,5745,true,-69,HCIL guest,63793231963,2
00:24:6c:7d:f5:01,2472,true,-92,eduroam,63793231959,2
10:da:43:95:44:de,5260,true,-82,JKR-R7000-5G,63793231954,2
00:24:6c:7d:f5:00,2472,true,-87,Welcome_KAIST,63793231952,2
00:24:6c:7d:f6:81,2472,true,-74,eduroam,63793231947,2
00:24:6c:7d:f6:80,2472,true,-74,Welcome_KAIST,63793231944,2
00:24:6c:7a:88:e0,2472,true,-91,Welcome_KAIST,63793231937,2
a6:40:a0:56:08:f5,2472,true,-85,NMSL_N1_721,63793231931,2
a0:40:a0:56:08:f7,5240,true,-75,NMSL_N1_721,63793231927,2
00:24:6c:7d:f6:d1,5240,true,-92,eduroam,63793231922,2
00:24:6c:7d:f6:d0,5240,true,-92,Welcome_KAIST,63793231916,2
fa:8f:ca:35:de:69,5240,true,-81,,63793231907,2
64:e5:99:da:03:6c,5240,true,-83,WCSL 5GHz,63793231903,2
00:24:6c:7d:f6:11,5240,true,-88,eduroam,63793231898,2
00:24:6c:7d:f6:10,5240,true,-88,Welcome_KAIST,63793231892,2
00:24:6c:7d:f5:91,5240,true,-67,eduroam,63793231888,2
00:24:6c:7d:f5:90,5240,true,-68,Welcome_KAIST,63793231883,2
00:24:6c:7d:f5:81,2452,true,-65,eduroam,63793231879,2
00:24:6c:7d:f5:80,2452,true,-65,Welcome_KAIST,63793231874,2
90:9f:33:10:83:be,2452,true,-77,iptime_dblab,63793231866,2
00:24:6c:7d:f6:91,5220,true,-75,eduroam,63793231862,2
00:24:6c:7d:f6:90,5220,true,-74,Welcome_KAIST,63793231859,2
c4:e9:84:f8:c7:72,5200,true,-86,irnlp,63793231853,2
00:24:6c:7d:f4:91,5200,true,-86,eduroam,63793231850,2
00:24:6c:7d:f4:90,5200,true,-86,Welcome_KAIST,63793231846,2
78:54:2e:4c:f1:52,5180,true,-87,iDBLab-5GHz,63793231837,2
00:24:6c:7d:f5:11,5180,true,-92,eduroam,63793231834,2
00:24:6c:7d:f6:f1,5180,true,-82,eduroam,63793231830,2
00:24:6c:7d:f6:f0,5180,true,-81,Welcome_KAIST,63793231824,2
90:9f:33:10:83:bc,5805,true,-82,iptime_dblab_5G,63793231817,2
62:45:b4:ee:da:63,5785,true,-85,,63793231803,2
aa:40:a0:56:08:f5,2472,false,-87,,63790640276,2
00:24:6c:7d:f3:e1,2472,false,-88,eduroam,63790640271,2
00:24:6c:7d:f3:e0,2472,false,-87,Welcome_KAIST,63790640266,2
00:24:6c:7a:88:e1,2472,false,-93,eduroam,63790640248,2
00:24:6c:7e:08:61,2472,false,-87,eduroam,63790640244,2
00:24:6c:7e:08:60,2472,false,-87,Welcome_KAIST,63790640238,2
00:24:6c:78:f5:a1,2472,false,-95,eduroam,63790640220,2
00:24:6c:78:f5:a0,2472,false,-93,Welcome_KAIST,63790640214,2
00:24:6c:7a:88:f1,5220,true,-94,eduroam,63790640173,2
00:24:6c:7a:88:f0,5220,true,-94,Welcome_KAIST,63790640169,2
d8:5d:e2:1b:48:06,2437,false,-85,HP-Print-06-LaserJet Pro M201dw,63790640162,2
00:24:6c:7d:f3:f1,5200,true,-85,eduroam,63790640158,2
00:24:6c:7d:f3:f0,5200,true,-85,Welcome_KAIST,63790640143,2
ea:9e:b4:2c:56:7b,2412,false,-91,DIRECT-7b-HP M477 LaserJet,63790640137,2
00:24:6c:7d:f6:71,5180,true,-70,eduroam,63790640135,2
00:24:6c:7d:f6:70,5180,true,-70,Welcome_KAIST,63790640128,2
f8:32:e4:50:8c:3c,5805,true,-84,ASUS_00_5G,63790640104,2
60:38:e0:bb:ee:02,5805,true,-74,Lapras_5GHz,63795837290,3
18:31:bf:46:ff:dc,5785,true,-64,KECI_5G,63795837285,3
2c:56:dc:84:dd:8c,5785,true,-54,ISILAB_5,63795837281,3
88:36:6c:e9:4e:70,5785,true,-88,MLILAB824_25G,63795837277,3
62:45:b4:ee:da:63,5785,true,-75,,63795837273,3
9c:d6:43:c8:11:82,5765,true,-83,JoyK,63795837266,3
b0:6e:bf:a3:90:84,5765,true,-83,Askai-ASUS_80_5G,63795837261,3
6c:70:9f:e0:92:7f,5745,true,-61,HCIL,63795837257,3
6e:7f:92:e0:9f:70,5745,true,-58,HCIL guest,63795837252,3
00:24:6c:7a:88:e0,2472,true,-87,Welcome_KAIST,63795837247,3
a6:40:a0:56:08:f5,2472,true,-77,NMSL_N1_721,63795837244,3
