adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
E9:61:36:C9:0F:41,255,10,NA,1,-85,0,1544787637889,127,0
5A:5D:3E:29:67:4A,255,10,NA,1,-81,0,1544787637891,127,0
EC:BE:FA:2C:A3:EC,255,10,NA,1,-85,0,1544787637894,127,0
6A:13:D8:49:95:B4,255,10,NA,1,-87,0,1544787637896,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-81,0,1544787637898,127,0
36:1C:5F:B4:D3:10,255,10,NA,1,-72,0,1544787637900,127,0
C6:E6:58:A5:89:CC,255,10,NA,1,-89,0,1544787637902,127,0
F4:C3:B2:24:DA:77,255,10,NA,1,-81,0,1544787637903,127,0
EC:4F:7D:A8:4A:F7,255,10,NA,1,-95,0,1544787637909,127,2
11:F8:68:30:1A:85,255,10,NA,1,-72,0,1544787637912,127,0
C8:28:32:2E:06:2B,255,10,ISIMIBOX,1,-66,0,1544787637914,127,3
C8:28:32:2E:06:2B,255,10,ISIMIBOX,1,-67,0,1544787637917,127,3
D6:CB:F3:C6:9F:7E,255,10,NA,1,-75,0,1544787637919,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-82,0,1544787637922,127,0
C0:CC:34:EC:D6:CE,255,10,NA,1,-80,0,1544787637925,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-84,0,1544787637945,127,0
EA:E5:66:DA:61:80,255,10,NA,1,-88,0,1544787637949,127,0
1E:CF:C8:BA:ED:2A,255,10,NA,1,-76,0,1544787637953,127,0
ED:66:61:DE:C6:8B,255,10,NA,1,-90,0,1544787637956,127,0
6D:DF:E6:BF:B6:10,255,10,NA,1,-98,0,1544787637959,127,0
EE:97:58:42:6F:25,255,10,NA,1,-88,0,1544787637963,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-76,0,1544787637967,127,0
74:42:B9:6E:0C:CB,255,10,NA,1,-84,0,1544787637971,127,0
F8:EC:C7:AA:08:12,255,10,NA,1,-88,0,1544787637975,127,0
78:4F:43:95:4E:31,255,10,NA,1,-85,0,1544787637988,127,2
E9:61:36:C9:0F:41,255,10,NA,1,-81,0,1544787637991,127,0
CE:95:7F:FF:45:A6,255,10,NA,1,-85,0,1544787637994,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-74,0,1544787638005,127,0
11:F8:68:30:1A:85,255,10,NA,1,-67,0,1544787638009,127,0
CC:E9:82:5A:D4:C0,255,10,NA,1,-88,0,1544787638013,127,0
CD:46:49:84:08:50,255,10,NA,1,-90,0,1544787638017,127,0
FF:CB:33:EB:D5:CD,255,10,NA,1,-84,0,1544787638021,127,0
27:44:26:6D:7A:DC,255,10,NA,1,-70,0,1544787638025,127,0
F5:FD:2C:8E:4D:58,255,10,NA,1,-81,0,1544787638036,127,2
EE:67:62:DF:C7:8C,255,10,NA,1,-81,0,1544787638040,127,0
12:81:7C:7F:89:EB,255,10,NA,1,-93,0,1544787638056,127,0
E1:7F:D8:0D:58:E6,255,10,NA,1,-77,0,1544787638060,127,0
0F:A4:A0:53:8C:DC,255,10,NA,1,-83,0,1544787638063,127,0
E9:5E:63:83:3C:96,255,10,NA,1,-97,0,1544787638073,127,0
74:42:B9:6E:0C:CB,255,10,NA,1,-91,0,1544787638080,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-73,0,1544787638083,127,0
00:C4:58:54:32:80,255,10,NA,1,-85,0,1544787638087,127,0
CD:4C:A3:39:1B:E4,255,10,NA,1,-85,0,1544787638090,127,0
CD:EA:83:5B:D5:C1,255,10,NA,1,-85,0,1544787638099,127,0
36:1C:5F:B4:D3:10,255,10,NA,1,-70,0,1544787638103,127,0
C6:E6:58:A5:89:CC,255,10,NA,1,-84,0,1544787638107,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-79,0,1544787638110,127,0
D6:CB:F3:C6:9F:7E,255,10,NA,1,-82,0,1544787638113,127,0
3C:E5:17:95:B0:BF,255,10,NA,1,-102,0,1544787638123,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-83,0,1544787638126,127,0
F0:18:98:0B:E3:39,255,10,NA,1,-81,0,1544787638147,127,2
C0:CC:34:EC:D6:CE,255,10,NA,1,-86,0,1544787638150,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-82,0,1544787638154,127,0
00:B4:48:34:79:C5,255,10,NA,1,-91,0,1544787638157,127,0
F4:4F:1B:B1:72:0F,255,10,NA,1,-91,0,1544787638159,127,0
C8:28:32:2E:06:2B,255,10,ISIMIBOX,1,-73,0,1544787638163,127,3
1A:46:4B:86:46:70,255,10,NA,1,-77,0,1544787638166,127,0
F8:00:2F:91:50:5B,255,10,NA,1,-90,0,1544787638172,127,0
CE:47:4A:85:09:51,255,10,NA,1,-84,0,1544787638176,127,0
E6:65:F9:3D:CC:98,255,10,NA,1,-89,0,1544787638191,127,2
E1:7F:D8:0D:58:E6,255,10,NA,1,-77,0,1544787638194,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-83,0,1544787638197,127,0
F8:EC:C7:AA:08:12,255,10,NA,1,-85,0,1544787638199,127,0
CE:95:7F:FF:45:A6,255,10,NA,1,-86,0,1544787638200,127,0
E9:61:36:C9:0F:41,255,10,NA,1,-84,0,1544787638202,127,0
EC:C5:2D:90:1E:EE,255,10,NA,1,-93,0,1544787638203,127,0
FE:60:9B:B2:DF:DD,255,10,NA,1,-92,0,1544787638205,127,0
36:1C:5F:B4:D3:10,255,10,NA,1,-79,0,1544787638206,127,0
40:16:3B:52:CF:59,255,10,NA,1,-86,0,1544787638208,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-72,0,1544787638211,127,0
CC:E9:82:5A:D4:C0,255,10,NA,1,-82,0,1544787638215,127,0
11:F8:68:30:1A:85,255,10,NA,1,-71,0,1544787638216,127,0
19:59:01:A8:57:18,255,10,NA,1,-85,0,1544787638219,127,0
27:44:26:6D:7A:DC,255,10,NA,1,-70,0,1544787638220,127,0
FF:CB:33:EB:D5:CD,255,10,NA,1,-87,0,1544787638227,127,0
D7:FC:7B:7C:67:2E,255,10,NA,1,-88,0,1544787638228,127,0
E0:7E:D7:0C:57:E5,255,10,NA,1,-81,0,1544787638230,127,0
F5:FD:2C:8E:4D:58,255,10,NA,1,-85,0,1544787638356,127,2
3D:C9:62:C5:4B:EE,255,10,NA,1,-95,0,1544787638357,127,0
C0:CC:34:EC:D6:CE,255,10,NA,1,-84,0,1544787638358,127,0
59:73:08:B4:73:18,255,10,NA,1,-77,0,1544787638360,127,2
EE:67:62:DF:C7:8C,255,10,NA,1,-80,0,1544787638361,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-83,0,1544787638362,127,0
CF:96:80:00:46:A7,255,10,NA,1,-81,0,1544787638362,127,0
CE:82:88:50:8C:57,255,10,NA,1,-86,0,1544787638363,127,0
E3:71:19:23:AA:80,255,10,NA,1,-93,0,1544787638364,127,0
EC:D7:CB:94:8F:D1,255,10,NA,1,-87,0,1544787638365,127,2
1E:CF:C8:BA:ED:2A,255,10,NA,1,-93,0,1544787638366,127,0
12:81:7C:7F:89:EB,255,10,NA,1,-82,0,1544787638367,127,0
1A:46:4B:86:46:70,255,10,NA,1,-72,0,1544787638368,127,0
CD:1A:82:54:98:9A,255,10,NA,1,-89,0,1544787638370,127,0
C2:2F:B1:67:E8:B8,255,10,NA,1,-87,0,1544787638372,127,0
2A:A0:DA:AA:F3:B4,255,10,NA,1,-86,0,1544787638375,127,0
27:44:26:6D:7A:DC,255,10,NA,1,-75,0,1544787638376,127,0
C5:E5:57:A4:88:CB,255,10,NA,1,-94,0,1544787638377,127,0
45:53:43:05:03:E1,255,10,NA,1,-81,0,1544787638382,127,2
36:1C:5F:B4:D3:10,255,10,NA,1,-71,0,1544787638403,127,0
C6:E6:58:A5:89:CC,255,10,NA,1,-84,0,1544787638416,127,0
23:54:34:36:A9:48,255,10,NA,1,-91,0,1544787638420,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-84,0,1544787638450,127,0
CF:96:80:00:46:A7,255,10,NA,1,-74,0,1544787638461,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-88,0,1544787638463,127,0
D7:31:A2:AC:97:DE,255,10,NA,1,-87,0,1544787638464,127,0
12:81:7C:7F:89:EB,255,10,NA,1,-84,0,1544787638466,127,0
E1:7F:D8:0D:58:E6,255,10,NA,1,-68,0,1544787638493,127,0
C6:E6:58:A5:89:CC,255,10,NA,1,-81,0,1544787638518,127,0
F4:C3:B2:24:DA:77,255,10,NA,1,-85,0,1544787638522,127,0
03:67:04:BF:D3:9C,255,10,NA,1,-90,0,1544787638526,127,0
11:F8:68:30:1A:85,255,10,NA,1,-76,0,1544787638530,127,0
27:44:26:6D:7A:DC,255,10,NA,1,-76,0,1544787638534,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-84,0,1544787638537,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-70,0,1544787638550,127,0
EA:E5:66:DA:61:80,255,10,NA,1,-85,0,1544787638564,127,0
C6:B0:3A:DA:18:80,255,10,NA,1,-90,0,1544787638567,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-78,0,1544787638573,127,0
12:81:7C:7F:89:EB,255,10,NA,1,-82,0,1544787638576,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-83,0,1544787638600,127,0
F8:00:2F:91:50:5B,255,10,NA,1,-91,0,1544787638603,127,0
36:1C:5F:B4:D3:10,255,10,NA,1,-74,0,1544787638634,127,0
FE:60:9B:B2:DF:DD,255,10,NA,1,-97,0,1544787638638,127,0
CE:47:4A:85:09:51,255,10,NA,1,-74,0,1544787638641,127,0
CE:4D:A4:3A:1C:E5,255,10,NA,1,-79,0,1544787638650,127,0
27:44:26:6D:7A:DC,255,10,NA,1,-77,0,1544787638652,127,0
C6:E6:58:A5:89:CC,255,10,NA,1,-77,0,1544787638654,127,0
F1:7C:11:7B:4E:22,255,10,NA,1,-82,0,1544787638660,127,2
ED:BF:FB:2D:A4:ED,255,10,NA,1,-79,0,1544787638661,127,0
CC:E9:82:5A:D4:C0,255,10,NA,1,-85,0,1544787638663,127,0
CD:46:49:84:08:50,255,10,NA,1,-76,0,1544787638664,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-75,0,1544787638666,127,0
C6:30:91:68:5E:34,255,10,NA,1,-88,0,1544787638667,127,0
D7:FC:7B:7C:67:2E,255,10,NA,1,-90,0,1544787638669,127,0
E0:7E:D7:0C:57:E5,255,10,NA,1,-80,0,1544787638670,127,0
40:16:3B:52:CF:59,255,10,NA,1,-84,0,1544787638672,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-79,0,1544787638673,127,0
64:03:3D:78:53:24,255,10,NA,1,-81,0,1544787638679,127,2
1E:CF:C8:BA:ED:2A,255,10,NA,1,-72,0,1544787638688,127,0
E1:7F:D8:0D:58:E6,255,10,NA,1,-81,0,1544787638705,127,0
CD:EA:83:5B:D5:C1,255,10,NA,1,-78,0,1544787638715,127,0
36:1C:5F:B4:D3:10,255,10,NA,1,-71,0,1544787638722,127,0
11:F8:68:30:1A:85,255,10,NA,1,-72,0,1544787638732,127,0
C8:28:32:2E:06:2B,255,10,ISIMIBOX,1,-63,0,1544787638735,127,3
C3:C4:B0:97:BE:84,255,10,NA,1,-90,0,1544787638744,127,0
EF:98:59:43:70:26,255,10,NA,1,-90,0,1544787638747,127,0
D6:CB:F3:C6:9F:7E,255,10,NA,1,-80,0,1544787638753,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-76,0,1544787638758,127,0
00:B4:48:34:79:C5,255,10,NA,1,-94,0,1544787638763,127,0
3D:C9:62:C5:4B:EE,255,10,NA,1,-92,0,1544787638765,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-85,0,1544787638797,127,0
0E:9E:70:BF:1D:73,255,10,NA,1,-87,0,1544787638802,127,0
6A:13:D8:49:95:B4,255,10,NA,1,-85,0,1544787638805,127,0
CD:EA:83:5B:D5:C1,255,10,NA,1,-74,0,1544787638829,127,0
36:1C:5F:B4:D3:10,255,10,NA,1,-71,0,1544787638833,127,0
CE:47:4A:85:09:51,255,10,NA,1,-84,0,1544787638836,127,0
2A:A0:DA:AA:F3:B4,255,10,NA,1,-81,0,1544787638839,127,0
E9:61:36:C9:0F:41,255,10,NA,1,-84,0,1544787638843,127,0
27:44:26:6D:7A:DC,255,10,NA,1,-82,0,1544787638848,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-75,0,1544787638851,127,0
C6:30:91:68:5E:34,255,10,NA,1,-76,0,1544787638859,127,0
FF:CB:33:EB:D5:CD,255,10,NA,1,-89,0,1544787638863,127,0
C6:E6:58:A5:89:CC,255,10,NA,1,-92,0,1544787638867,127,0
CE:82:88:50:8C:57,255,10,NA,1,-89,0,1544787638869,127,0
D7:FC:7B:7C:67:2E,255,10,NA,1,-91,0,1544787638870,127,0
E3:71:19:23:AA:80,255,10,NA,1,-87,0,1544787638883,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-81,0,1544787638886,127,0
E1:7F:D8:0D:58:E6,255,10,NA,1,-77,0,1544787638915,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-72,0,1544787638919,127,0
EC:BE:FA:2C:A3:EC,255,10,NA,1,-81,0,1544787638922,127,0
C8:28:32:2E:06:2B,255,10,ISIMIBOX,1,-63,0,1544787638926,127,3
CD:EA:83:5B:D5:C1,255,10,NA,1,-86,0,1544787638933,127,0
F4:C3:B2:24:DA:77,255,10,NA,1,-80,0,1544787638936,127,0
2A:A0:DA:AA:F3:B4,255,10,NA,1,-87,0,1544787638939,127,0
11:F8:68:30:1A:85,255,10,NA,1,-66,0,1544787638945,127,0
C3:C4:B0:97:BE:84,255,10,NA,1,-96,0,1544787638951,127,0
64:03:3D:78:53:24,255,10,NA,1,-70,0,1544787638979,127,2
D7:CC:F4:C7:A0:7F,255,10,NA,1,-77,0,1544787638981,127,0
C6:E6:58:A5:89:CC,255,10,NA,1,-85,0,1544787638984,127,0
F4:4F:1B:B1:72:0F,255,10,NA,1,-83,0,1544787639025,127,0
F8:00:2F:91:50:5B,255,10,NA,1,-86,0,1544787639027,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-82,0,1544787639033,127,0
0F:A4:A0:53:8C:DC,255,10,NA,1,-87,0,1544787639035,127,0
C6:E6:58:A5:89:CC,255,10,NA,1,-81,0,1544787639085,127,0
E3:71:19:23:AA:80,255,10,NA,1,-89,0,1544787639088,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-75,0,1544787639111,127,0
1A:46:4B:86:46:70,255,10,NA,1,-70,0,1544787639114,127,0
E1:7F:D8:0D:58:E6,255,10,NA,1,-75,0,1544787639125,127,0
59:73:08:B4:73:18,255,10,NA,1,-69,0,1544787639174,127,2
1E:CF:C8:BA:ED:2A,255,10,NA,1,-76,0,1544787639215,127,0
1A:46:4B:86:46:70,255,10,NA,1,-77,0,1544787639218,127,0
F4:4F:1B:B1:72:0F,255,10,NA,1,-84,0,1544787639222,127,0
74:42:B9:6E:0C:CB,255,10,NA,1,-99,0,1544787639226,127,0
F0:18:98:0B:E3:39,255,10,NA,1,-82,0,1544787639240,127,2
36:1C:5F:B4:D3:10,255,10,NA,1,-72,0,1544787639251,127,0
11:F8:68:30:1A:85,255,10,NA,1,-73,0,1544787639266,127,0
27:44:26:6D:7A:DC,255,10,NA,1,-74,0,1544787639273,127,0
FF:CB:33:EB:D5:CD,255,10,NA,1,-88,0,1544787639275,127,0
C6:30:91:68:5E:34,255,10,NA,1,-81,0,1544787639277,127,0
D7:FC:7B:7C:67:2E,255,10,NA,1,-85,0,1544787639279,127,0
00:B4:48:34:79:C5,255,10,NA,1,-92,0,1544787639281,127,0
6D:DF:E6:BF:B6:10,255,10,NA,1,-79,0,1544787639300,127,0
C8:28:32:2E:06:2B,255,10,ISIMIBOX,1,-63,0,1544787639308,127,3
1E:CF:C8:BA:ED:2A,255,10,NA,1,-75,0,1544787639315,127,0
1A:46:4B:86:46:70,255,10,NA,1,-80,0,1544787639329,127,0
E9:5E:63:83:3C:96,255,10,NA,1,-86,0,1544787639332,127,0
74:42:B9:6E:0C:CB,255,10,NA,1,-85,0,1544787639340,127,0
CF:96:80:00:46:A7,255,10,NA,1,-83,0,1544787639343,127,0
00:C4:58:54:32:80,255,10,NA,1,-80,0,1544787639346,127,0
0F:A4:A0:53:8C:DC,255,10,NA,1,-85,0,1544787639350,127,0
C2:2F:B1:67:E8:B8,255,10,NA,1,-80,0,1544787639353,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-77,0,1544787639357,127,0
36:1C:5F:B4:D3:10,255,10,NA,1,-68,0,1544787639359,127,0
E8:60:35:C8:0E:40,255,10,NA,1,-82,0,1544787639363,127,0
C5:E5:57:A4:88:CB,255,10,NA,1,-79,0,1544787639366,127,0
03:67:04:BF:D3:9C,255,10,NA,1,-92,0,1544787639369,127,0
CE:47:4A:85:09:51,255,10,NA,1,-79,0,1544787639372,127,0
11:F8:68:30:1A:85,255,10,NA,1,-73,0,1544787639375,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-80,0,1544787639379,127,0
27:44:26:6D:7A:DC,255,10,NA,1,-77,0,1544787639383,127,0
E9:61:36:C9:0F:41,255,10,NA,1,-83,0,1544787639386,127,0
CD:EA:83:5B:D5:C1,255,10,NA,1,-86,0,1544787639389,127,0
40:16:3B:52:CF:59,255,10,NA,1,-86,0,1544787639419,127,0
0E:9E:70:BF:1D:73,255,10,NA,1,-88,0,1544787639423,127,0
1A:46:4B:86:46:70,255,10,NA,1,-75,0,1544787639429,127,0
C8:28:32:2E:06:2B,255,10,ISIMIBOX,1,-75,0,1544787639433,127,3
EE:67:62:DF:C7:8C,255,10,NA,1,-80,0,1544787639437,127,0
F4:7F:14:7E:51:25,255,10,NA,1,-88,0,1544787639446,127,0
0F:A4:A0:53:8C:DC,255,10,NA,1,-86,0,1544787639450,127,0
00:C4:58:54:32:80,255,10,NA,1,-85,0,1544787639453,127,0
F8:00:2F:91:50:5B,255,10,NA,1,-93,0,1544787639457,127,0
27:44:26:6D:7A:DC,255,10,NA,1,-84,0,1544787639477,127,0
D6:AD:0D:38:C7:D8,255,10,NA,1,-99,0,1544787639479,127,0
CD:EA:83:5B:D5:C1,255,10,NA,1,-79,0,1544787639484,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-76,0,1544787639497,127,0
64:03:3D:78:53:24,255,10,NA,1,-69,0,1544787639508,127,2
1E:CF:C8:BA:ED:2A,255,10,NA,1,-73,0,1544787639524,127,0
1A:46:4B:86:46:70,255,10,NA,1,-75,0,1544787639528,127,0
C0:CC:34:EC:D6:CE,255,10,NA,1,-80,0,1544787639532,127,0
CD:4C:A3:39:1B:E4,255,10,NA,1,-93,0,1544787639538,127,0
F5:26:40:B3:50:C4,255,10,NA,1,-93,0,1544787639542,127,0
74:42:B9:6E:0C:CB,255,10,NA,1,-86,0,1544787639546,127,0
7D:5F:64:77:E6:5A,255,10,NA,1,-79,0,1544787639557,127,2
EE:67:62:DF:C7:8C,255,10,NA,1,-85,0,1544787639560,127,0
00:C4:58:54:32:80,255,10,NA,1,-82,0,1544787639564,127,0
CF:96:80:00:46:A7,255,10,NA,1,-79,0,1544787639567,127,0
C2:2F:B1:67:E8:B8,255,10,NA,1,-91,0,1544787639570,127,0
36:1C:5F:B4:D3:10,255,10,NA,1,-65,0,1544787639572,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-70,0,1544787639575,127,0
19:59:01:A8:57:18,255,10,NA,1,-94,0,1544787639577,127,0
11:F8:68:30:1A:85,255,10,NA,1,-67,0,1544787639579,127,0
C3:C4:B0:97:BE:84,255,10,NA,1,-87,0,1544787639581,127,0
3C:E5:17:95:B0:BF,255,10,NA,1,-95,0,1544787639584,127,0
EC:DE:FA:26:99:AE,255,10,NA,1,-92,0,1544787639597,127,2
CD:EA:83:5B:D5:C1,255,10,NA,1,-80,0,1544787639599,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-72,0,1544787639602,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-80,0,1544787639634,127,0
ED:66:61:DE:C6:8B,255,10,NA,1,-92,0,1544787639639,127,0
1A:46:4B:86:46:70,255,10,NA,1,-73,0,1544787639641,127,0
F8:EC:C7:AA:08:12,255,10,NA,1,-86,0,1544787639643,127,0
74:42:B9:6E:0C:CB,255,10,NA,1,-83,0,1544787639644,127,0
C0:CC:34:EC:D6:CE,255,10,NA,1,-78,0,1544787639647,127,0
00:C4:58:54:32:80,255,10,NA,1,-79,0,1544787639650,127,0
CE:95:7F:FF:45:A6,255,10,NA,1,-88,0,1544787639651,127,0
E1:7F:D8:0D:58:E6,255,10,NA,1,-79,0,1544787639653,127,0
FE:60:9B:B2:DF:DD,255,10,NA,1,-91,0,1544787639655,127,0
F8:00:2F:91:50:5B,255,10,NA,1,-90,0,1544787639659,127,0
CC:E9:82:5A:D4:C0,255,10,NA,1,-83,0,1544787639695,127,0
C6:30:91:68:5E:34,255,10,NA,1,-90,0,1544787639697,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-87,0,1544787639705,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-75,0,1544787639711,127,0
3D:C9:62:C5:4B:EE,255,10,NA,1,-93,0,1544787639714,127,0
6D:DF:E6:BF:B6:10,255,10,NA,1,-87,0,1544787639718,127,0
E9:61:36:C9:0F:41,255,10,NA,1,-86,0,1544787639723,127,0
C6:E6:58:A5:89:CC,255,10,NA,1,-85,0,1544787639726,127,0
40:16:3B:52:CF:59,255,10,NA,1,-88,0,1544787639738,127,0
0E:9E:70:BF:1D:73,255,10,NA,1,-96,0,1544787639743,127,0
CB:7F:85:4D:89:54,255,10,NA,1,-87,0,1544787639753,127,2
E9:5E:63:83:3C:96,255,10,NA,1,-85,0,1544787639756,127,0
1A:46:4B:86:46:70,255,10,NA,1,-83,0,1544787639758,127,0
CD:4C:A3:39:1B:E4,255,10,NA,1,-85,0,1544787639761,127,0
F5:26:40:B3:50:C4,255,10,NA,1,-100,0,1544787639763,127,0
74:42:B9:6E:0C:CB,255,10,NA,1,-83,0,1544787639767,127,0
00:C4:58:54:32:80,255,10,NA,1,-85,0,1544787639771,127,0
EC:51:52:EF:F0:8C,255,10,NA,1,-94,0,1544787639786,127,2
11:F8:68:30:1A:85,255,10,NA,1,-67,0,1544787639789,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-79,0,1544787639791,127,0
CE:47:4A:85:09:51,255,10,NA,1,-78,0,1544787639794,127,0
27:44:26:6D:7A:DC,255,10,NA,1,-78,0,1544787639796,127,0
CD:EA:83:5B:D5:C1,255,10,NA,1,-81,0,1544787639801,127,0
04:6D:AF:F5:78:20,255,10,NA,1,-94,0,1544787639817,127,0
00:B4:48:34:79:C5,255,10,NA,1,-88,0,1544787639819,127,0
12:81:7C:7F:89:EB,255,10,NA,1,-88,0,1544787639822,127,0
EE:97:58:42:6F:25,255,10,NA,1,-88,0,1544787639824,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-75,0,1544787639827,127,0
4B:6C:DD:B0:03:3C,255,10,NA,1,-78,0,1544787639845,127,2
C6:E6:58:A5:89:CC,255,10,NA,1,-81,0,1544787639848,127,0
