bssid,frequency,legit,rss,ssid,timestamp,wifiNo
2c:56:dc:84:dd:88,2417,true,-57,ISILAB_2,255774233727,1
00:24:6c:7d:f6:61,2412,true,-70,eduroam,255774233723,1
00:24:6c:7d:f6:80,2412,true,-74,Welcome_KAIST,255774233704,1
00:24:6c:7d:f5:90,5240,true,-49,Welcome_KAIST,255781368412,2
60:38:e0:bb:ee:02,5805,true,-80,Lapras_5GHz,255781368408,2
90:9f:33:10:83:bc,5805,true,-77,iptime_dblab_5G,255781368401,2
6c:70:9f:e0:92:7f,5745,true,-72,HCIL,255781368397,2
6e:7f:92:e0:9f:70,5745,true,-71,HCIL guest,255781368392,2
18:31:bf:46:ff:dc,5745,true,-75,KECI_5G,255781368387,2
90:9f:33:2b:63:da,2472,true,-96,iptime_byungsoo,255781368381,2
00:24:6c:7d:f6:01,2472,true,-82,eduroam,255781368377,2
a6:40:a0:56:08:f5,2472,true,-78,NMSL_N1_721,255781368372,2
00:24:6c:7d:f5:81,2452,true,-50,eduroam,255781368368,2
10:da:43:95:44:de,5260,true,-86,JKR-R7000-5G,255781368364,2
a0:40:a0:56:08:f7,5240,true,-86,NMSL_N1_721,255781368359,2
00:24:6c:7d:f5:11,5220,true,-80,eduroam,255781368355,2
00:24:6c:7d:f6:91,5220,true,-80,eduroam,255781368350,2
00:24:6c:7d:f3:f1,5200,true,-82,eduroam,255781368344,2
00:24:6c:7d:f3:f0,5200,true,-81,Welcome_KAIST,255781368340,2
00:24:6c:7d:f4:91,5200,true,-69,eduroam,255781368336,2
00:24:6c:7d:f4:90,5200,true,-68,Welcome_KAIST,255781368331,2
00:24:6c:7d:f6:71,5180,true,-65,eduroam,255781368327,2
00:24:6c:7d:f6:70,5180,true,-66,Welcome_KAIST,255781368323,2
00:24:6c:7d:f6:f1,5180,true,-82,eduroam,255781368317,2
00:24:6c:7d:f6:f0,5180,true,-82,Welcome_KAIST,255781368313,2
f8:32:e4:50:8c:3c,5805,true,-85,ASUS_00_5G,255781368309,2
2c:56:dc:84:dd:8c,5785,true,-64,ISILAB_5,255781368301,2
a0:40:a0:56:08:f8,5765,true,-78,,255781368296,2
9c:d6:43:c8:11:82,5765,true,-93,JoyK,255781368290,2
24:a0:74:79:6f:6b,5745,true,-88,dleehub,255781368285,2
26:6b:6f:79:74:a0,5745,true,-86,Lee의 방문자 네트워크,255781368277,2
00:24:6c:7d:f6:90,5220,true,-83,Welcome_KAIST,255781368271,2
00:24:6c:7d:f5:10,5220,true,-77,Welcome_KAIST,255781368255,2
00:24:6c:7d:f5:90,5240,true,-49,Welcome_KAIST,255783168163,3
90:9f:33:10:83:bc,5805,true,-78,iptime_dblab_5G,255783168157,3
60:38:e0:bb:ee:02,5805,true,-74,Lapras_5GHz,255783168153,3
2c:56:dc:84:dd:8c,5785,true,-63,ISILAB_5,255783168148,3
9c:d6:43:c8:11:82,5765,true,-85,JoyK,255783168144,3
b0:6e:bf:a3:90:84,5765,true,-91,Askai-ASUS_80_5G,255783168138,3
00:26:66:18:15:7c,2452,true,-82,ISILab-8F,255783168135,3
00:24:6c:7d:f5:81,2452,true,-64,eduroam,255783168131,3
10:da:43:95:44:de,5260,true,-80,JKR-R7000-5G,255783168126,3
00:24:6c:7d:f5:10,5220,true,-82,Welcome_KAIST,255783168123,3
00:24:6c:7d:f6:91,5220,true,-69,eduroam,255783168119,3
00:24:6c:7d:f6:90,5220,true,-70,Welcome_KAIST,255783168117,3
00:24:6c:7a:8b:31,5200,true,-94,eduroam,255783168111,3
00:24:6c:7d:f6:f0,5180,true,-76,Welcome_KAIST,255783168107,3
00:24:6c:7d:f6:71,5180,true,-83,eduroam,255783168103,3
00:24:6c:7d:f6:70,5180,true,-82,Welcome_KAIST,255783168100,3
00:24:6c:7d:f6:f1,5180,true,-74,eduroam,255783168095,3
6c:70:9f:e0:92:7f,5745,true,-72,HCIL,255783168091,3
6e:7f:92:e0:9f:70,5745,true,-71,HCIL guest,255783168086,3
18:31:bf:46:ff:dc,5745,true,-75,KECI_5G,255783168081,3
90:9f:33:2b:63:da,2472,true,-96,iptime_byungsoo,255783168076,3
00:24:6c:7d:f6:01,2472,true,-82,eduroam,255783168071,3
a6:40:a0:56:08:f5,2472,true,-78,NMSL_N1_721,255783168067,3
a0:40:a0:56:08:f7,5240,true,-86,NMSL_N1_721,255783168062,3
00:24:6c:7d:f5:11,5220,true,-80,eduroam,255783168055,3
00:24:6c:7d:f3:f1,5200,true,-82,eduroam,255783168050,3
00:24:6c:7d:f3:f0,5200,true,-81,Welcome_KAIST,255783168047,3
00:24:6c:7d:f4:91,5200,true,-69,eduroam,255783168042,3
00:24:6c:7d:f4:90,5200,true,-68,Welcome_KAIST,255783168036,3
