bssid,frequency,legit,rss,ssid,timestamp,wifiNo
00:24:6c:7d:f2:a1,2472,true,-91,eduroam,254810143842,1
00:24:6c:7d:f6:a1,2472,true,-79,eduroam,254810143837,1
00:24:6c:7d:f6:a0,2472,true,-79,Welcome_KAIST,254810143829,1
00:24:6c:7d:f3:e1,2472,true,-76,eduroam,254810143824,1
00:24:6c:7d:f5:00,2472,true,-83,Welcome_KAIST,254810143820,1
00:24:6c:7d:f3:e0,2472,true,-76,Welcome_KAIST,254810143815,1
02:15:99:ea:c4:04,2462,true,-81,DIRECT-wdC410 Series,254810143807,1
00:24:6c:7d:f3:01,2412,true,-61,eduroam,254810143803,1
fa:da:0c:49:f0:5f,2412,true,-74,DIRECT-5f-HP M377 LaserJet,254810143786,1
00:24:6c:7d:f7:21,2412,true,-59,eduroam,254810143749,1
6c:f3:7f:fa:ab:31,5805,true,-82,eduroam,254811920020,2
6c:f3:7f:fa:ab:30,5805,true,-82,Welcome_KAIST,254811920014,2
00:24:6c:7d:f7:f1,5805,true,-73,eduroam,254811920002,2
00:24:6c:7d:f7:f0,5805,true,-73,Welcome_KAIST,254811919996,2
90:9f:33:f9:11:de,5785,true,-75,wit_5G,254811919992,2
6c:70:9f:e3:3a:a7,5785,true,-68,Air WiFi,254811919987,2
88:36:6c:be:8e:74,5745,true,-87,moonlab_5G,254811919980,2
70:8b:cd:2f:82:64,5745,true,-71,LIT_5G,254811919975,2
00:24:6c:7d:f3:11,5745,true,-50,eduroam,254811919972,2
00:24:6c:7d:f3:10,5745,true,-46,Welcome_KAIST,254811919965,2
00:24:6c:7d:f6:a1,2472,true,-66,eduroam,254811919961,2
5e:ea:1d:bf:d1:00,2452,true,-87,DIRECT-00-HP M477 LaserJet,254811919956,2
00:08:9f:dd:2d:0c,2427,true,-84,N1-813,254811919952,2
00:24:6c:7d:f5:91,5240,true,-85,eduroam,254811919948,2
00:24:6c:7d:f5:90,5240,true,-86,Welcome_KAIST,254811919942,2
00:24:6c:7d:f6:b0,5220,true,-80,Welcome_KAIST,254811919937,2
00:24:6c:7d:f6:b1,5220,true,-78,eduroam,254811919933,2
00:24:6c:7d:fe:11,5220,true,-66,eduroam,254811919927,2
00:24:6c:7d:fe:10,5220,true,-65,Welcome_KAIST,254811919922,2
00:24:6c:7d:f3:01,2412,true,-54,eduroam,254811919918,2
00:24:6c:7d:fd:b1,5180,true,-85,eduroam,254811919913,2
00:24:6c:7d:fd:b0,5180,true,-85,Welcome_KAIST,254811919908,2
00:24:6c:7d:f5:11,5180,true,-83,eduroam,254811919903,2
00:24:6c:7d:f5:10,5180,true,-85,Welcome_KAIST,254811919896,2
f0:99:bf:09:32:41,5745,true,-93,Broccoli 5GHz,254811919891,2
00:24:6c:7d:f2:a1,2472,true,-91,eduroam,254811919886,2
00:24:6c:7d:f6:a0,2472,true,-79,Welcome_KAIST,254811919881,2
00:24:6c:7d:f3:e1,2472,true,-76,eduroam,254811919878,2
00:24:6c:7d:f5:00,2472,true,-83,Welcome_KAIST,254811919872,2
00:24:6c:7d:f3:e0,2472,true,-76,Welcome_KAIST,254811919866,2
02:15:99:ea:c4:04,2462,true,-81,DIRECT-wdC410 Series,254811919861,2
00:24:6c:7d:f7:31,5200,true,-66,eduroam,254811919855,2
00:24:6c:7d:f7:30,5200,true,-68,Welcome_KAIST,254811919850,2
fa:da:0c:49:f0:5f,2412,true,-74,DIRECT-5f-HP M377 LaserJet,254811919843,2
00:24:6c:7d:f3:f1,5200,true,-76,eduroam,254811919838,2
00:24:6c:7d:f3:f0,5200,true,-73,Welcome_KAIST,254811919830,2
00:24:6c:7d:f7:21,2412,true,-59,eduroam,254811919812,2
6c:f3:7f:fa:ab:31,5805,true,-74,eduroam,254813698818,3
6c:f3:7f:fa:ab:30,5805,true,-74,Welcome_KAIST,254813698810,3
00:24:6c:7d:f7:f1,5805,true,-69,eduroam,254813698806,3
00:24:6c:7d:f7:f0,5805,true,-65,Welcome_KAIST,254813698801,3
88:36:6c:92:5d:84,5785,true,-91,DILAB-519-5Ghz,254813698796,3
6c:70:9f:e3:3a:a7,5785,true,-72,Air WiFi,254813698791,3
90:9f:33:f9:11:de,5785,true,-73,wit_5G,254813698787,3
70:8b:cd:2f:82:64,5745,true,-67,LIT_5G,254813698783,3
00:24:6c:7d:f3:11,5745,true,-49,eduroam,254813698779,3
00:24:6c:7d:f3:10,5745,true,-46,Welcome_KAIST,254813698774,3
00:24:6c:7d:f7:00,2472,true,-82,Welcome_KAIST,254813698770,3
00:24:6c:7d:f2:a1,2472,true,-81,eduroam,254813698767,3
02:15:99:ea:c4:04,2462,true,-78,DIRECT-wdC410 Series,254813698763,3
64:e5:99:da:03:6c,5240,true,-81,WCSL 5GHz,254813698758,3
00:24:6c:7d:f7:51,5220,true,-94,eduroam,254813698753,3
00:24:6c:7d:f7:50,5220,true,-92,Welcome_KAIST,254813698749,3
00:24:6c:7d:f7:30,5200,true,-53,Welcome_KAIST,254813698745,3
00:24:6c:7d:f7:31,5200,true,-52,eduroam,254813698742,3
00:24:6c:7d:f3:f1,5200,true,-79,eduroam,254813698738,3
00:24:6c:7d:f3:00,2412,true,-39,Welcome_KAIST,254813698730,3
6c:70:9f:e3:3a:a6,2412,true,-59,Air WiFi,254813698725,3
00:24:6c:7d:f2:b0,5180,true,-86,Welcome_KAIST,254813698720,3
00:24:6c:7d:f7:11,5180,true,-81,eduroam,254813698716,3
00:24:6c:7d:f7:10,5180,true,-85,Welcome_KAIST,254813698711,3
88:36:6c:be:8e:74,5745,true,-87,moonlab_5G,254813698704,3
00:24:6c:7d:f6:a1,2472,true,-66,eduroam,254813698699,3
5e:ea:1d:bf:d1:00,2452,true,-87,DIRECT-00-HP M477 LaserJet,254813698695,3
00:08:9f:dd:2d:0c,2427,true,-84,N1-813,254813698690,3
00:24:6c:7d:f5:91,5240,true,-85,eduroam,254813698686,3
00:24:6c:7d:f5:90,5240,true,-86,Welcome_KAIST,254813698681,3
00:24:6c:7d:f6:b0,5220,true,-80,Welcome_KAIST,254813698678,3
00:24:6c:7d:f6:b1,5220,true,-78,eduroam,254813698673,3
00:24:6c:7d:fe:11,5220,true,-66,eduroam,254813698667,3
00:24:6c:7d:fe:10,5220,true,-65,Welcome_KAIST,254813698662,3
00:24:6c:7d:f3:01,2412,true,-54,eduroam,254813698658,3
00:24:6c:7d:fd:b1,5180,true,-85,eduroam,254813698653,3
00:24:6c:7d:fd:b0,5180,true,-85,Welcome_KAIST,254813698649,3
00:24:6c:7d:f5:11,5180,true,-83,eduroam,254813698644,3
00:24:6c:7d:f5:10,5180,true,-85,Welcome_KAIST,254813698639,3
f0:99:bf:09:32:41,5745,true,-93,Broccoli 5GHz,254813698632,3
