bssid,frequency,legit,rss,ssid,timestamp,wifiNo
9c:d6:43:c8:11:80,2412,true,-83,,255600284031,1
00:24:6c:7d:fc:61,2412,true,-95,eduroam,255600284012,1
00:24:6c:7d:fc:60,2412,true,-92,Welcome_KAIST,255600284008,1
ea:9e:b4:2c:56:7b,2412,true,-85,DIRECT-7b-HP M477 LaserJet,255600284000,1
f8:32:e4:50:8c:3c,5805,true,-81,ASUS_00_5G,255602093068,2
2c:56:dc:84:dd:8c,5785,true,-65,ISILAB_5,255602093064,2
26:6b:6f:79:74:a0,5745,true,-86,Lee의 방문자 네트워크,255602093059,2
6c:70:9f:e0:92:7f,5745,true,-77,HCIL,255602093054,2
6e:7f:92:e0:9f:70,5745,true,-78,HCIL guest,255602093049,2
24:a0:74:79:6f:6b,5745,true,-80,dleehub,255602093043,2
00:24:6c:7d:f5:81,2452,true,-51,eduroam,255602093039,2
00:24:6c:7d:f5:80,2452,true,-51,Welcome_KAIST,255602093035,2
00:26:66:18:15:7c,2452,true,-83,ISILab-8F,255602093030,2
10:da:43:95:44:de,5260,true,-84,JKR-R7000-5G,255602093027,2
a0:40:a0:56:08:f7,5240,true,-86,NMSL_N1_721,255602093024,2
00:24:6c:7d:f5:91,5240,true,-45,eduroam,255602093020,2
00:24:6c:7d:f5:90,5240,true,-46,Welcome_KAIST,255602093013,2
00:24:6c:7d:f5:11,5220,true,-77,eduroam,255602093010,2
00:24:6c:7d:f5:10,5220,true,-78,Welcome_KAIST,255602093001,2
00:24:6c:7d:f4:91,5200,true,-69,eduroam,255602092997,2
00:24:6c:7d:f4:90,5200,true,-69,Welcome_KAIST,255602092993,2
00:24:6c:7d:f3:f1,5200,true,-83,eduroam,255602092989,2
00:24:6c:7d:f3:f0,5200,true,-83,Welcome_KAIST,255602092984,2
78:54:2e:4c:f1:52,5180,true,-92,iDBLab-5GHz,255602092979,2
00:24:6c:7d:f6:71,5180,true,-70,eduroam,255602092973,2
00:24:6c:7d:f6:70,5180,true,-73,Welcome_KAIST,255602092968,2
60:38:e0:bb:ee:02,5805,true,-77,Lapras_5GHz,255602092962,2
00:24:6c:7d:f8:71,5765,true,-91,eduroam,255602092956,2
00:24:6c:7d:f8:70,5765,true,-91,Welcome_KAIST,255602092951,2
18:31:bf:46:ff:dc,5745,true,-79,KECI_5G,255602092944,2
9c:d6:43:c8:11:80,2412,true,-83,,255602092937,2
00:24:6c:7d:fc:61,2412,true,-95,eduroam,255602092933,2
00:24:6c:7d:fc:60,2412,true,-92,Welcome_KAIST,255602092928,2
ea:9e:b4:2c:56:7b,2412,true,-85,DIRECT-7b-HP M477 LaserJet,255602092921,2
00:24:6c:7d:f6:f1,5180,true,-78,eduroam,255602092916,2
00:24:6c:7d:f6:f0,5180,true,-80,Welcome_KAIST,255602092898,2
2c:56:dc:84:dd:8c,5785,true,-71,ISILAB_5,255603921542,3
38:d5:47:08:9c:34,5805,true,-82,KIXLAB_WIFI_5GHz,255603921537,3
f8:32:e4:50:8c:3c,5805,true,-83,ASUS_00_5G,255603921533,3
00:24:6c:7d:f8:70,5765,true,-82,Welcome_KAIST,255603921529,3
6c:70:9f:e0:92:7f,5745,true,-83,HCIL,255603921525,3
6e:7f:92:e0:9f:70,5745,true,-80,HCIL guest,255603921522,3
88:36:6c:41:85:5e,5745,true,-64,iptime5G,255603921516,3
00:24:6c:7d:f5:01,2472,true,-71,eduroam,255603921506,3
86:25:19:2f:c1:76,2462,true,-88,DIRECT-nyC145x Series,255603921501,3
00:24:6c:7d:f5:81,2452,true,-53,eduroam,255603921498,3
00:24:6c:7d:f5:80,2452,true,-52,Welcome_KAIST,255603921494,3
00:24:6c:7d:f6:91,5220,true,-85,eduroam,255603921489,3
00:24:6c:7d:f6:90,5220,true,-82,Welcome_KAIST,255603921484,3
00:24:6c:7d:f5:11,5220,true,-71,eduroam,255603921479,3
00:24:6c:7d:f5:10,5220,true,-70,Welcome_KAIST,255603921475,3
00:24:6c:7d:f3:f1,5200,true,-87,eduroam,255603921472,3
00:24:6c:7d:f3:f0,5200,true,-86,Welcome_KAIST,255603921468,3
00:24:6c:7d:f4:91,5200,true,-68,eduroam,255603921465,3
00:24:6c:7d:f4:90,5200,true,-67,Welcome_KAIST,255603921461,3
78:54:2e:4c:f1:52,5180,true,-91,iDBLab-5GHz,255603921458,3
00:24:6c:7d:f6:71,5180,true,-64,eduroam,255603921453,3
00:24:6c:7d:f6:70,5180,true,-64,Welcome_KAIST,255603921448,3
26:6b:6f:79:74:a0,5745,true,-86,Lee의 방문자 네트워크,255603921442,3
24:a0:74:79:6f:6b,5745,true,-80,dleehub,255603921435,3
00:26:66:18:15:7c,2452,true,-83,ISILab-8F,255603921428,3
10:da:43:95:44:de,5260,true,-84,JKR-R7000-5G,255603921424,3
a0:40:a0:56:08:f7,5240,true,-86,NMSL_N1_721,255603921419,3
00:24:6c:7d:f5:91,5240,true,-45,eduroam,255603921415,3
00:24:6c:7d:f5:90,5240,true,-46,Welcome_KAIST,255603921409,3
60:38:e0:bb:ee:02,5805,true,-77,Lapras_5GHz,255603921401,3
