bssid,frequency,legit,rss,ssid,timestamp,wifiNo
60:38:e0:bb:ee:02,5805,true,-80,Lapras_5GHz,248928780171,1
00:24:6c:7d:f6:f1,5805,true,-83,eduroam,248928779957,1
00:24:6c:7d:f6:f0,5805,true,-83,Welcome_KAIST,248928779952,1
2c:56:dc:84:dd:8c,5785,true,-65,ISILAB_5,248928779948,1
a0:40:a0:56:08:f8,5765,true,-76,,248928779943,1
6c:70:9f:e0:92:7f,5745,true,-79,HCIL,248928779939,1
6e:7f:92:e0:9f:70,5745,true,-76,HCIL guest,248928779934,1
10:da:43:95:44:de,5260,true,-86,JKR-R7000-5G,248928779929,1
a0:40:a0:56:08:f7,5240,true,-84,NMSL_N1_721,248928779918,1
00:24:6c:7d:f5:91,5240,true,-56,eduroam,248928779913,1
00:24:6c:7d:f5:90,5240,true,-53,Welcome_KAIST,248928779909,1
00:24:6c:7d:f6:90,5220,true,-79,Welcome_KAIST,248928779905,1
00:24:6c:7d:f6:91,5220,true,-78,eduroam,248928779901,1
00:24:6c:7d:f6:71,5220,true,-72,eduroam,248928779896,1
00:24:6c:7d:f6:70,5220,true,-72,Welcome_KAIST,248928779893,1
00:24:6c:7d:f4:91,5200,true,-70,eduroam,248928779888,1
00:24:6c:7d:f4:90,5200,true,-70,Welcome_KAIST,248928779884,1
00:24:6c:7d:f3:f1,5200,true,-84,eduroam,248928779880,1
00:24:6c:7d:f3:f0,5200,true,-86,Welcome_KAIST,248928779874,1
00:24:6c:7d:f6:61,2412,true,-70,eduroam,248928779870,1
00:24:6c:7d:f5:11,5180,true,-74,eduroam,248928779866,1
00:24:6c:7d:f5:10,5180,true,-75,Welcome_KAIST,248928779862,1
18:31:bf:46:ff:dc,5805,true,-82,KECI_5G,248928779855,1
88:36:6c:41:85:5e,5745,true,-91,iptime5G,248928779847,1
00:24:6c:7d:f3:e1,2472,true,-83,eduroam,248928779839,1
00:24:6c:7e:08:61,2472,true,-85,eduroam,248928779833,1
00:24:6c:7d:f5:01,2472,true,-77,eduroam,248928779829,1
00:24:6c:7d:f5:00,2472,true,-77,Welcome_KAIST,248928779823,1
00:24:6c:7d:f6:81,2472,true,-76,eduroam,248928779819,1
00:24:6c:7d:f6:80,2472,true,-77,Welcome_KAIST,248928779813,1
00:24:6c:7d:f6:01,2472,true,-91,eduroam,248928779808,1
aa:40:a0:56:08:f5,2472,true,-85,,248928779803,1
00:24:6c:78:f5:a0,2472,true,-87,Welcome_KAIST,248928779797,1
00:24:6c:7d:f3:e0,2472,true,-88,Welcome_KAIST,248928779793,1
00:24:6c:78:f5:a1,2472,true,-88,eduroam,248928779787,1
90:9f:33:ac:99:10,2457,true,-72,NMSL_N1_706,248928779782,1
00:08:9f:bf:6b:84,2462,true,-80,D2,248928779774,1
00:24:6c:7d:f6:e1,2452,true,-85,eduroam,248928779769,1
00:24:6c:7d:f5:81,2452,true,-57,eduroam,248928779763,1
00:24:6c:7d:f5:80,2452,true,-56,Welcome_KAIST,248928779760,1
00:26:66:18:15:7c,2452,true,-84,ISILab-8F,248928779756,1
88:36:6c:41:85:5c,2447,true,-72,iptime,248928779749,1
56:13:79:77:bf:42,2437,true,-75,DIRECT-42-HP visoft,248928779745,1
6c:70:9f:e0:92:7e,2432,true,-73,HCIL,248928779742,1
6e:7e:92:e0:9f:70,2432,true,-69,HCIL guest,248928779736,1
96:53:30:29:0e:90,2437,true,-79,DIRECT-90-HP M477 LaserJet,248928779729,1
00:24:6c:7d:f4:81,2432,true,-79,eduroam,248928779723,1
00:24:6c:7d:f4:80,2432,true,-78,Welcome_KAIST,248928779707,1
f8:32:e4:50:8c:38,2417,true,-71,ASUS_00_2G,248925381766,1
2c:56:dc:84:dd:88,2417,true,-81,ISILAB_2,248925381738,1
00:24:6c:7d:f6:60,2412,true,-80,Welcome_KAIST,248925381721,1
ea:9e:b4:2c:56:7b,2412,true,-85,DIRECT-7b-HP M477 LaserJet,248925381716,1
00:24:6c:7d:f2:80,2472,true,-98,Welcome_KAIST,248925381702,1
00:24:6c:7e:08:60,2472,true,-87,Welcome_KAIST,248925381697,1
60:38:e0:bb:ee:01,2437,true,-82,Lapras,248925381691,1
48:f8:b3:dc:ef:4c,2427,true,-95,KIXLAB_WIFI,248925381686,1
00:24:6c:7d:f8:60,2412,true,-87,Welcome_KAIST,248925381652,1
f8:32:e4:50:8c:3c,5805,true,-80,ASUS_00_5G,248930636617,2
00:24:6c:7d:f8:71,5785,true,-94,eduroam,248930636612,2
00:24:6c:7d:f8:70,5785,true,-93,Welcome_KAIST,248930636607,2
2c:56:dc:84:dd:8c,5785,true,-69,ISILAB_5,248930636603,2
6c:70:9f:e0:92:7f,5745,true,-76,HCIL,248930636599,2
6e:7f:92:e0:9f:70,5745,true,-76,HCIL guest,248930636593,2
24:a0:74:79:6f:6b,5745,true,-84,dleehub,248930636588,2
00:24:6c:7d:f5:80,2452,true,-49,Welcome_KAIST,248930636584,2
00:24:6c:7d:f6:e0,2452,true,-80,Welcome_KAIST,248930636576,2
10:da:43:95:44:de,5260,true,-93,JKR-R7000-5G,248930636572,2
64:e5:99:da:03:6c,5240,true,-85,WCSL 5GHz,248930636565,2
00:24:6c:7d:f5:91,5240,true,-51,eduroam,248930636561,2
00:24:6c:7d:f5:90,5240,true,-47,Welcome_KAIST,248930636558,2
00:24:6c:7d:f6:91,5220,true,-74,eduroam,248930636553,2
00:24:6c:7d:f6:90,5220,true,-75,Welcome_KAIST,248930636549,2
00:24:6c:7d:f3:f1,5200,true,-82,eduroam,248930636545,2
00:24:6c:7d:f3:f0,5200,true,-83,Welcome_KAIST,248930636542,2
00:24:6c:7d:f4:91,5200,true,-70,eduroam,248930636537,2
00:24:6c:7d:f4:90,5200,true,-68,Welcome_KAIST,248930636533,2
00:24:6c:7d:f5:11,5180,true,-73,eduroam,248930636528,2
00:24:6c:7d:f5:10,5180,true,-74,Welcome_KAIST,248930636524,2
