adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
0F:04:2A:6F:A6:89,255,10,NA,1,-88,0,1545116387197,127,0
10:2F:68:5A:16:3A,255,10,NA,1,-91,0,1545116389214,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-79,0,1545116389217,127,0
45:16:09:C9:D1:39,255,10,NA,1,-87,0,1545116389221,127,2
0A:31:1B:52:B8:95,255,10,NA,1,-93,0,1545116395160,127,0
39:81:35:45:7A:8C,255,10,NA,1,-89,0,1545116395163,127,0
0F:04:2A:6F:A6:89,255,10,NA,1,-84,0,1545116395174,127,0
0F:04:2A:6F:A6:89,255,10,NA,1,-81,0,1545116397198,127,0
D8:E0:E1:1B:9B:65,255,10,NA,1,-97,0,1545116397450,127,0
33:A4:70:17:DE:BF,255,10,NA,1,-86,0,1545116397460,127,0
0A:31:1B:52:B8:95,255,10,NA,1,-99,0,1545116397464,127,0
4D:9A:92:F5:39:1C,255,10,NA,1,-82,0,1545116397476,127,0
18:9C:C4:CE:30:8F,255,10,NA,1,-79,0,1545116397494,127,0
22:24:F3:4D:CF:CA,255,10,NA,1,-89,0,1545116397497,127,0
0C:74:ED:44:D9:14,255,10,NA,1,-86,0,1545116397507,127,0
31:CD:7D:F3:3C:C0,255,10,NA,1,-85,0,1545116397523,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-88,0,1545116397553,127,0
10:64:8A:C1:F4:3F,255,10,NA,1,-91,0,1545116397560,127,0
00:4D:67:79:5D:32,255,10,NA,1,-83,0,1545116397564,127,0
0A:31:1B:52:B8:95,255,10,NA,1,-85,0,1545116397576,127,0
31:17:E0:47:E6:6C,255,10,NA,1,-96,0,1545116397581,127,0
18:9C:C4:CE:30:8F,255,10,NA,1,-83,0,1545116397592,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-95,0,1545116397596,127,0
0F:04:2A:6F:A6:89,255,10,NA,1,-81,0,1545116397599,127,0
D8:E0:E1:1B:9B:65,255,10,NA,1,-87,0,1545116397603,127,0
22:24:F3:4D:CF:CA,255,10,NA,1,-91,0,1545116397607,127,0
0C:74:ED:44:D9:14,255,10,NA,1,-91,0,1545116397610,127,0
0A:AC:25:10:20:40,255,10,NA,1,-83,0,1545116397642,127,0
0F:04:2A:6F:A6:89,255,10,NA,1,-86,0,1545116397706,127,0
21:31:46:56:FD:51,255,10,NA,1,-85,0,1545116397716,127,0
31:DB:13:15:D7:D7,255,10,NA,1,-88,0,1545116397728,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-91,0,1545116397732,127,0
0A:AC:25:10:20:40,255,10,NA,1,-87,0,1545116397750,127,0
D8:E0:E1:1B:9B:65,255,10,NA,1,-86,0,1545116397761,127,0
33:A4:70:17:DE:BF,255,10,NA,1,-85,0,1545116397765,127,0
10:64:8A:C1:F4:3F,255,10,NA,1,-92,0,1545116397783,127,0
13:0E:05:79:3D:77,255,10,NA,1,-93,0,1545116397797,127,0
22:24:F3:4D:CF:CA,255,10,NA,1,-95,0,1545116397821,127,0
