bssid,frequency,legit,rss,ssid,timestamp,wifiNo
00:24:6c:7d:f3:01,2432,true,-47,eduroam,46789389675,1
00:24:6c:7e:03:c1,2412,true,-88,eduroam,46789389628,1
6c:70:9f:e3:3a:a6,2412,true,-75,Air WiFi,46789389617,1
00:24:6c:7d:f7:21,2412,true,-56,eduroam,46789389602,1
00:24:6c:7d:f7:20,2412,true,-56,Welcome_KAIST,46789389583,1
a0:40:a0:56:08:f8,5540,true,-93,,46791137372,2
00:24:6c:7d:f7:30,5200,true,-45,Welcome_KAIST,46791137363,2
90:9f:33:f9:11:de,5785,true,-76,wit_5G,46791137359,2
00:24:6c:7d:fe:11,5785,true,-78,eduroam,46791137355,2
00:24:6c:7d:fe:10,5785,true,-78,Welcome_KAIST,46791137351,2
6c:70:9f:e3:3a:a7,5785,true,-67,Air WiFi,46791137346,2
00:24:6c:7a:8b:31,5765,true,-81,eduroam,46791137343,2
00:24:6c:7a:8b:30,5765,true,-81,Welcome_KAIST,46791137339,2
00:24:6c:7d:f3:f1,5765,true,-78,eduroam,46791137336,2
00:24:6c:7d:f3:f0,5765,true,-77,Welcome_KAIST,46791137331,2
88:36:6c:be:8e:74,5745,true,-88,moonlab_5G,46791137325,2
70:8b:cd:2f:82:64,5745,true,-63,LIT_5G,46791137321,2
00:08:9f:0b:e7:9c,2452,true,-70,WL24G,46791137315,2
5e:ea:1d:bf:d1:00,2452,true,-73,DIRECT-00-HP M477 LaserJet,46791137311,2
6c:f3:7f:fa:ab:21,2452,true,-69,eduroam,46791137307,2
96:53:30:7c:92:23,2437,true,-67,DIRECT-23-HP M402 LaserJet,46791137302,2
00:24:6c:7d:f3:11,5240,true,-49,eduroam,46791137298,2
00:24:6c:7d:f3:10,5240,true,-51,Welcome_KAIST,46791137294,2
00:24:6c:7d:f6:b1,5240,true,-69,eduroam,46791137290,2
00:24:6c:7d:f6:b0,5240,true,-68,Welcome_KAIST,46791137287,2
00:24:6c:7d:f7:21,2412,true,-51,eduroam,46791137283,2
00:24:6c:7d:f7:f1,5200,true,-67,eduroam,46791137274,2
00:24:6c:7d:f7:f0,5200,true,-67,Welcome_KAIST,46791137268,2
6c:f3:7f:fa:ab:31,5200,true,-73,eduroam,46791137264,2
6c:f3:7f:fa:ab:30,5200,true,-72,Welcome_KAIST,46791137258,2
00:24:6c:7d:fd:b1,5180,true,-80,eduroam,46791137253,2
00:24:6c:7d:fd:b0,5180,true,-81,Welcome_KAIST,46791137248,2
00:24:6c:7d:f6:f1,5805,true,-95,eduroam,46791137202,2
00:24:6c:7d:f5:11,5765,true,-88,eduroam,46791137195,2
00:24:6c:7d:f3:01,2432,true,-47,eduroam,46791137188,2
64:e5:99:da:03:6c,5240,true,-91,WCSL 5GHz,46791137182,2
00:24:6c:7d:f7:31,5200,true,-55,eduroam,46791137173,2
00:24:6c:7e:03:c1,2412,true,-88,eduroam,46791137166,2
6c:70:9f:e3:3a:a6,2412,true,-75,Air WiFi,46791137161,2
00:24:6c:7d:f7:20,2412,true,-56,Welcome_KAIST,46791137141,2
a0:40:a0:56:08:f8,5540,true,-87,,46792935078,3
00:24:6c:7d:f6:91,5805,true,-91,eduroam,46792935076,3
00:24:6c:7d:f6:90,5805,true,-91,Welcome_KAIST,46792935073,3
88:36:6c:92:5d:84,5785,true,-91,DILAB-519-5Ghz,46792935067,3
00:24:6c:7d:fe:11,5785,true,-84,eduroam,46792935064,3
00:24:6c:7d:fe:10,5785,true,-85,Welcome_KAIST,46792935062,3
6c:70:9f:e3:3a:a7,5785,true,-73,Air WiFi,46792935059,3
90:9f:33:f9:11:de,5785,true,-73,wit_5G,46792935055,3
00:24:6c:7d:f3:f1,5765,true,-85,eduroam,46792935053,3
