timeMillis,givenTimeMillis,latitude,longitude,altitude,horizontalAccuracy,verticalAccuracy
1540781572382,1540781572115,31.265782255937932,121.62760750973193,14.823834885723551,32.0,Infinity
1540781573359,1540781573115,31.265791829129906,121.62760314575178,14.823899674422643,32.0,Infinity
1540781574362,1540781574115,31.26580140232188,121.62759878177118,14.823964463121735,32.0,Infinity
1540781575359,1540781575115,31.265810975513855,121.62759441779015,14.824029251820827,32.0,Infinity
1540781576379,1540781576115,31.26582054870583,121.62759005380867,14.824094040519919,48.0,Infinity
1540781577372,1540781577115,31.265830121897803,121.62758568982674,14.82415882921901,48.0,Infinity
1540781578361,1540781578115,31.265839695089777,121.62758132584437,14.824223617918102,48.0,Infinity
1540781579387,1540781579115,31.26584926828175,121.62757696186156,14.824288406617194,48.0,Infinity
1540781691428,1540781691144,31.265574286292047,121.6284353414032,-36.495748770076226,48.0,Infinity
1540781694251,1540781694000,31.265416614531066,121.6285901764739,-11.061825300417656,48.0,Infinity
1540781695253,1540781695000,31.265397932279722,121.62863596376124,3.5547344832085153,48.0,Infinity
1540781696244,1540781696000,31.265354729599913,121.62867569003113,15.971746156706438,48.0,Infinity
1540781697244,1540781697000,31.265356737178994,121.62870677276939,27.132577662777607,48.0,Infinity
1540781698323,1540781698000,31.265390193978604,121.6287426557291,28.48439735128778,48.0,Infinity
1540781699264,1540781699000,31.26534118031965,121.62878201486257,26.557369087749034,48.0,Infinity
1540781700230,1540781700000,31.26534118031965,121.62878201486257,25.976906868509055,48.0,Infinity
1540781705261,1540781705000,31.265328963756247,121.62880831226032,29.693941266333876,32.0,Infinity
1540781706259,1540781706000,31.265328963756247,121.62880831226032,31.255402193287505,32.0,Infinity
1540781707259,1540781707000,31.265328963756247,121.62880831226032,30.602486488368704,32.0,Infinity
1540781708255,1540781708000,31.265364522454025,121.62885211915726,31.127472500496808,32.0,Infinity
1540781709264,1540781709000,31.26537319333,121.62886160016386,30.40422755568007,32.0,Infinity
1540781710252,1540781710000,31.26537319333,121.62886160016386,30.8360260109077,48.0,Infinity
1540781712254,1540781712000,31.26538609550487,121.62888781798196,33.4021850081714,32.0,Infinity
1540781713258,1540781713000,31.26539604016893,121.6288908935387,34.43510850940372,48.0,Infinity
1540781714260,1540781714000,31.265399963106763,121.62891722307224,34.339508573376875,32.0,Infinity
1540781715260,1540781715000,31.265402663971884,121.6289327761983,34.587606964384,32.0,Infinity
1540781717252,1540781717000,31.265408896837982,121.62894857510575,34.623286689923496,32.0,Infinity
1540781721270,1540781721000,31.265367469602594,121.628980085723,38.396618722352144,32.0,Infinity
1540781722267,1540781722000,31.265376805068193,121.62898357225797,38.38092279352347,32.0,Infinity
1540781723266,1540781723000,31.265384585645418,121.6289799354482,37.039511770683774,32.0,Infinity
1540781725266,1540781725000,31.265408098841366,121.62897767865707,37.02464006265309,32.0,Infinity
1540781726263,1540781726000,31.26541706806041,121.62898258020078,36.966610414454145,32.0,Infinity
1540781732244,1540781732000,31.265541019685635,121.62900992872001,37.444744937741945,32.0,Infinity
1540781733254,1540781733000,31.265546265896095,121.62900849575632,36.38783168241789,32.0,Infinity
1540781734254,1540781734000,31.265546550724835,121.62900862735749,35.84153906629916,32.0,Infinity
1540781735262,1540781735000,31.265546465453102,121.62901202109286,35.663895948005056,32.0,Infinity
1540781736314,1540781736000,31.265559315255775,121.62901581666695,35.76856947115472,32.0,Infinity
1540781737250,1540781737000,31.265563084006647,121.62901639305304,35.48092051280018,32.0,Infinity
1540781738257,1540781738000,31.26556482237775,121.62901637130724,35.09222100128735,32.0,Infinity
1540781745246,1540781745000,31.265709515774677,121.62906682453817,36.1067097834044,32.0,Infinity
1540781756236,1540781756000,31.265655410023584,121.62917083449534,34.503660166562014,48.0,Infinity
1540781757221,1540781757000,31.265587319370027,121.62923796116206,34.45968374560094,48.0,Infinity
1540781768259,1540781768000,31.265517968686176,121.62939955795852,35.2019523554695,48.0,Infinity
1540781791264,1540781791000,31.266145249625563,121.62822985606081,66.12901165996047,48.0,Infinity
1540781792256,1540781792000,31.266257651729944,121.62789110931125,63.03771858757843,48.0,Infinity
1540781793262,1540781793000,31.266314112055078,121.62788623471366,60.87534306433101,48.0,Infinity
1540781794255,1540781794000,31.266368532296752,121.62787067679594,55.46115251930487,48.0,Infinity
1540781795270,1540781795000,31.26639302338227,121.62786942849202,52.24826070007083,32.0,Infinity
1540781796268,1540781796000,31.266302780655998,121.62787272887914,29.092088292557037,32.0,Infinity
1540781797275,1540781797000,31.26629981912759,121.62787236984684,29.331069837816994,32.0,Infinity
1540781798250,1540781798000,31.266289139867837,121.62787662883918,30.428059529286994,32.0,Infinity
1540781799247,1540781799000,31.26629006202644,121.62787796225253,34.3239229163748,32.0,Infinity
1540781800269,1540781800000,31.266292277578884,121.62786495452856,35.23527739206702,32.0,Infinity
1540781801252,1540781801000,31.266361129179923,121.62773143567303,37.16892100534449,32.0,Infinity
1540781802279,1540781802000,31.266355934052566,121.62771724309927,38.772658998917315,32.0,Infinity
1540781803287,1540781803000,31.266279565234296,121.62770761775764,51.75960921086792,32.0,Infinity
1540781804271,1540781804000,31.26624636558006,121.6276915246309,52.72274814198811,32.0,Infinity
1540781805281,1540781805000,31.266252778517014,121.62769928589573,55.72289945893199,32.0,Infinity
1540781806271,1540781806000,31.26623710619378,121.62769540548061,55.83828632369225,32.0,Infinity
1540781807268,1540781807000,31.266219814572377,121.62768902225,54.98767526998387,32.0,Infinity
1540781808271,1540781808000,31.26620383503759,121.6276771397639,54.85895583801552,32.0,Infinity
1540781809288,1540781809000,31.26620515006057,121.62767878638088,54.722541473968924,32.0,Infinity
1540781810276,1540781810000,31.26621629516686,121.627677887416,53.8575055481676,32.0,Infinity
1540781811299,1540781811000,31.266238540070212,121.62766625909374,58.96851471639715,32.0,Infinity
1540781812268,1540781812000,31.266233564833747,121.62765953287061,58.44588203978169,32.0,Infinity
1540781813277,1540781813000,31.266226258971788,121.62765918576882,56.508233377406064,32.0,Infinity
1540781814255,1540781814000,31.26620861117259,121.62767016802701,52.85507184140408,32.0,Infinity
1540781815282,1540781815000,31.26623869277168,121.62767335281877,57.92925302157099,32.0,Infinity
1540781816290,1540781816000,31.26624354546776,121.62767836782311,59.1580979279082,32.0,Infinity
1540781817276,1540781817000,31.26625249767968,121.62768280829773,61.2515578647873,32.0,Infinity
1540781818277,1540781818000,31.266259873148474,121.62768839135043,62.5902991669148,32.0,Infinity
1540781819269,1540781819000,31.266257794256738,121.6276953468127,62.530571923689074,48.0,Infinity
1540781820271,1540781820000,31.266286926404458,121.62769607964539,65.81236568254451,48.0,Infinity
1540781821276,1540781821000,31.26630461103004,121.62769507549146,68.16250136974833,48.0,Infinity
1540781822284,1540781822000,31.266318107393754,121.62769984870623,70.7348497634109,48.0,Infinity
1540781823276,1540781823000,31.266331685016926,121.62770623250324,71.89833303377137,32.0,Infinity
1540781824275,1540781824000,31.2663462933063,121.62770694884037,71.0136874383416,32.0,Infinity
1540781825284,1540781825000,31.266369513763742,121.62772425993805,69.75157044360732,32.0,Infinity
1540781826289,1540781826000,31.266324701230864,121.62776102700681,61.86048410700686,32.0,Infinity
1540781827260,1540781827000,31.266316240297247,121.6277979604581,56.222517222817196,32.0,Infinity
1540781828257,1540781828000,31.26632271867296,121.62781963783546,52.09776570052071,32.0,Infinity
1540781829283,1540781829000,31.26634011420764,121.62784828809639,50.35841595392781,32.0,Infinity
1540781830284,1540781830000,31.266334897058005,121.62786040214058,47.97643407175656,32.0,Infinity
1540781831262,1540781831000,31.266347350297593,121.62790110989782,44.83811230700042,32.0,Infinity
1540781832275,1540781832000,31.266342860288855,121.62790923976017,43.3360091044696,32.0,Infinity
1540781833258,1540781833000,31.266331110433647,121.62789762930117,41.058328633583656,32.0,Infinity
1540781834270,1540781834000,31.266325811712544,121.62787642742441,41.26113844486946,32.0,Infinity
1540781835275,1540781835000,31.266359935213604,121.62788387893659,20.49568562941397,32.0,Infinity
1540781836291,1540781836000,31.26635841575245,121.62788607651792,18.118645413545373,32.0,Infinity
1540781837282,1540781837000,31.266358351235596,121.62788651766702,16.832737009328007,32.0,Infinity
1540781838260,1540781838000,31.266358919122247,121.6278867346291,16.170223212464432,32.0,Infinity
1540781839297,1540781839000,31.2663792617418,121.6278832331391,15.835265717674904,32.0,Infinity
1540781840307,1540781840000,31.2663199763838,121.62789925407003,15.161751356942318,32.0,Infinity
1540781841294,1540781841000,31.266300571107116,121.6279112677548,14.805485712595292,32.0,Infinity
1540781842303,1540781842000,31.266270489110532,121.62792269777515,14.495708481436289,32.0,Infinity
1540781843321,1540781843000,31.26626038710683,121.6279153326232,14.020037359126434,32.0,Infinity
1540781865262,1540781865000,31.266226317380283,121.62821599622603,14.939312293156874,24.0,Infinity
1540781866305,1540781866000,31.2662276253591,121.62821890527219,13.499218948246249,32.0,Infinity
1540781867307,1540781867000,31.266227447236535,121.62821932761292,13.191861956102956,32.0,Infinity
1540781868308,1540781868000,31.266226151872793,121.628220198464,13.04730973842607,32.0,Infinity
1540781869316,1540781869000,31.266204894620696,121.62823740684904,12.964567379098964,32.0,Infinity
1540781870331,1540781870000,31.26605700599309,121.62836050229005,12.01705583976046,32.0,Infinity
1540781871325,1540781871000,31.26604428037861,121.62836204079245,12.15935842970159,32.0,Infinity
1540781872323,1540781872000,31.265946504649545,121.62844179526309,11.745460109577616,32.0,Infinity
1540781873329,1540781873000,31.265866943712314,121.62854237525829,11.675428818908335,32.0,Infinity
1540781874329,1540781874000,31.265766264601904,121.62866938333539,11.674054041420328,32.0,Infinity
1540781875321,1540781875000,31.265765694199633,121.62866914188686,11.927950117844992,32.0,Infinity
1540781876333,1540781876000,31.265764074303885,121.62867203281559,12.320565762282202,32.0,Infinity
1540781877322,1540781877000,31.265694183599265,121.62873966939603,12.209534749861527,32.0,Infinity
1540781878303,1540781878000,31.26566163501065,121.6287440893843,12.340189884533645,32.0,Infinity
1540781879325,1540781879000,31.265437650646568,121.62896612935566,12.569493942716877,32.0,Infinity
1540781880335,1540781880000,31.265388316702033,121.6290258468665,12.681188197357734,32.0,Infinity
1540781881326,1540781881000,31.265359112856242,121.62904865389339,12.854140219394953,32.0,Infinity
1540781882320,1540781882000,31.265359639588247,121.62905752002033,12.788702486144796,32.0,Infinity
1540781883338,1540781883000,31.265365340775165,121.62906434840832,12.967288617243835,32.0,Infinity
1540781884307,1540781884000,31.265367812049075,121.62906886272434,13.05611771569867,32.0,Infinity
1540781885299,1540781885000,31.26536353330193,121.62906931936968,13.013053648600744,32.0,Infinity
1540781886287,1540781886000,31.265364951478375,121.6290670095222,13.02105526634795,32.0,Infinity
1540781887320,1540781887000,31.265376062460827,121.6290715367737,13.02489487366579,32.0,Infinity
1540781888307,1540781888000,31.265376085484032,121.62907712464764,13.15473248222288,32.0,Infinity
1540781889323,1540781889000,31.26537059109148,121.6290803183506,13.12277730854534,32.0,Infinity
1540781890317,1540781890000,31.265371892014137,121.62907932406205,13.145052181772401,32.0,Infinity
1540781891290,1540781891000,31.265371724125703,121.62906859999616,13.49481718077367,32.0,Infinity
1540781892299,1540781892000,31.265374183235945,121.62906614053874,13.822947177148473,32.0,Infinity
1540781893311,1540781893000,31.265378213131292,121.629071023334,13.781678255877875,32.0,Infinity
1540781894294,1540781894000,31.26538247477497,121.62907178918334,13.664804232009814,32.0,Infinity
1540781895308,1540781895000,31.26538995832928,121.62907188121127,13.60564981824477,32.0,Infinity
1540781896353,1540781896000,31.26539080532537,121.6290712287645,13.582354331913908,32.0,Infinity
1540781897317,1540781897000,31.265389794895178,121.62906785770265,13.863989541819018,32.0,Infinity
1540781898321,1540781898000,31.26539499572438,121.62907273835808,14.129056345022805,32.0,Infinity
1540781899295,1540781899000,31.265397019392523,121.62907104031032,14.165765759671805,32.0,Infinity
1540781900306,1540781900000,31.26539799248765,121.6290668482329,13.922444445127994,32.0,Infinity
1540781901299,1540781901000,31.265394390669684,121.62906068156914,13.600820726189212,32.0,Infinity
1540781902325,1540781902000,31.265388719364793,121.62907542735344,13.593252164956754,32.0,Infinity
1540781903328,1540781903000,31.265381794947775,121.62907014650307,13.818257271813637,32.0,Infinity
1540781904318,1540781904000,31.265369943430503,121.62904443473748,13.862315419076362,32.0,Infinity
1540781905288,1540781905000,31.265368760548142,121.62903841448998,14.078177424911964,32.0,Infinity
1540781906316,1540781906000,31.26537061875163,121.62903114396424,14.213498198322323,32.0,Infinity
1540781907315,1540781907000,31.26536823567482,121.62901916733068,14.13924592351921,32.0,Infinity
1540781908327,1540781908000,31.265348840933783,121.62904964478625,13.699507290709889,32.0,Infinity
1540781909318,1540781909000,31.265368412367287,121.62904177763632,13.965346580127617,32.0,Infinity
1540781910319,1540781910000,31.265369733373156,121.62903991960734,13.990785612109356,32.0,Infinity
1540781911318,1540781911000,31.265370326300147,121.62903824455283,14.001097441581665,32.0,Infinity
1540781912321,1540781912000,31.26537287188956,121.62903620782376,14.008063256411738,32.0,Infinity
1540781913329,1540781913000,31.26536872209255,121.62903254218877,13.85250691086261,32.0,Infinity
1540781914311,1540781914000,31.26536925743125,121.62903046148327,13.74426408987037,32.0,Infinity
1540781915323,1540781915000,31.26534994200925,121.62902950373649,14.228870424418723,32.0,Infinity
1540781916315,1540781916000,31.26534411219194,121.62902620597508,14.438942808049367,32.0,Infinity
1540781917327,1540781917000,31.265333952155604,121.62900988668964,14.249323978196248,32.0,Infinity
1540781918320,1540781918000,31.265334109934045,121.6289849141929,14.300352148037772,32.0,Infinity
1540781920316,1540781920000,31.26533638756669,121.62894973704694,14.311479941088932,32.0,Infinity
1540781921305,1540781921000,31.265347157745897,121.62894825994393,14.192264576591407,32.0,Infinity
1540781922304,1540781922000,31.2653557598291,121.62894463182855,14.322388646766797,32.0,Infinity
1540781923306,1540781923000,31.265359803771577,121.62894450737869,14.302989954759907,32.0,Infinity
1540781924313,1540781924000,31.2653662477963,121.62893468637257,14.51702007759862,32.0,Infinity
1540781925310,1540781925000,31.265374670300123,121.62892727921079,14.49197114245485,32.0,Infinity
1540781926282,1540781926000,31.265384626327407,121.6289167643158,14.364193240190042,32.0,Infinity
1540781927296,1540781927000,31.265406801011764,121.62890772508997,14.245574487245817,32.0,Infinity
1540781928303,1540781928000,31.265431936276897,121.62890213139973,14.316677837102185,32.0,Infinity
1540781929315,1540781929000,31.265458457232793,121.62889497739128,14.444956662823154,32.0,Infinity
1540781930308,1540781930000,31.265583830668884,121.62886372646801,14.988410400534471,32.0,Infinity
1540781931299,1540781931000,31.265609602414475,121.62884755969664,15.433022140251431,32.0,Infinity
1540781932304,1540781932000,31.265630426541254,121.62879931715726,15.529306216654993,32.0,Infinity
1540781933299,1540781933000,31.265641426079544,121.6287460644256,15.308164409205242,32.0,Infinity
1540781934339,1540781934000,31.26565730850454,121.62870472323549,15.178346175298365,32.0,Infinity
1540781935313,1540781935000,31.26567470498844,121.62866748943539,14.881157108950744,32.0,Infinity
1540781936305,1540781936000,31.26568182901499,121.62865136202907,14.568441154108756,32.0,Infinity
1540781937304,1540781937000,31.265687875185744,121.62863033742816,14.348350989370694,32.0,Infinity
1540781938305,1540781938000,31.265694400321863,121.62860560139138,14.13499476740068,32.0,Infinity
1540781939298,1540781939000,31.265680521545868,121.62858624673713,14.018692932218848,32.0,Infinity
1540781943303,1540781943000,31.265679482668567,121.62854029758189,13.945532628403672,32.0,Infinity
1540781944298,1540781944000,31.26568561065571,121.62850726063255,13.921314701379774,32.0,Infinity
1540781945318,1540781945000,31.265699647298483,121.62843955614656,13.861137752743826,32.0,Infinity
1540781946310,1540781946000,31.265710339185986,121.628387161287,13.779166111138146,32.0,Infinity
1540781947304,1540781947000,31.265723637128065,121.6283406076468,13.755455145513277,32.0,Infinity
1540781948301,1540781948000,31.265731660374573,121.62831285311273,13.59390074070236,32.0,Infinity
1540781949307,1540781949000,31.26573916350987,121.62828901295349,13.59243750456864,32.0,Infinity
1540781950326,1540781950000,31.26575306475144,121.6282389555174,13.65468146836151,32.0,Infinity
1540782073245,1540782073000,31.26534219652032,121.62950556426401,15.27231612257838,48.0,Infinity
1540782074297,1540782074000,31.265372641835018,121.62945433150678,14.46187252820103,48.0,Infinity
1540782075313,1540782075000,31.265361276397797,121.62946279955044,13.815613114236614,48.0,Infinity
1540782076312,1540782076000,31.265350101925012,121.62943946742216,13.427961175598606,48.0,Infinity
1540782077316,1540782077000,31.265337186165986,121.6294243493562,13.315871907003245,32.0,Infinity
1540782078311,1540782078000,31.265325144141947,121.62941569769094,13.32078783430557,32.0,Infinity
1540782079323,1540782079000,31.265318307963383,121.62941379972673,13.12957015155833,32.0,Infinity
1540782080311,1540782080000,31.265317267136826,121.62940219452912,12.895618138560764,32.0,Infinity
1540782081287,1540782081000,31.265310227037798,121.62939719685757,12.61039558988282,32.0,Infinity
1540782082286,1540782082000,31.26530962584535,121.62939830318199,12.662526852848927,32.0,Infinity
1540782083322,1540782083000,31.26530865314492,121.62939945222229,12.706423912082656,32.0,Infinity
1540782084324,1540782084000,31.265303685769403,121.62939408297238,12.780922049854606,32.0,Infinity
1540782085293,1540782085000,31.26529646602394,121.62938858948365,12.983004421561313,32.0,Infinity
1540782086288,1540782086000,31.265291969927116,121.62937878681696,12.87690572862342,32.0,Infinity
1540782087317,1540782087000,31.265286963628956,121.62937832623183,12.706525992288997,32.0,Infinity
1540782088308,1540782088000,31.265283091777928,121.62938132685022,12.888789799004067,32.0,Infinity
1540782089329,1540782089000,31.265280186849658,121.62938027712332,12.872174155932477,32.0,Infinity
1540782090313,1540782090000,31.265276600272117,121.62937270936,12.509615860730639,32.0,Infinity
1540782091318,1540782091000,31.265271140871178,121.62936811369012,12.639399356121476,32.0,Infinity
1540782092329,1540782092000,31.26526814937875,121.62936395560486,12.798091648475923,32.0,Infinity
1540782093320,1540782093000,31.265265284870488,121.62935824084852,12.879437089437472,32.0,Infinity
1540782094317,1540782094000,31.265263152832077,121.62935622067148,12.981737658468477,32.0,Infinity
1540782095322,1540782095000,31.265262970141126,121.62935451655463,13.092911776574951,32.0,Infinity
1540782096304,1540782096000,31.265261742244743,121.62935300132773,13.178894318590983,32.0,Infinity
1540782097339,1540782097000,31.265259368114094,121.62935439387427,13.224806722721482,32.0,Infinity
1540782098362,1540782098000,31.265255710017716,121.62935186313207,13.35696809511104,32.0,Infinity
1540782099288,1540782099000,31.265252837214742,121.62935245125975,13.610973801327827,32.0,Infinity
1540782100278,1540782100000,31.265248589603512,121.62935215317589,13.738808379851317,32.0,Infinity
1540782101315,1540782101000,31.265241316476875,121.62935448417075,13.813469986149881,32.0,Infinity
1540782102309,1540782102000,31.265235816871737,121.62935122872216,13.848823721573126,32.0,Infinity
1540782106299,1540782106000,31.26519191265854,121.62932756785456,14.085158648770177,32.0,Infinity
1540782109296,1540782109000,31.26515452769046,121.62930961586821,13.29962809513729,32.0,Infinity
1540782110306,1540782110000,31.265154089656274,121.6293095634144,13.313555027110858,32.0,Infinity
1540782112305,1540782112000,31.265145048443337,121.6293006078699,13.395537445954693,32.0,Infinity
1540782113291,1540782113000,31.26511634396911,121.62931574317032,13.444088337903331,32.0,Infinity
1540782114299,1540782114000,31.265120113702903,121.62931514205326,13.464967650162805,32.0,Infinity
1540782117320,1540782117000,31.265117821616336,121.629313699012,13.500294295786462,32.0,Infinity
1540782118269,1540782118000,31.265117820365155,121.62931368139859,13.516539528894935,32.0,Infinity
1540782120292,1540782120000,31.265117952569504,121.62931405852456,13.567254027305049,32.0,Infinity
1540782126307,1540782126000,31.265114724650708,121.62933673043165,13.770650787289242,32.0,Infinity
1540782127315,1540782127000,31.265101658158304,121.62935427621836,13.719673203404783,32.0,Infinity
1540782144315,1540782144000,31.265014510790564,121.6294273320002,13.637048621538277,32.0,Infinity
1540782145329,1540782145000,31.264962283648323,121.6294302627316,14.350176848883661,32.0,Infinity
1540782146318,1540782146000,31.26493526891406,121.6294342868779,14.8922308139782,32.0,Infinity
1540782147316,1540782147000,31.2649403470096,121.62942069954892,15.02627754054431,32.0,Infinity
1540782148316,1540782148000,31.26495240212119,121.62942040314478,15.167080198874745,32.0,Infinity
1540782154299,1540782154000,31.264995832768733,121.62941800338947,14.702092019352616,32.0,Infinity
1540782156302,1540782156000,31.265016748152885,121.629384025183,14.764368929719375,48.0,Infinity
1540782159299,1540782159000,31.265042056515437,121.62935069615389,14.455585611623603,32.0,Infinity
1540782160311,1540782160000,31.265052204332978,121.62934011165815,14.388040434808222,48.0,Infinity
1540782161309,1540782161000,31.265062339945327,121.62932849408436,14.334380294326342,48.0,Infinity
1540782164389,1540782164000,31.265049646288727,121.62934197950226,13.620588196013616,32.0,Infinity
1540782165301,1540782165000,31.26505756717287,121.62934932684755,13.830652851723475,32.0,Infinity
1540782166292,1540782166000,31.265056883811543,121.62934895950364,13.894822372023137,32.0,Infinity
1540782167296,1540782167000,31.26506819591218,121.62935131567575,13.894676155798244,32.0,Infinity
1540782169323,1540782169000,31.26510433734982,121.62933447058731,14.513216411126772,32.0,Infinity
1540782175297,1540782175000,31.26512606687571,121.62938270857904,14.423612920403867,32.0,Infinity
1540782176289,1540782176000,31.265126082263045,121.62938140191453,14.434071615370055,32.0,Infinity
1540782177315,1540782177000,31.265137047970686,121.62935984482888,14.528684843090033,32.0,Infinity
1540782178317,1540782178000,31.265171495487184,121.62931666076251,14.644310057796265,32.0,Infinity
1540782179294,1540782179000,31.26513888035469,121.62929077341906,14.586727696426543,32.0,Infinity
1540782180290,1540782180000,31.265137634324365,121.62928701719291,14.654623068630134,32.0,Infinity
1540782181291,1540782181000,31.265137363520772,121.62928739832026,14.630072882173303,32.0,Infinity
1540782182310,1540782182000,31.2651374741299,121.6292873058298,14.632568581783548,32.0,Infinity
1540782183321,1540782183000,31.265127138951893,121.62928262283103,14.558919775958161,32.0,Infinity
1540782184294,1540782184000,31.265121617849292,121.62926637980507,14.450123763898791,32.0,Infinity
1540782185307,1540782185000,31.26510645675647,121.62925991959595,14.486180245794786,32.0,Infinity
1540782186320,1540782186000,31.26509254582148,121.62925311371818,14.494407547203865,32.0,Infinity
1540782187292,1540782187000,31.265082777606715,121.62924835303257,13.991874557133643,32.0,Infinity
1540782188309,1540782188000,31.265080812851277,121.62924672924458,13.991145581591848,48.0,Infinity
1540782189282,1540782189000,31.265044242157266,121.6292712713921,14.155335292067761,48.0,Infinity
1540782190291,1540782190000,31.265032745477658,121.62927993534703,13.891705474083759,48.0,Infinity
1540782191282,1540782191000,31.265029017094847,121.62927758900527,13.868620350960416,48.0,Infinity
1540782192285,1540782192000,31.265008088915103,121.62929230621003,13.969784764385972,32.0,Infinity
1540782193298,1540782193000,31.264991174678748,121.62930296113032,14.061501738880063,32.0,Infinity
1540782194289,1540782194000,31.264978408512246,121.62931177445672,14.145963331887854,32.0,Infinity
1540782195298,1540782195000,31.26496766142232,121.62931254641053,13.979768707936227,32.0,Infinity
1540782196310,1540782196000,31.264966695836193,121.62930041780051,13.917022211933876,32.0,Infinity
1540782197294,1540782197000,31.264920786585726,121.62930123430603,13.796417623241894,32.0,Infinity
1540782198293,1540782198000,31.264877788051763,121.62929003984593,13.510540929572691,32.0,Infinity
1540782199289,1540782199000,31.26488941323853,121.62928345011207,13.335762350485995,32.0,Infinity
1540782200302,1540782200000,31.264906308777043,121.6292692369085,13.39055640084588,32.0,Infinity
1540782201305,1540782201000,31.264921867919824,121.62925455318212,13.932839583819113,32.0,Infinity
1540782202314,1540782202000,31.264933708492116,121.62924410129413,13.888825739826748,32.0,Infinity
1540782203302,1540782203000,31.264955669627952,121.62918924745816,14.251106166859328,32.0,Infinity
1540782204293,1540782204000,31.2649693499032,121.62919044975874,14.286223758031147,32.0,Infinity
1540782205304,1540782205000,31.264969785207303,121.62918795757822,14.237025338047568,48.0,Infinity
1540782206294,1540782206000,31.26498129686963,121.6291892345994,14.447332940770606,48.0,Infinity
1540782207321,1540782207000,31.264990410282575,121.62918813919377,14.163791726689333,48.0,Infinity
1540782208299,1540782208000,31.264993193704637,121.6291891001946,14.148108250289386,48.0,Infinity
1540782209326,1540782209000,31.2650099799151,121.62918729955692,14.67244876784257,32.0,Infinity
1540782210306,1540782210000,31.265025590158796,121.62918204084204,14.368074102469917,32.0,Infinity
1540782211311,1540782211000,31.265050440076386,121.6291823878606,14.356407163763443,32.0,Infinity
1540782212283,1540782212000,31.26505875566153,121.62918105219357,14.339451233434408,32.0,Infinity
1540782213304,1540782213000,31.265058446671947,121.62918048706764,14.58656789216832,32.0,Infinity
1540782214305,1540782214000,31.26505935158087,121.62917987108945,14.741142983160977,32.0,Infinity
1540782215316,1540782215000,31.265059749084887,121.62917956322859,14.736798449756227,32.0,Infinity
1540782216313,1540782216000,31.265061124906016,121.62917923852619,14.73182234610408,32.0,Infinity
1540782217321,1540782217000,31.265075091415554,121.62918624785759,14.723006044291488,32.0,Infinity
1540782218299,1540782218000,31.265088427790893,121.6291768287702,14.732630494684633,32.0,Infinity
1540782219315,1540782219000,31.2651077190941,121.62916422850368,14.763375327821377,32.0,Infinity
1540782220309,1540782220000,31.265108496419746,121.62916406088603,14.806156041881545,32.0,Infinity
1540782221315,1540782221000,31.26510868224471,121.62916366502814,14.807064243832325,32.0,Infinity
1540782222300,1540782222000,31.265109176427007,121.6291631553474,14.798391877155739,32.0,Infinity
1540782223295,1540782223000,31.265109440199087,121.62916279517493,14.771663449351625,32.0,Infinity
1540782224304,1540782224000,31.265115464277198,121.62916786115312,14.759210826481345,32.0,Infinity
1540782225307,1540782225000,31.265122266062402,121.62916860679071,14.72914747838137,32.0,Infinity
