1359001353707	1359001353746	56.0	0
1359001353747	1359001353785	61.0	0
1359001353787	1359001353826	62.0	0
1359001353828	1359001353868	64.0	0
1359001353869	1359001353909	69.0	0
1359001353910	1359001353948	71.0	0
1359001353950	1359001353990	74.0	0
1359001353991	1359001354031	76.0	0
1359001354032	1359001354072	78.0	0
1359001354074	1359001354112	81.0	0
1359001354113	1359001354153	84.0	0
1359001354155	1359001354194	88.0	0
1359001354196	1359001354234	74.0	0
1359001354236	1359001354276	44.0	0
1359001354277	1359001354562	16.0	0
1359001354563	1359001354684	18.0	0
1359001354686	1359001354766	20.0	0
1359001354767	1359001354806	23.0	0
1359001354807	1359001354807	12.0	0
1359001354808	1359001354847	27.0	0
1359001354848	1359001354888	37.0	0
1359001354890	1359001354928	44.0	0
1359001354930	1359001354969	42.0	0
1359001354971	1359001355009	23.0	0
1359001355011	1359001355173	20.0	0
1359001355175	1359001355214	23.0	0
1359001355216	1359001355255	47.0	0
1359001355257	1359001355295	59.0	0
1359001355297	1359001355377	57.0	0
1359001355379	1359001355419	59.0	0
1359001355420	1359001355458	61.0	0
1359001355460	1359001355500	62.0	0
1359001355501	1359001355581	64.0	0
1359001355583	1359001355621	67.0	0
1359001355623	1359001355663	69.0	0
1359001355664	1359001355744	71.0	0
1359001355746	1359001355786	74.0	0
1359001355787	1359001355826	78.0	0
1359001355827	1359001355867	79.0	0
1359001355868	1359001355908	71.0	0
1359001355910	1359001355948	40.0	0
1359001355950	1359001356031	16.0	0
1359001356032	1359001356970	8.0	0
1359001356972	1359001357011	6.0	0
1359001357012	1359001357092	8.0	0
1359001357094	1359001357297	6.0	0
1359001357298	1359001357336	8.0	0
1359001357338	1359001357541	7.0	0
1359001357542	1359001357908	8.0	0
1359001357910	1359001358071	7.0	0
1359001358072	1359001358194	6.0	0
1359001358196	1359001358316	8.0	0
1359001358317	1359001358358	7.0	0
1359001358359	1359001358397	9.0	0
1359001358399	1359001358928	8.0	0
1359001358930	1359001359213	7.0	0
1359001359215	1359001359295	6.0	0
1359001359296	1359001359459	7.0	0
1359001359460	1359001359744	6.0	0
1359001359746	1359001360070	7.0	0
1359001360072	1359001360193	6.0	0
1359001360194	1359001360357	7.0	0
1359001360358	1359001360805	8.0	0
1359001360807	1359001360846	6.0	0
1359001360847	1359001360887	7.0	0
1359001360888	1359001360888	8.0	0
1359001360889	1359001361173	6.0	0
1359001361174	1359001361213	8.0	0
1359001361215	1359001361377	7.0	0
1359001361378	1359001361459	8.0	0
1359001361460	1359001361786	6.0	0
1359001361787	1359001362316	8.0	0
1359001362317	1359001362560	10.0	0
1359001362562	1359001363418	8.0	0
1359001363419	1359001363460	10.0	0
1359001363460	1359001363580	8.0	0
1359001363582	1359001363703	7.0	0
1359001363704	1359001364274	8.0	0
1359001364276	1359001364397	7.0	0
1359001364399	1359001364519	9.0	0
1359001364521	1359001364560	8.0	0
1359001364562	1359001365131	10.0	0
1359001365133	1359001365213	23.0	0
1359001365215	1359001365294	25.0	0
1359001365297	1359001365335	12.0	0
1359001365337	1359001365498	27.0	0
1359001365500	1359001365539	28.0	0
1359001365541	1359001365662	30.0	0
1359001365664	1359001365744	33.0	0
1359001365746	1359001365783	35.0	0
1359001365786	1359001365866	37.0	0
1359001365867	1359001365907	40.0	0
1359001365908	1359001365947	42.0	0
1359001365949	1359001366029	44.0	0
1359001366030	1359001366070	45.0	0
1359001366072	1359001366111	49.0	0
1359001366112	1359001366152	50.0	0
1359001366153	1359001366192	57.0	0
1359001366194	1359001366232	73.0	0
1359001366234	1359001366274	86.0	0
1359001366276	1359001366314	120.0	0
1359001366316	1359001366356	183.0	0
1359001366357	1359001366396	258.0	0
1359001366397	1359001366437	344.0	0
1359001366438	1359001366478	416.0	0
1359001366480	1359001366518	460.0	0
1359001366520	1359001366559	482.0	0
1359001366561	1359001366600	526.0	0
1359001366602	1359001366641	610.0	0
1359001366643	1359001366681	676.0	0
1359001366683	1359001366723	705.0	0
1359001366725	1359001366804	710.0	0
1359001366806	1359001366845	700.0	0
1359001366847	1359001366886	679.0	0
1359001366887	1359001366926	659.0	0
1359001366928	1359001366967	620.0	0
1359001366969	1359001367009	550.0	0
1359001367011	1359001367050	475.0	0
1359001367051	1359001367090	411.0	0
1359001367092	1359001367131	343.0	0
1359001367132	1359001367171	285.0	0
1359001367173	1359001367212	259.0	0
1359001367214	1359001367253	246.0	0
1359001367254	1359001367293	231.0	0
1359001367295	1359001367334	217.0	0
1359001367336	1359001367375	203.0	0
1359001367376	1359001367417	190.0	0
1359001367418	1359001367458	176.0	0
1359001367459	1359001367498	163.0	0
1359001367500	1359001367539	159.0	0
1359001367541	1359001367580	169.0	0
1359001367581	1359001367621	176.0	0
1359001367622	1359001367662	183.0	0
1359001367663	1359001367702	186.0	0
1359001367703	1359001367743	183.0	0
1359001367745	1359001367784	176.0	0
1359001367786	1359001367824	159.0	0
1359001367826	1359001367865	152.0	0
1359001367867	1359001367906	144.0	0
1359001367907	1359001367947	135.0	0
1359001367949	1359001367988	127.0	0
1359001367990	1359001368031	107.0	0
1359001368031	1359001368070	35.0	0
1359001368071	1359001368110	31.0	0
1359001368112	1359001368150	67.0	0
1359001368152	1359001368192	64.0	0
1359001368193	1359001368233	23.0	0
1359001368234	1359001368273	14.0	0
1359001368275	1359001368314	28.0	0
1359001368316	1359001369008	23.0	0
1359001369009	1359001369334	22.0	0
1359001369335	1359001370150	20.0	0
1359001370152	1359001370396	22.0	0
1359001370397	1359001371007	23.0	0
1359001371009	1359001371048	25.0	0
1359001371050	1359001371130	27.0	0
1359001371131	1359001371171	28.0	0
1359001371173	1359001371253	30.0	0
1359001371254	1359001371293	33.0	0
1359001371295	1359001371334	35.0	0
1359001371336	1359001371375	37.0	0
1359001371377	1359001371415	40.0	0
1359001371417	1359001371456	42.0	0
1359001371459	1359001371499	44.0	0
1359001371500	1359001371538	50.0	0
1359001371540	1359001371578	81.0	0
1359001371580	1359001371619	113.0	0
1359001371621	1359001371660	151.0	0
1359001371661	1359001371700	183.0	0
1359001371702	1359001371741	227.0	0
1359001371743	1359001371782	300.0	0
1359001371783	1359001371823	395.0	0
1359001371825	1359001371864	462.0	0
1359001371866	1359001371905	530.0	0
1359001371906	1359001371946	574.0	0
1359001371947	1359001371986	601.0	0
1359001371988	1359001372027	606.0	0
1359001372029	1359001372068	599.0	0
1359001372069	1359001372108	633.0	0
1359001372110	1359001372149	666.0	0
1359001372151	1359001372190	686.0	0
1359001372192	1359001372231	691.0	0
1359001372233	1359001372271	693.0	0
1359001372273	1359001372313	686.0	0
1359001372314	1359001372353	669.0	0
1359001372355	1359001372395	645.0	0
1359001372397	1359001372435	594.0	0
1359001372436	1359001372477	526.0	0
1359001372478	1359001372518	448.0	0
1359001372519	1359001372558	377.0	0
1359001372560	1359001372599	309.0	0
1359001372600	1359001372640	253.0	0
1359001372641	1359001372680	227.0	0
1359001372682	1359001372721	207.0	0
1359001372723	1359001372803	197.0	0
1359001372804	1359001372884	198.0	0
1359001372886	1359001372925	193.0	0
1359001372926	1359001372966	188.0	0
1359001372967	1359001373006	186.0	0
1359001373008	1359001373047	183.0	0
1359001373049	1359001373088	181.0	0
1359001373089	1359001373170	180.0	0
1359001373171	1359001373211	185.0	0
1359001373213	1359001373252	190.0	0
1359001373253	1359001373292	214.0	0
1359001373294	1359001373333	251.0	0
1359001373335	1359001373374	295.0	0
1359001373376	1359001373415	336.0	0
1359001373417	1359001373456	344.0	0
1359001373457	1359001373496	348.0	0
1359001373497	1359001373578	353.0	0
1359001373579	1359001373619	350.0	0
1359001373620	1359001374026	343.0	0
1359001374028	1359001374067	344.0	0
1359001374069	1359001374108	343.0	0
1359001374109	1359001374149	344.0	0
1359001374151	1359001374189	346.0	0
1359001374191	1359001374271	350.0	0
1359001374273	1359001374354	346.0	0
1359001374354	1359001374394	348.0	0
1359001374395	1359001374435	341.0	0
1359001374436	1359001374477	336.0	0
1359001374480	1359001374516	334.0	0
1359001374517	1359001374557	333.0	0
1359001374558	1359001374843	329.0	0
1359001374845	1359001374883	333.0	0
1359001374885	1359001374924	329.0	0
1359001374926	1359001374965	326.0	0
1359001374967	1359001375006	329.0	0
1359001375007	1359001375047	333.0	0
1359001375048	1359001375087	336.0	0
1359001375088	1359001375169	343.0	0
1359001375170	1359001375201	350.0	0
