bssid,frequency,legit,rss,ssid,timestamp,wifiNo
00:24:6c:78:f5:a0,2472,true,-95,Welcome_KAIST,63600475881,1
aa:40:a0:56:08:f5,2472,true,-88,,63600475874,1
00:24:6c:7a:88:e0,2472,true,-98,Welcome_KAIST,63600475862,1
00:24:6c:7d:f6:01,2472,true,-93,eduroam,63600475859,1
00:24:6c:7d:f6:00,2472,true,-95,Welcome_KAIST,63600475854,1
a6:40:a0:56:08:f5,2472,true,-85,NMSL_N1_721,63600475849,1
60:38:e0:bb:ee:01,2437,true,-72,Lapras,63600475827,1
00:24:6c:7d:f6:61,2412,true,-68,eduroam,63600475807,1
2c:56:dc:84:dd:88,2417,true,-64,ISILAB_2,63592683010,1
60:38:e0:bb:ee:02,5805,true,-81,Lapras_5GHz,63603182865,2
f8:32:e4:50:8c:3c,5805,true,-78,ASUS_00_5G,63603182860,2
6c:70:9f:e3:3a:a7,5785,true,-78,Air WiFi,63603182854,2
a0:40:a0:56:08:f8,5765,true,-86,,63603182850,2
00:24:6c:7d:f8:71,5765,true,-80,eduroam,63603182845,2
00:24:6c:7d:f8:70,5765,true,-80,Welcome_KAIST,63603182839,2
00:24:6c:7d:f3:11,5745,true,-69,eduroam,63603182835,2
00:24:6c:7d:f3:10,5745,true,-69,Welcome_KAIST,63603182826,2
24:a0:74:79:6f:6b,5745,true,-86,dleehub,63603182821,2
88:36:6c:41:85:5e,5745,true,-66,iptime5G,63603182816,2
a6:40:a0:56:08:f5,2472,true,-87,NMSL_N1_721,63603182812,2
aa:40:a0:56:08:f5,2472,true,-80,,63603182808,2
00:24:6c:7d:f5:01,2472,true,-74,eduroam,63603182801,2
00:24:6c:7d:f5:00,2472,true,-75,Welcome_KAIST,63603182795,2
00:24:6c:7d:f6:81,2472,true,-77,eduroam,63603182789,2
00:24:6c:7d:f6:80,2472,true,-77,Welcome_KAIST,63603182783,2
00:24:6c:7e:08:61,2472,true,-79,eduroam,63603182776,2
00:24:6c:7e:08:60,2472,true,-80,Welcome_KAIST,63603182770,2
10:da:43:95:44:de,5260,true,-86,JKR-R7000-5G,63603182765,2
a0:40:a0:56:08:f7,5240,true,-84,NMSL_N1_721,63603182760,2
00:24:6c:7d:f5:91,5240,true,-50,eduroam,63603182754,2
00:24:6c:7d:f5:90,5240,true,-51,Welcome_KAIST,63603182750,2
