timestamp,ssid,bssid,frequency,rss,wifiNo,legit
180792820479,eduroam,00:24:6c:7d:f6:81,2452,-35,-1,true
180792820416,Welcome_KAIST,00:24:6c:7d:f6:80,2452,-35,-1,true
180792820045,KECI,18:31:bf:46:ff:d8,2422,-45,-1,true
180792819915,eduroam,00:24:6c:7d:f6:91,5180,-45,-1,true
180792819905,Welcome_KAIST,00:24:6c:7d:f6:90,5180,-46,-1,true
180792820156,KECI_5G,18:31:bf:46:ff:dc,5745,-47,-1,true
180792820396,DIRECT-90-HP M477 LaserJet,96:53:30:29:0e:90,2437,-48,-1,true
180792820036,ISILAB_2,2c:56:dc:84:dd:88,2417,-52,-1,true
180792819840,ISILAB_5,2c:56:dc:84:dd:8c,5785,-55,-1,true
180792820184,bsk2,00:08:9f:d9:e3:54,2432,-55,-1,true
180792820080,KIXLAB_WIFI,48:f8:b3:dc:ef:4c,2427,-57,-1,true
180792820266,JoyK,9c:d6:43:c8:11:82,5765,-57,-1,true
180792820329,Lapras,60:38:e0:bb:ee:01,2437,-58,-1,true
180792819881,Welcome_KAIST,00:24:6c:7a:88:e0,2412,-58,-1,true
180792819927,eduroam,00:24:6c:7a:88:e1,2412,-59,-1,true
180792820337,JKR-R7000,10:da:43:95:44:e1,2437,-60,-1,true
180792820132,WCSL 5GHz,64:e5:99:da:03:6c,5240,-61,-1,true
180792819862,Welcome_KAIST,00:24:6c:7d:f6:e0,2412,-62,-1,true
180792819947,eduroam,00:24:6c:7d:f6:e1,2412,-62,-1,true
180792820100,eduroam,00:24:6c:7a:88:f1,5240,-63,-1,true
180792820120,MLILAB3425,90:9f:33:f5:98:04,2422,-63,-1,true
180792820279,Askai-ASUS_80_2G,b0:6e:bf:a3:90:80,2432,-63,-1,true
180792820089,Welcome_KAIST,00:24:6c:7a:88:f0,5240,-64,-1,true
180792820291,eduroam,00:24:6c:7d:f6:f1,5805,-64,-1,true
180792820591,,a0:40:a0:56:08:f8,5540,-64,-1,true
180792820407,Welcome_KAIST,00:24:6c:7d:f6:f0,5805,-64,-1,true
180792820256,Askai-ASUS_80_5G,b0:6e:bf:a3:90:84,5765,-65,-1,true
180792820437,WCSL 2.4GHz,64:e5:99:da:03:68,2442,-65,-1,true
180792820536,NMSL_N1_721,a6:40:a0:56:08:f5,2472,-66,-1,true
180792820559,Welcome_KAIST,00:24:6c:7d:f7:20,2472,-66,-1,true
180792820057,mliguest,92:9f:33:f0:98:04,2422,-67,-1,true
180792820501,SmartIoT,10:6f:3f:e7:e1:a0,2462,-67,-1,true
180792820069,DIRECT-47-HP MLILABLaserJet,96:53:30:29:0e:47,2422,-67,-1,true
180792820579,eduroam,00:24:6c:7d:f7:21,2472,-67,-1,true
180792820522,irnlp,c4:e9:84:f8:c7:73,2467,-68,-1,true
