255777.88,   43.97,   16.53
255778.72,   43.97,   16.53
255779.52,   43.41,   16.76
255780.14,   42.85,   16.98
255780.74,   42.34,   17.31
255781.20,   42.08,   17.84
255781.78,   42.04,   18.44
255782.30,   42.00,   19.04
255783.00,   42.01,   19.64
255783.56,   42.01,   20.23
255783.98,   42.12,   20.80
255784.68,   42.03,   21.38
255785.12,   42.08,   21.97
255785.70,   42.14,   22.57
255786.36,   42.21,   23.18
255786.82,   42.24,   23.81
255787.50,   42.29,   24.44
255788.08,   42.22,   25.06
255788.62,   42.01,   25.64
255789.10,   41.54,   26.03
255789.74,   41.00,   26.26
255790.30,   40.41,   26.29
255790.86,   39.84,   26.43
255791.40,   39.24,   26.50
255791.98,   38.69,   26.70
255792.42,   38.10,   26.83
255793.12,   37.51,   26.97
255793.68,   36.92,   27.04
255794.26,   36.32,   27.14
255794.80,   35.71,   27.12
255795.40,   35.10,   27.20
255795.96,   34.49,   27.17
255796.54,   33.89,   27.24
255797.10,   33.27,   27.17
255797.70,   32.66,   27.20
255798.26,   32.04,   27.22
255798.84,   31.43,   27.17
255799.44,   30.81,   27.24
255800.02,   30.25,   27.54
255800.64,   30.33,   28.17
255801.36,   30.95,   28.31
255801.94,   31.58,   28.21
255802.52,   32.21,   28.12
255803.06,   32.84,   28.17
255803.62,   33.48,   28.07
255804.18,   34.11,   28.12
255804.74,   34.75,   28.16
255805.28,   35.39,   28.29
255805.84,   36.03,   28.35
255806.38,   36.68,   28.42
255806.92,   37.32,   28.30
255807.46,   37.97,   28.41
255808.02,   38.61,   28.40
255808.46,   39.27,   28.48
255809.14,   39.90,   28.38
255809.56,   40.55,   28.40
255810.24,   41.19,   28.38
255810.68,   41.82,   28.38
255811.32,   42.46,   28.30
255811.86,   43.09,   28.21
255812.44,   43.72,   28.09
255812.98,   44.37,   28.07
255813.54,   44.98,   27.87
255814.06,   45.61,   27.75
255814.62,   46.23,   27.55
255815.16,   46.89,   27.46
255815.72,   47.53,   27.36
255816.26,   48.17,   27.40
255816.82,   48.82,   27.38
255817.36,   49.47,   27.50
255817.92,   50.12,   27.60
255818.46,   50.73,   27.85
255818.94,   51.36,   27.98
255819.58,   51.99,   28.19
255820.16,   52.63,   28.10
255820.72,   53.26,   28.15
255821.28,   53.93,   28.18
255821.72,   54.57,   28.31
255822.38,   55.21,   28.41
255822.84,   55.88,   28.49
255823.38,   56.55,   28.51
255824.04,   57.22,   28.53
255824.50,   57.89,   28.45
255825.14,   58.55,   28.48
255825.70,   59.21,   28.39
255826.26,   59.86,   28.36
255826.82,   60.51,   28.31
255827.38,   61.16,   28.28
255827.94,   61.81,   28.13
255828.48,   62.48,   28.06
255829.06,   63.11,   27.90
255829.62,   63.77,   27.82
255830.16,   64.42,   27.66
255830.72,   65.08,   27.57
255831.28,   65.69,   27.31
255831.84,   66.34,   27.11
255832.38,   67.01,   26.95
255832.96,   67.70,   26.97
255833.52,   68.37,   27.05
255834.06,   69.05,   27.13
255834.64,   69.73,   27.11
255835.20,   70.41,   27.18
255835.80,   71.09,   27.12
255836.32,   71.75,   26.98
255836.94,   72.30,   26.61
255837.50,   72.75,   26.11
255838.08,   73.03,   25.50
255838.66,   73.40,   24.93
255839.24,   73.66,   24.32
255839.68,   73.87,   23.70
255840.36,   74.05,   23.05
255840.82,   74.16,   22.40
255841.38,   73.97,   21.77
