63787.06,   43.95,   16.46
63788.08,   43.95,   16.46
63789.38,   43.35,   16.52
63789.94,   42.91,   16.93
63790.42,   42.68,   17.49
63791.06,   42.67,   18.09
63791.58,   42.53,   18.69
63792.14,   42.54,   19.31
63792.70,   42.55,   19.95
63793.28,   42.48,   20.59
63793.80,   42.40,   21.21
63794.84,   42.28,   21.84
63795.42,   42.21,   22.49
63795.96,   42.11,   23.15
63796.56,   42.01,   23.80
63797.10,   41.97,   24.47
63797.66,   42.11,   25.12
63798.22,   42.37,   25.73
63798.78,   42.94,   26.05
63799.32,   43.57,   26.22
63799.88,   44.22,   26.34
63800.42,   44.89,   26.50
63800.98,   45.57,   26.55
63801.48,   46.28,   26.65
63802.04,   46.96,   26.82
63802.58,   47.61,   27.13
63803.12,   48.32,   27.33
63803.68,   49.04,   27.48
63804.16,   49.79,   27.68
63805.30,   50.54,   27.85
63805.82,   51.30,   27.81
63806.36,   52.04,   27.98
63806.90,   52.76,   28.22
63807.46,   53.52,   28.30
63807.96,   54.28,   28.43
63808.52,   55.04,   28.42
63809.04,   55.81,   28.37
63809.60,   56.57,   28.27
63810.14,   57.35,   28.29
63810.68,   58.13,   28.22
63811.18,   58.92,   28.23
63811.76,   59.70,   28.06
63812.28,   60.47,   27.99
63812.84,   61.25,   27.87
63813.32,   62.02,   27.77
63813.90,   62.78,   27.60
63814.42,   63.53,   27.38
63814.98,   64.27,   27.24
63815.48,   65.00,   27.18
63816.04,   65.73,   27.10
63816.54,   66.47,   26.94
63817.08,   67.22,   26.80
63817.62,   67.96,   26.73
63818.18,   68.70,   26.62
63818.68,   69.44,   26.48
63819.26,   70.19,   26.38
63819.78,   70.95,   26.38
63820.86,   71.69,   26.25
63821.42,   72.42,   26.09
63821.96,   73.14,   25.85
63822.56,   73.78,   25.45
63823.14,   74.43,   25.06
63823.70,   74.99,   24.57
63824.28,   75.43,   23.97
63824.84,   75.65,   23.26
63825.40,   75.77,   22.55
63825.96,   75.51,   21.88
63826.54,   75.20,   21.23
63827.08,   74.76,   20.66
63827.60,   74.31,   20.06
