254909.70,   90.19,   16.45
254909.82,   90.19,   16.45
254911.04,   90.78,   16.40
254911.74,   91.38,   16.38
254912.38,   91.96,   16.24
254913.02,   92.55,   16.12
254913.64,   93.12,   15.96
254914.30,   93.50,   15.49
254914.96,   93.66,   14.91
254915.56,   93.82,   14.31
254916.20,   94.18,   13.80
254916.82,   94.83,   13.76
254917.46,   95.43,   13.97
254918.06,   96.02,   14.22
254918.68,   96.61,   14.43
254919.28,   97.15,   14.76
254919.94,   97.78,   14.91
254920.62,   98.27,   14.51
254921.28,   98.43,   13.89
254921.90,   98.08,   13.37
254922.56,   97.45,   13.21
254923.18,   96.81,   13.28
254923.78,   96.15,   13.31
254924.40,   95.49,   13.36
254925.02,   94.83,   13.51
254925.62,   94.17,   13.57
254926.18,   93.51,   13.61
254926.80,   92.84,   13.60
254927.40,   92.17,   13.59
254928.00,   91.49,   13.64
254928.58,   90.82,   13.75
254929.18,   90.13,   13.84
254929.78,   89.46,   13.95
254930.38,   88.77,   14.02
254931.00,   88.09,   14.10
254931.58,   87.39,   14.12
254932.20,   86.70,   14.11
254932.80,   86.02,   14.17
254933.40,   85.33,   14.15
254934.00,   84.64,   14.08
254934.62,   83.96,   13.91
254935.22,   83.27,   13.78
254935.84,   82.59,   13.59
254936.44,   81.90,   13.39
254937.06,   81.19,   13.38
254937.68,   80.49,   13.32
254938.28,   79.80,   13.31
254938.86,   79.12,   13.38
254939.48,   78.43,   13.40
254940.08,   77.77,   13.55
254940.68,   77.10,   13.62
254941.32,   76.44,   13.72
254941.90,   75.81,   13.94
254942.50,   75.45,   14.51
254943.12,   75.28,   15.15
254943.72,   75.22,   15.82
254944.36,   75.21,   16.51
254944.96,   75.18,   17.19
254945.58,   75.17,   17.85
254946.16,   75.08,   18.50
254946.80,   74.89,   19.14
254947.42,   74.48,   19.66
254948.10,   73.90,   19.97
