64194.28,   90.74,   17.04
64194.78,   90.74,   17.04
64197.02,   91.14,   16.59
64198.24,   91.73,   16.73
64199.34,   92.31,   16.54
64199.86,   92.32,   15.92
64200.38,   92.03,   15.39
64201.36,   91.61,   14.96
64201.92,   91.00,   14.80
64202.58,   90.36,   14.83
64203.64,   89.71,   14.70
64204.22,   89.10,   14.51
64204.70,   88.46,   14.38
64205.14,   87.86,   14.18
64205.68,   87.22,   14.08
64206.32,   86.60,   13.92
64206.82,   85.98,   13.82
64207.38,   85.34,   13.70
64207.88,   84.68,   13.59
64208.44,   84.08,   13.36
64208.94,   83.43,   13.23
64209.48,   82.77,   13.05
64209.92,   82.09,   13.14
64210.58,   81.40,   13.18
64211.64,   80.71,   13.26
64212.14,   80.00,   13.29
64212.64,   79.30,   13.42
64213.10,   78.60,   13.57
64213.76,   77.89,   13.46
64214.18,   77.18,   13.51
64214.72,   76.46,   13.41
64215.10,   75.73,   13.37
64215.66,   75.02,   13.27
64216.26,   74.30,   13.27
64216.72,   73.57,   13.20
64217.24,   72.86,   13.33
64217.92,   72.12,   13.31
64218.36,   71.37,   13.29
64218.94,   70.64,   13.28
64219.86,   69.90,   13.20
64220.50,   69.16,   13.32
64220.96,   68.41,   13.34
64221.56,   67.65,   13.30
64222.58,   66.90,   13.24
64223.14,   66.15,   13.25
64223.56,   65.40,   13.20
64224.12,   64.66,   13.15
64224.62,   63.95,   13.40
64225.30,   63.22,   13.54
64225.68,   62.48,   13.65
64226.40,   61.72,   13.69
64226.88,   61.02,   13.97
64227.44,   60.39,   14.37
64227.88,   59.92,   14.97
64228.40,   59.46,   15.58
64228.94,   59.21,   16.30
64229.58,   58.99,   17.05
64230.02,   58.89,   17.82
64230.58,   58.70,   18.58
64231.08,   58.62,   19.35
64231.66,   58.48,   20.13
64232.26,   58.44,   20.90
64232.76,   58.27,   21.66
64233.34,   58.34,   22.42
64233.90,   58.38,   23.20
64234.30,   58.60,   23.95
64234.98,   58.71,   24.72
64235.52,   59.02,   25.43
64236.08,   59.33,   26.16
64236.62,   59.95,   26.63
64237.68,   60.68,   26.89
64238.22,   61.46,   26.96
64238.64,   62.26,   26.96
64239.30,   63.04,   27.16
64239.82,   63.83,   27.20
64240.34,   64.63,   27.31
64240.86,   65.42,   27.19
64241.40,   66.23,   27.26
64241.88,   67.01,   27.26
64242.44,   67.78,   27.45
64242.76,   68.58,   27.48
64243.42,   69.38,   27.49
64244.56,   70.18,   27.40
64245.56,   70.99,   27.42
64246.10,   71.78,   27.36
64247.66,   72.57,   27.43
64248.06,   73.09,   26.84
64248.84,   73.62,   26.21
64249.28,   73.78,   25.40
64249.94,   74.12,   24.65
64250.44,   74.21,   23.81
64250.86,   74.22,   22.96
64251.52,   74.01,   22.14
64252.32,   73.70,   21.35
