46839.72,   90.70,   15.86
46841.16,   90.70,   15.86
46841.84,   91.21,   16.20
46842.46,   91.80,   16.40
46843.04,   92.34,   16.10
46843.60,   92.60,   15.55
46844.14,   92.20,   15.09
46844.58,   91.63,   14.82
46845.22,   90.98,   14.81
46845.70,   90.37,   14.65
46846.22,   89.73,   14.64
46846.70,   89.10,   14.45
46847.24,   88.45,   14.37
46847.74,   87.81,   14.22
46848.24,   87.15,   14.23
46848.68,   86.51,   14.15
46849.30,   85.84,   14.21
46849.78,   85.15,   14.18
46850.28,   84.45,   14.21
46850.78,   83.77,   14.11
46851.32,   83.08,   14.23
46851.78,   82.37,   14.23
46852.34,   81.67,   14.25
46852.80,   80.99,   14.07
46853.38,   80.28,   13.93
46853.84,   79.55,   13.87
46854.36,   78.79,   13.93
46854.86,   78.03,   13.96
46855.42,   77.39,   14.37
46855.94,   76.81,   14.87
46856.54,   76.31,   15.46
46857.08,   75.90,   16.12
46857.70,   75.67,   16.83
46858.22,   75.46,   17.54
46858.82,   75.47,   18.27
46859.36,   75.13,   18.91
46859.90,   74.65,   19.45
46860.52,   74.03,   19.81
