63597.10,   43.23,   16.25
63599.74,   43.23,   16.25
63600.32,   42.66,   16.10
63600.96,   42.27,   15.66
63601.56,   41.87,   15.23
63602.26,   41.76,   14.64
63602.86,   41.92,   14.06
63603.52,   42.29,   13.59
63604.06,   42.77,   13.21
63604.62,   43.36,   13.10
63605.26,   43.97,   13.00
63605.82,   44.61,   13.04
63606.42,   45.24,   13.08
63607.00,   45.83,   13.33
63607.64,   46.40,   13.57
63608.16,   46.98,   13.84
63608.72,   47.60,   14.00
63609.30,   48.18,   14.25
63609.86,   48.73,   14.50
63610.44,   49.27,   14.74
63611.04,   49.85,   14.88
63611.64,   50.43,   14.92
63612.18,   51.03,   14.92
63612.76,   51.61,   14.75
63613.32,   52.19,   14.55
63613.84,   52.75,   14.37
63614.44,   53.32,   14.18
63614.98,   53.84,   13.97
63615.54,   54.37,   13.74
63616.06,   54.89,   13.52
63616.68,   55.43,   13.32
63617.22,   56.00,   13.18
63617.80,   56.56,   13.02
63618.48,   57.17,   12.94
63618.96,   57.75,   13.10
63619.52,   58.18,   13.53
63620.10,   58.47,   14.07
63620.68,   58.56,   14.68
63621.28,   58.67,   15.29
63621.82,   58.67,   15.93
63622.42,   58.73,   16.57
63622.96,   58.71,   17.24
63623.56,   58.79,   17.91
63624.02,   58.87,   18.59
63624.74,   58.95,   19.26
63625.26,   58.94,   19.93
63625.84,   58.97,   20.60
63626.38,   58.92,   21.25
63626.96,   58.97,   21.90
63627.50,   58.91,   22.51
63628.08,   58.97,   23.14
63628.58,   58.92,   23.76
63629.26,   58.88,   24.40
63629.82,   58.85,   25.02
63630.42,   59.00,   25.64
63631.00,   59.34,   26.18
63631.58,   59.85,   26.56
63632.20,   60.46,   26.77
63632.72,   61.11,   26.88
63633.28,   61.75,   26.99
63633.84,   62.41,   26.96
63634.44,   63.06,   26.93
63634.98,   63.69,   27.00
63635.54,   64.31,   27.14
63636.12,   64.93,   27.20
63636.68,   65.57,   27.23
63637.22,   66.18,   27.35
63637.76,   66.78,   27.43
63638.34,   67.38,   27.47
63638.88,   67.97,   27.47
63639.46,   68.57,   27.54
63639.92,   69.16,   27.55
63640.46,   69.76,   27.53
63641.10,   70.37,   27.55
63641.70,   71.00,   27.49
63642.36,   71.63,   27.52
63642.86,   72.26,   27.49
63643.42,   72.90,   27.46
63644.02,   73.44,   27.14
63644.60,   73.81,   26.60
63645.18,   74.05,   26.03
63645.72,   74.31,   25.44
63646.30,   74.45,   24.84
63646.92,   74.69,   24.26
63647.42,   74.87,   23.68
63648.00,   75.07,   23.10
63648.42,   75.20,   22.52
63649.02,   75.30,   21.95
63649.62,   75.09,   21.41
63650.16,   74.83,   20.89
63650.78,   74.46,   20.44
63651.38,   74.01,   20.04
