85802.48,   43.03,   15.97
85804.38,   43.03,   15.97
85804.96,   42.45,   16.12
85805.72,   41.84,   16.25
85806.30,   41.25,   16.50
85807.00,   41.10,   17.14
85807.46,   41.10,   17.79
85808.10,   41.28,   18.40
85808.54,   41.38,   19.03
85809.20,   41.55,   19.63
85809.62,   41.49,   20.24
85810.26,   41.49,   20.87
85810.70,   41.26,   21.45
85811.14,   41.33,   22.09
85811.74,   41.16,   22.70
85812.18,   41.12,   23.34
85812.78,   41.00,   23.96
85813.24,   41.08,   24.57
85813.84,   41.19,   25.20
85814.26,   41.47,   25.77
85814.88,   41.94,   26.23
85815.34,   42.58,   26.35
85815.92,   43.20,   26.53
85816.38,   43.87,   26.51
85816.94,   44.53,   26.59
85817.40,   45.17,   26.53
85818.00,   45.83,   26.61
85818.44,   46.48,   26.57
85819.06,   47.12,   26.66
85819.50,   47.78,   26.70
85820.08,   48.43,   26.65
85820.70,   49.06,   26.52
85821.12,   49.71,   26.61
85821.58,   50.35,   26.54
85822.16,   51.01,   26.58
85822.60,   51.66,   26.59
85823.20,   52.29,   26.74
85823.78,   52.94,   26.77
85824.24,   53.57,   26.94
85824.66,   54.21,   27.00
85825.24,   54.84,   27.14
85825.88,   55.47,   27.22
85826.30,   56.08,   27.34
85826.74,   56.68,   27.15
85827.42,   57.23,   26.86
85827.86,   57.54,   26.33
85828.50,   57.90,   25.81
85829.16,   58.05,   25.21
85829.58,   58.22,   24.63
85830.02,   58.22,   24.04
85830.64,   58.31,   23.45
85831.24,   58.28,   22.83
85831.68,   58.42,   22.22
85832.12,   58.39,   21.59
85832.72,   58.38,   20.96
85833.18,   58.44,   20.34
85833.78,   58.54,   19.71
85834.26,   58.48,   19.06
85834.88,   58.49,   18.42
85835.32,   58.45,   17.78
85835.96,   58.65,   17.19
85836.58,   58.82,   16.60
85837.02,   59.08,   16.05
85837.48,   59.45,   15.58
85838.12,   60.00,   15.32
85838.56,   60.61,   15.22
85839.20,   61.23,   15.33
85839.86,   61.87,   15.38
85840.26,   62.51,   15.54
85840.72,   63.17,   15.58
85841.34,   63.81,   15.70
85841.98,   64.47,   15.63
85842.40,   65.11,   15.73
85843.02,   65.73,   15.64
85843.44,   66.33,   15.52
85843.90,   66.90,   15.35
85844.50,   67.49,   15.20
85845.12,   68.08,   14.99
85845.52,   68.69,   14.84
85845.98,   69.25,   14.54
85846.58,   69.87,   14.39
85847.04,   70.47,   14.17
85847.66,   71.10,   14.03
85848.70,   71.75,   13.90
85849.34,   72.42,   13.99
85849.74,   72.94,   14.39
85850.32,   73.39,   14.88
85850.84,   73.63,   15.51
85851.46,   73.86,   16.15
85851.88,   73.79,   16.81
85852.52,   73.83,   17.46
85852.94,   73.91,   18.09
85853.60,   74.08,   18.70
85854.04,   73.93,   19.32
85854.64,   73.86,   19.96
