255686.64,   44.70,   16.13
255688.16,   44.70,   16.13
255688.88,   44.19,   16.40
255689.36,   43.61,   16.49
255690.08,   43.02,   16.36
255690.62,   42.56,   15.94
255691.70,   42.23,   15.40
255692.26,   42.39,   14.79
255692.84,   42.97,   14.52
255693.42,   43.59,   14.50
255694.06,   44.22,   14.48
255694.54,   44.83,   14.32
255695.26,   45.46,   14.33
255695.84,   46.07,   14.21
255696.38,   46.70,   14.07
255696.92,   47.31,   13.93
255697.48,   47.96,   13.92
255698.04,   48.58,   13.79
255698.60,   49.17,   13.58
255699.14,   49.80,   13.48
255699.70,   50.42,   13.42
255700.26,   51.05,   13.45
255700.82,   51.67,   13.53
255701.38,   52.30,   13.64
255701.92,   52.93,   13.80
255702.48,   53.56,   13.88
255703.04,   54.20,   13.93
255703.60,   54.84,   13.89
255704.20,   55.48,   13.85
255704.78,   56.11,   13.77
255705.34,   56.76,   13.68
255705.90,   57.40,   13.77
255706.40,   57.87,   14.22
255707.06,   58.18,   14.77
255707.62,   58.31,   15.39
255708.18,   58.40,   16.02
255708.74,   58.26,   16.64
255709.30,   58.15,   17.27
255709.86,   57.95,   17.87
255710.46,   57.90,   18.49
255711.02,   57.87,   19.12
255711.58,   57.83,   19.77
255712.16,   57.69,   20.43
255712.74,   57.70,   21.10
255713.34,   57.79,   21.75
255713.92,   57.88,   22.40
255714.50,   57.98,   23.07
255715.06,   58.05,   23.74
255715.64,   57.96,   24.39
255716.24,   57.95,   25.04
255716.82,   57.90,   25.70
255717.42,   58.19,   26.30
255717.96,   58.78,   26.62
255718.54,   59.44,   26.68
255719.12,   60.11,   26.72
255719.70,   60.77,   26.62
255720.26,   61.41,   26.61
255720.84,   62.03,   26.45
255721.40,   62.68,   26.38
255721.96,   63.36,   26.28
255722.52,   64.06,   26.29
255723.08,   64.77,   26.21
255723.66,   65.50,   26.27
255724.22,   66.22,   26.28
255724.80,   66.96,   26.36
255725.38,   67.71,   26.35
255725.98,   68.45,   26.42
255726.54,   69.17,   26.40
255727.10,   69.91,   26.38
255727.68,   70.64,   26.40
255728.26,   71.34,   26.54
255728.84,   72.01,   26.79
255729.42,   72.71,   26.99
255730.02,   73.43,   27.00
255730.58,   74.13,   26.84
255731.18,   74.64,   26.32
255731.74,   74.88,   25.65
255732.34,   74.91,   24.94
255732.92,   74.91,   24.22
255733.50,   74.87,   23.49
255734.08,   74.97,   22.75
255734.66,   74.88,   22.04
255735.24,   74.75,   21.33
255735.84,   74.45,   20.66
255736.84,   74.06,   20.03
