85645.90,   43.12,   16.17
85648.62,   43.12,   16.17
85649.22,   42.54,   16.29
85649.92,   41.93,   16.29
85650.44,   41.40,   15.97
85651.08,   41.20,   15.38
85651.60,   41.25,   14.76
85652.20,   41.44,   14.17
85652.74,   41.81,   13.67
85653.26,   42.36,   13.34
85653.80,   42.95,   13.08
85654.28,   43.59,   13.12
85654.86,   44.24,   13.08
85655.50,   44.88,   13.06
85655.90,   45.52,   13.07
85656.34,   46.17,   13.13
85656.90,   46.81,   13.08
85657.36,   47.44,   13.21
85657.92,   48.09,   13.22
85658.40,   48.75,   13.33
85658.96,   49.42,   13.34
85659.58,   50.07,   13.45
85659.98,   50.68,   13.66
85660.62,   51.31,   13.86
85661.04,   51.98,   13.89
85661.52,   52.65,   13.97
85662.06,   53.31,   14.04
85662.56,   53.96,   14.20
85663.10,   54.62,   14.33
85663.62,   55.25,   14.52
85664.16,   55.89,   14.65
85664.78,   56.54,   14.79
85665.22,   57.21,   14.79
85665.66,   57.89,   14.82
85666.30,   58.56,   14.71
85666.88,   59.25,   14.77
85667.36,   59.95,   14.86
85667.82,   60.63,   14.98
85668.44,   61.34,   15.02
85668.98,   61.99,   15.21
85669.50,   62.67,   15.34
85670.12,   63.31,   15.59
85670.58,   64.00,   15.72
85671.02,   64.68,   15.78
85671.64,   65.34,   15.62
85672.12,   66.01,   15.53
85672.74,   66.65,   15.34
85673.40,   67.32,   15.28
85673.86,   67.99,   15.27
85674.32,   68.66,   15.40
85674.94,   69.32,   15.24
85675.42,   70.00,   15.21
85676.02,   70.67,   15.14
85676.68,   71.35,   15.16
85677.12,   72.04,   15.16
85677.68,   72.72,   15.20
85678.20,   73.36,   15.41
85678.84,   73.77,   15.94
85679.28,   74.06,   16.55
85679.74,   74.32,   17.17
85680.36,   74.54,   17.80
85680.98,   74.59,   18.47
85681.44,   74.55,   19.14
85682.14,   74.48,   19.81
85682.60,   74.45,   20.49
