85645.90,   43.92,   16.95
85648.62,   43.92,   16.95
85649.22,   43.31,   17.00
85649.92,   42.69,   16.90
85650.44,   42.32,   16.40
85651.08,   42.16,   15.81
85651.60,   42.20,   15.22
85652.20,   42.48,   14.69
85652.74,   42.91,   14.29
85653.26,   43.47,   14.17
85653.80,   44.05,   14.15
85654.28,   44.64,   14.28
85654.86,   45.21,   14.32
85655.50,   45.78,   14.39
85655.90,   46.37,   14.38
85656.34,   46.95,   14.30
85656.90,   47.51,   14.13
85657.36,   48.07,   14.04
85657.92,   48.63,   13.85
85658.40,   49.22,   13.77
85658.96,   49.80,   13.62
85659.58,   50.41,   13.62
85659.98,   51.00,   13.76
85660.62,   51.57,   13.93
85661.04,   52.17,   13.93
85661.52,   52.79,   13.95
85662.06,   53.43,   13.94
85662.56,   54.03,   14.08
85663.10,   54.63,   14.12
85663.62,   55.23,   14.19
85664.16,   55.80,   13.99
85664.78,   56.38,   13.89
85665.22,   56.96,   13.77
85665.66,   57.55,   13.79
85666.30,   58.13,   13.84
85666.88,   58.74,   14.01
85667.36,   59.36,   14.07
85667.82,   59.95,   14.19
85668.44,   60.56,   14.13
85668.98,   61.17,   14.09
85669.50,   61.80,   13.99
85670.12,   62.43,   14.07
85670.58,   63.06,   14.05
85671.02,   63.69,   14.01
85671.64,   64.33,   13.88
85672.12,   64.98,   13.99
85672.74,   65.65,   13.98
85673.40,   66.32,   14.12
85673.86,   67.00,   14.17
85674.32,   67.69,   14.27
85674.94,   68.39,   14.32
85675.42,   69.08,   14.36
85676.02,   69.76,   14.38
85676.68,   70.46,   14.47
85677.12,   71.17,   14.55
85677.68,   71.86,   14.65
85678.20,   72.44,   14.99
85678.84,   72.84,   15.51
85679.28,   73.09,   16.13
85679.74,   73.18,   16.80
85680.36,   73.29,   17.45
85680.98,   73.48,   18.08
85681.44,   73.71,   18.72
85682.14,   73.83,   19.38
85682.60,   73.91,   20.04
