248783.56,   43.23,   16.27
248784.16,   43.23,   16.27
248785.64,   42.75,   16.62
248786.14,   42.22,   16.92
248786.78,   41.66,   17.14
248787.38,   41.08,   17.34
248788.14,   40.77,   17.85
248788.68,   40.86,   18.48
248789.22,   40.96,   19.09
248789.80,   41.10,   19.71
248790.40,   41.28,   20.33
248791.10,   41.54,   20.92
248791.70,   41.76,   21.50
248792.28,   41.94,   22.11
248792.92,   42.05,   22.76
248793.50,   42.14,   23.41
248794.04,   42.21,   24.05
248794.72,   42.28,   24.69
248795.34,   42.42,   25.31
248795.92,   42.60,   25.91
248796.54,   43.07,   26.35
248797.00,   43.68,   26.59
248797.62,   44.32,   26.73
248798.28,   44.99,   26.74
248798.82,   45.66,   26.67
248799.40,   46.33,   26.65
248800.02,   47.00,   26.57
248800.60,   47.67,   26.50
248801.24,   48.35,   26.52
248801.82,   49.03,   26.55
248802.46,   49.69,   26.67
248803.06,   50.34,   26.81
248803.64,   51.00,   26.92
248804.24,   51.69,   26.93
248804.96,   52.39,   26.99
248805.58,   53.11,   26.99
248806.20,   53.70,   26.59
248806.68,   53.91,   25.92
248807.42,   54.04,   25.24
248807.94,   54.10,   24.55
248808.70,   54.14,   23.84
248809.38,   54.09,   23.13
248819.86,   53.77,   22.49
248820.46,   54.01,   23.14
248821.14,   53.98,   23.83
248821.86,   53.90,   24.53
248822.34,   53.87,   25.23
248822.96,   53.92,   25.95
248823.58,   54.39,   26.49
248824.18,   55.10,   26.64
248824.80,   55.83,   26.67
248825.36,   56.57,   26.70
248825.96,   57.31,   26.68
248826.58,   58.06,   26.71
248827.28,   58.78,   26.72
248827.84,   59.48,   26.58
248828.40,   60.19,   26.46
248828.96,   60.90,   26.31
248829.50,   61.60,   26.26
248830.28,   62.29,   26.29
248830.92,   62.99,   26.25
248831.38,   63.68,   26.18
248832.10,   64.38,   26.13
248832.58,   65.07,   26.11
248833.22,   65.75,   26.25
248833.80,   66.43,   26.37
248834.52,   67.13,   26.48
248835.12,   67.82,   26.62
248835.58,   68.49,   26.84
248836.22,   69.15,   27.09
248836.98,   69.77,   27.36
248837.56,   70.42,   27.61
248838.06,   71.11,   27.68
248838.76,   71.79,   27.55
248839.30,   72.40,   27.19
248839.88,   72.88,   26.66
248840.50,   73.26,   26.07
248841.10,   73.64,   25.45
248841.72,   73.96,   24.82
248842.30,   74.34,   24.22
248843.00,   74.66,   23.59
248843.44,   74.83,   22.89
248844.06,   74.81,   22.18
248844.68,   74.72,   21.47
248846.46,   74.46,   20.82
248848.56,   74.45,   20.13
248849.10,   73.80,   19.88
