64136.78,   89.93,   16.15
64137.14,   89.93,   16.15
64138.54,   90.51,   15.98
64139.70,   91.11,   15.87
64140.26,   91.65,   15.59
64140.82,   91.99,   15.09
64141.30,   92.05,   14.47
64141.90,   91.77,   13.92
64142.40,   91.28,   13.57
64142.96,   90.68,   13.52
64143.42,   90.09,   13.44
64143.96,   89.50,   13.44
64145.10,   88.90,   13.38
64145.50,   88.31,   13.30
64146.12,   87.70,   13.37
64146.66,   87.11,   13.24
64147.06,   86.53,   13.28
64147.70,   85.96,   13.16
64148.10,   85.37,   13.17
64148.64,   84.78,   13.21
64149.18,   84.20,   13.42
64149.68,   83.60,   13.41
64150.32,   83.03,   13.51
64150.84,   82.46,   13.44
64151.26,   81.86,   13.44
64151.92,   81.29,   13.39
64152.30,   80.70,   13.33
64152.94,   80.12,   13.23
64153.34,   79.56,   13.29
64153.98,   79.01,   13.18
64154.40,   78.48,   13.32
64155.08,   77.92,   13.36
64155.64,   77.36,   13.37
64156.04,   76.84,   13.50
64156.72,   76.44,   13.87
64157.26,   76.09,   14.26
64157.82,   75.79,   14.70
64158.36,   75.60,   15.19
64158.88,   75.46,   15.68
64159.44,   75.36,   16.17
64160.46,   75.42,   16.67
64161.00,   75.48,   17.16
64161.70,   75.54,   17.67
64162.24,   75.54,   18.18
64162.82,   75.42,   18.66
64163.38,   75.23,   19.10
64163.98,   74.89,   19.42
64164.54,   74.49,   19.67
64165.22,   74.05,   19.83
