248703.98,   44.44,   15.99
248705.36,   44.44,   15.99
248706.10,   43.83,   15.94
248706.72,   43.22,   15.99
248707.52,   42.61,   15.95
248708.08,   42.07,   15.68
248708.80,   41.81,   15.15
248709.42,   41.94,   14.56
248709.90,   42.39,   14.13
248710.56,   43.00,   14.01
248711.12,   43.62,   14.02
248711.78,   44.27,   14.03
248712.34,   44.92,   14.00
248712.98,   45.58,   14.00
248713.56,   46.24,   14.00
248714.18,   46.91,   14.04
248714.80,   47.57,   14.16
248715.36,   48.24,   14.28
248715.96,   48.89,   14.38
248716.56,   49.55,   14.39
248717.22,   50.21,   14.41
248717.76,   50.86,   14.45
248718.36,   51.53,   14.43
248718.94,   52.20,   14.35
248719.66,   52.87,   14.29
248720.20,   53.56,   14.31
248720.76,   54.25,   14.32
248721.38,   54.93,   14.43
248721.96,   55.61,   14.59
248722.70,   56.28,   14.72
248723.18,   56.97,   14.83
248723.80,   57.66,   14.85
248724.48,   58.34,   14.79
248725.02,   59.02,   14.78
248725.68,   59.69,   14.66
248726.24,   60.38,   14.58
248726.84,   61.07,   14.54
248727.46,   61.76,   14.56
248728.06,   62.45,   14.63
248728.68,   63.13,   14.60
248729.38,   63.81,   14.61
248729.92,   64.48,   14.56
248730.60,   65.15,   14.51
248731.14,   65.81,   14.49
248731.84,   66.49,   14.42
248732.44,   67.18,   14.38
248733.04,   67.84,   14.25
248733.56,   68.47,   14.05
248734.30,   69.11,   13.86
248734.84,   69.75,   13.66
248735.42,   70.39,   13.49
248736.14,   71.05,   13.40
248736.66,   71.62,   13.75
248737.30,   72.11,   14.22
248737.90,   72.55,   14.72
248738.64,   73.07,   15.13
248739.26,   73.60,   15.54
248739.94,   73.95,   16.11
248740.46,   74.10,   16.78
248741.24,   74.15,   17.48
248741.56,   74.10,   18.18
248742.06,   74.02,   18.88
248742.56,   73.86,   19.57
