254724.78,   90.71,   15.91
254725.60,   90.71,   15.91
254726.36,   91.31,   16.00
254727.08,   91.91,   16.00
254727.68,   92.52,   16.09
254728.36,   93.10,   16.27
254729.00,   93.56,   16.69
254729.66,   93.70,   17.30
254730.30,   93.67,   17.91
254730.96,   93.60,   18.51
254731.58,   93.47,   19.11
254732.22,   93.33,   19.72
254732.82,   93.25,   20.33
254733.44,   93.13,   20.94
254734.06,   93.06,   21.56
254734.68,   92.89,   22.16
254735.30,   92.56,   22.70
254735.92,   92.34,   23.28
254736.54,   92.27,   23.91
254737.14,   92.18,   24.54
254737.74,   92.05,   25.14
254738.38,   91.93,   25.74
254739.02,   91.88,   26.32
254739.68,   91.76,   26.90
254740.34,   91.45,   27.42
254740.98,   90.96,   27.81
254741.62,   90.36,   27.83
254742.26,   89.79,   27.61
254742.88,   89.27,   27.28
254743.52,   88.73,   27.01
254744.10,   88.21,   26.71
254744.74,   87.66,   26.45
254745.36,   87.04,   26.34
254746.00,   86.43,   26.26
254746.64,   85.80,   26.26
254747.28,   85.16,   26.23
254747.88,   84.53,   26.27
254748.48,   83.92,   26.31
254749.08,   83.30,   26.32
254749.72,   82.70,   26.25
254750.32,   82.09,   26.35
254750.92,   81.49,   26.49
254751.50,   80.92,   26.72
254752.12,   80.41,   27.07
254752.72,   79.88,   27.36
254753.32,   79.30,   27.57
254753.90,   78.70,   27.69
254754.50,   78.08,   27.75
254755.10,   77.47,   27.75
254755.68,   76.87,   27.77
254756.28,   76.26,   27.79
254756.88,   75.66,   27.80
254757.44,   75.05,   27.84
254758.04,   74.46,   27.93
254758.64,   73.84,   27.94
254759.24,   73.22,   28.01
254759.78,   72.61,   28.06
254760.38,   71.98,   28.08
254760.94,   71.35,   28.19
254761.54,   70.71,   28.25
254762.14,   70.07,   28.27
254762.78,   69.49,   28.01
254763.48,   69.16,   27.47
254764.10,   69.12,   26.85
254764.76,   69.52,   26.38
254765.36,   70.13,   26.36
254765.98,   70.71,   26.52
254766.56,   71.33,   26.63
254767.14,   71.93,   26.77
254767.74,   72.54,   26.80
254768.36,   73.14,   26.73
254769.00,   73.71,   26.53
254769.62,   74.30,   26.43
254770.24,   74.89,   26.28
254770.84,   75.33,   25.89
254771.48,   75.58,   25.37
254772.08,   75.67,   24.82
254772.68,   75.66,   24.26
254773.28,   75.63,   23.71
254773.88,   75.64,   23.18
254774.50,   75.72,   22.66
254775.10,   75.80,   22.14
254775.72,   75.88,   21.61
254776.26,   75.88,   21.07
254776.92,   75.70,   20.56
254777.52,   75.33,   20.17
254778.16,   74.82,   20.00
254779.06,   74.28,   20.01
254779.42,   73.74,   20.05
