adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
00:F7:93:1C:4F:93,255,10,NA,1,-99,0,1543825510843,127,0
4D:16:A3:37:33:E8,255,10,NA,1,-91,0,1543825510913,127,0
37:C1:86:ED:E6:BC,255,10,NA,1,-90,0,1543825510918,127,0
61:85:D7:C2:82:EC,255,10,NA,1,-80,0,1543825510940,127,0
4F:F3:6D:2D:61:54,255,10,NA,1,-90,0,1543825511025,127,2
5A:49:B4:90:F6:29,255,10,NA,1,-84,0,1543825511096,127,0
00:81:F9:18:74:57,255,10,KONFTEL 300IPx,1,-83,0,1543825511100,127,2
37:C1:86:ED:E6:BC,255,10,NA,1,-90,0,1543825511124,127,0
61:85:D7:C2:82:EC,255,10,NA,1,-82,0,1543825511378,127,0
10:94:BB:6C:3E:7C,255,10,NA,1,-99,0,1543825511397,127,0
