bssid,frequency,legit,rss,ssid,timestamp,wifiNo
00:24:6c:7d:f6:f1,5805,true,-93,eduroam,46841428135,1
00:24:6c:7d:f6:f0,5805,true,-93,Welcome_KAIST,46841428132,1
90:9f:33:f9:11:de,5785,true,-77,wit_5G,46841428125,1
00:24:6c:7d:fe:11,5785,true,-76,eduroam,46841428121,1
00:24:6c:7d:fe:10,5785,true,-76,Welcome_KAIST,46841428117,1
6c:70:9f:e3:3a:a7,5785,true,-68,Air WiFi,46841428112,1
00:24:6c:7a:8b:31,5765,true,-83,eduroam,46841428108,1
00:24:6c:7d:f3:f1,5765,true,-78,eduroam,46841428104,1
00:24:6c:7d:f3:f0,5765,true,-77,Welcome_KAIST,46841428099,1
00:24:6c:7a:8b:30,5765,true,-84,Welcome_KAIST,46841428095,1
88:36:6c:be:8e:74,5745,true,-86,moonlab_5G,46841428089,1
70:8b:cd:2f:82:64,5745,true,-65,LIT_5G,46841428083,1
00:24:6c:7d:fe:01,2472,true,-66,eduroam,46841428077,1
00:24:6c:7d:f6:b1,5240,true,-80,eduroam,46841428072,1
00:24:6c:7d:f6:b0,5240,true,-82,Welcome_KAIST,46841428066,1
00:24:6c:7d:f3:11,5240,true,-47,eduroam,46841428062,1
00:24:6c:7d:f3:10,5240,true,-44,Welcome_KAIST,46841428059,1
00:24:6c:7d:f7:30,5200,true,-54,Welcome_KAIST,46841428055,1
6c:f3:7f:fa:ab:31,5200,true,-82,eduroam,46841428051,1
00:24:6c:7d:f7:f1,5200,true,-65,eduroam,46841428047,1
00:24:6c:7d:f7:f0,5200,true,-67,Welcome_KAIST,46841428040,1
00:24:6c:7d:f7:20,2412,true,-48,Welcome_KAIST,46841428035,1
00:24:6c:7d:fd:b1,5180,true,-84,eduroam,46841428029,1
00:24:6c:7d:fd:b0,5180,true,-85,Welcome_KAIST,46841428013,1
00:24:6c:7d:fe:00,2472,true,-61,Welcome_KAIST,46838911210,1
00:24:6c:7d:f7:01,2472,true,-81,eduroam,46838911206,1
00:24:6c:7d:f7:00,2472,true,-85,Welcome_KAIST,46838911202,1
34:68:95:09:c6:90,2437,true,-64,HP-Print-90-Color LaserJet MFP,46838911199,1
00:24:6c:7d:f7:51,5805,true,-91,eduroam,46843229939,2
00:24:6c:7d:f7:50,5805,true,-86,Welcome_KAIST,46843229934,2
00:24:6c:7d:f2:b1,5805,true,-94,eduroam,46843229929,2
00:24:6c:7d:f2:b0,5805,true,-91,Welcome_KAIST,46843229925,2
00:24:6c:7d:fe:11,5785,true,-67,eduroam,46843229920,2
00:24:6c:7d:fe:10,5785,true,-69,Welcome_KAIST,46843229916,2
6c:70:9f:e3:3a:a7,5785,true,-60,Air WiFi,46843229912,2
00:08:9f:dd:2d:08,5765,true,-91,,46843229907,2
00:24:6c:7d:f5:11,5765,true,-79,eduroam,46843229902,2
00:24:6c:7d:f5:10,5765,true,-79,Welcome_KAIST,46843229897,2
00:24:6c:7d:f3:f1,5765,true,-73,eduroam,46843229888,2
00:24:6c:7d:f3:f0,5765,true,-74,Welcome_KAIST,46843229884,2
70:8b:cd:2f:82:64,5745,true,-85,LIT_5G,46843229880,2
f0:99:bf:09:32:41,5745,true,-91,Broccoli 5GHz,46843229875,2
00:24:6c:7d:fd:a1,2472,true,-79,eduroam,46843229870,2
00:24:6c:7d:f7:01,2472,true,-83,eduroam,46843229865,2
00:24:6c:7d:f3:e1,2472,true,-68,eduroam,46843229860,2
00:24:6c:7d:f3:e0,2472,true,-68,Welcome_KAIST,46843229856,2
00:24:6c:7d:fe:01,2472,true,-58,eduroam,46843229852,2
00:24:6c:7d:fe:00,2472,true,-67,Welcome_KAIST,46843229849,2
02:15:99:ea:c4:04,2462,true,-77,DIRECT-wdC410 Series,46843229844,2
b2:52:16:12:63:77,2462,true,-73,HP-Setup>77-M477 LaserJet,46843229839,2
f0:99:bf:09:32:40,2462,true,-78,Broccoli,46843229834,2
6c:f3:7f:fa:ab:20,2452,true,-72,Welcome_KAIST,46843229830,2
00:24:6c:7d:f3:00,2432,true,-51,Welcome_KAIST,46843229820,2
00:24:6c:7d:f3:11,5240,true,-43,eduroam,46843229815,2
00:24:6c:7d:f3:10,5240,true,-40,Welcome_KAIST,46843229812,2
00:24:6c:7d:f7:f1,5200,true,-58,eduroam,46843229809,2
00:24:6c:7d:f7:f0,5200,true,-59,Welcome_KAIST,46843229804,2
00:24:6c:7d:f6:f1,5805,true,-93,eduroam,46843229800,2
00:24:6c:7d:f6:f0,5805,true,-93,Welcome_KAIST,46843229795,2
90:9f:33:f9:11:de,5785,true,-77,wit_5G,46843229788,2
00:24:6c:7a:8b:31,5765,true,-83,eduroam,46843229782,2
00:24:6c:7a:8b:30,5765,true,-84,Welcome_KAIST,46843229777,2
88:36:6c:be:8e:74,5745,true,-86,moonlab_5G,46843229770,2
00:24:6c:7d:f6:b1,5240,true,-80,eduroam,46843229763,2
00:24:6c:7d:f6:b0,5240,true,-82,Welcome_KAIST,46843229757,2
00:24:6c:7d:f7:30,5200,true,-54,Welcome_KAIST,46843229753,2
6c:f3:7f:fa:ab:31,5200,true,-82,eduroam,46843229746,2
00:24:6c:7d:f7:20,2412,true,-48,Welcome_KAIST,46843229739,2
00:24:6c:7d:fd:b1,5180,true,-84,eduroam,46843229734,2
00:24:6c:7d:fd:b0,5180,true,-85,Welcome_KAIST,46843229716,2
00:24:6c:7d:f7:00,2472,false,-85,Welcome_KAIST,46838911202,2
34:68:95:09:c6:90,2437,false,-64,HP-Print-90-Color LaserJet MFP,46838911199,2
a0:40:a0:56:08:f8,5540,true,-92,,46845046763,3
00:24:6c:7d:f2:b1,5805,true,-94,eduroam,46845046759,3
00:24:6c:7d:f2:b0,5805,true,-96,Welcome_KAIST,46845046751,3
00:24:6c:7d:fe:11,5785,true,-72,eduroam,46845046746,3
00:24:6c:7d:fe:10,5785,true,-74,Welcome_KAIST,46845046742,3
6c:70:9f:e3:3a:a7,5785,true,-49,Air WiFi,46845046738,3
00:24:6c:7d:f5:11,5765,true,-62,eduroam,46845046734,3
00:24:6c:7d:f3:f1,5765,true,-50,eduroam,46845046730,3
00:24:6c:7d:f3:f0,5765,true,-49,Welcome_KAIST,46845046727,3
70:8b:cd:2f:82:64,5745,true,-81,LIT_5G,46845046722,3
00:24:6c:7d:f5:00,2472,true,-56,Welcome_KAIST,46845046717,3
00:24:6c:7d:fe:00,2472,true,-68,Welcome_KAIST,46845046714,3
00:24:6c:7d:f5:01,2472,true,-61,eduroam,46845046709,3
00:24:6c:7d:f3:e1,2472,true,-58,eduroam,46845046704,3
00:24:6c:7d:f5:80,2452,true,-68,Welcome_KAIST,46845046700,3
00:24:6c:7d:f5:81,2452,true,-67,eduroam,46845046696,3
00:08:9f:0b:e7:9c,2452,true,-58,WL24G,46845046691,3
00:24:6c:7d:f5:d1,5240,true,-94,eduroam,46845046687,3
00:24:6c:7d:f6:b1,5240,true,-75,eduroam,46845046679,3
00:24:6c:7d:f3:11,5240,true,-43,eduroam,46845046675,3
00:24:6c:7d:f3:10,5240,true,-40,Welcome_KAIST,46845046671,3
00:24:6c:7d:f7:31,5200,true,-63,eduroam,46845046666,3
00:24:6c:7d:f7:30,5200,true,-63,Welcome_KAIST,46845046662,3
00:24:6c:7d:f7:f1,5200,true,-56,eduroam,46845046659,3
00:24:6c:7d:f7:f0,5200,true,-58,Welcome_KAIST,46845046654,3
00:24:6c:7d:f5:71,5180,true,-88,eduroam,46845046648,3
6c:70:9f:e3:3a:a6,2412,true,-55,Air WiFi,46845046644,3
fa:da:0c:49:f0:5f,2412,true,-58,DIRECT-5f-HP M377 LaserJet,46845046640,3
00:24:6c:7e:03:d1,5180,true,-77,eduroam,46845046635,3
00:24:6c:7e:03:d0,5180,true,-76,Welcome_KAIST,46845046629,3
00:24:6c:7d:f5:91,5180,true,-70,eduroam,46845046626,3
00:24:6c:7d:f5:90,5180,true,-72,Welcome_KAIST,46845046619,3
00:24:6c:7d:f7:51,5805,true,-91,eduroam,46845046613,3
00:24:6c:7d:f7:50,5805,true,-86,Welcome_KAIST,46845046601,3
00:08:9f:dd:2d:08,5765,true,-91,,46845046522,3
00:24:6c:7d:f5:10,5765,true,-79,Welcome_KAIST,46845046516,3
f0:99:bf:09:32:41,5745,true,-91,Broccoli 5GHz,46845046511,3
00:24:6c:7d:fd:a1,2472,true,-79,eduroam,46845046506,3
00:24:6c:7d:f7:01,2472,true,-83,eduroam,46845046501,3
00:24:6c:7d:f3:e0,2472,true,-68,Welcome_KAIST,46845046496,3
00:24:6c:7d:fe:01,2472,true,-58,eduroam,46845046491,3
02:15:99:ea:c4:04,2462,true,-77,DIRECT-wdC410 Series,46845046486,3
b2:52:16:12:63:77,2462,true,-73,HP-Setup>77-M477 LaserJet,46845046481,3
f0:99:bf:09:32:40,2462,true,-78,Broccoli,46845046476,3
6c:f3:7f:fa:ab:20,2452,true,-72,Welcome_KAIST,46845046472,3
00:24:6c:7d:f3:00,2432,true,-51,Welcome_KAIST,46845046464,3
00:24:6c:7d:f6:f1,5805,true,-93,eduroam,46845046458,3
00:24:6c:7d:f6:f0,5805,true,-93,Welcome_KAIST,46845046453,3
90:9f:33:f9:11:de,5785,true,-77,wit_5G,46845046446,3
00:24:6c:7a:8b:31,5765,true,-83,eduroam,46845046440,3
00:24:6c:7a:8b:30,5765,true,-84,Welcome_KAIST,46845046434,3
88:36:6c:be:8e:74,5745,true,-86,moonlab_5G,46845046416,3
00:24:6c:7d:f6:b0,5240,false,-82,Welcome_KAIST,46843229757,3
6c:f3:7f:fa:ab:31,5200,false,-82,eduroam,46843229746,3
00:24:6c:7d:f7:20,2412,false,-48,Welcome_KAIST,46843229739,3
00:24:6c:7d:fd:b1,5180,false,-84,eduroam,46843229734,3
00:24:6c:7d:fd:b0,5180,false,-85,Welcome_KAIST,46843229716,3
00:24:6c:7d:f7:00,2472,false,-85,Welcome_KAIST,46838911202,3
34:68:95:09:c6:90,2437,false,-64,HP-Print-90-Color LaserJet MFP,46838911199,3
00:24:6c:7d:f2:b1,5805,true,-94,eduroam,46846921673,4
00:24:6c:7d:f7:51,5805,true,-75,eduroam,46846921668,4
00:24:6c:7d:f7:50,5805,true,-75,Welcome_KAIST,46846921662,4
6c:70:9f:e3:3a:a7,5785,true,-45,Air WiFi,46846921658,4
00:24:6c:7d:fe:11,5785,true,-77,eduroam,46846921653,4
00:24:6c:7d:fe:10,5785,true,-77,Welcome_KAIST,46846921649,4
00:24:6c:7a:8b:31,5765,true,-76,eduroam,46846921645,4
00:24:6c:7a:8b:30,5765,true,-76,Welcome_KAIST,46846921641,4
00:24:6c:7d:f3:f1,5765,true,-47,eduroam,46846921637,4
00:24:6c:7d:f3:f0,5765,true,-48,Welcome_KAIST,46846921633,4
00:24:6c:7d:f5:11,5765,true,-63,eduroam,46846921629,4
00:24:6c:7d:f5:10,5765,true,-62,Welcome_KAIST,46846921624,4
64:e5:99:19:4d:ba,2462,true,-91,iptime_shin,46846921618,4
00:24:6c:7d:f3:e1,2472,true,-58,eduroam,46846921614,4
00:24:6c:7d:f5:01,2472,true,-61,eduroam,46846921610,4
00:24:6c:7d:f5:00,2472,true,-61,Welcome_KAIST,46846921605,4
00:24:6c:7d:f3:e0,2472,true,-58,Welcome_KAIST,46846921601,4
00:24:6c:7d:fe:01,2472,true,-64,eduroam,46846921598,4
00:24:6c:7d:fe:00,2472,true,-64,Welcome_KAIST,46846921594,4
02:15:99:ea:c4:04,2462,true,-87,DIRECT-wdC410 Series,46846921591,4
f0:99:bf:09:32:40,2462,true,-79,Broccoli,46846921587,4
4c:32:75:c7:7c:80,2462,true,-74,via_rhu,46846921582,4
90:9f:33:ac:99:10,2457,true,-76,NMSL_N1_706,46846921575,4
00:08:9f:0b:e7:9c,2452,true,-60,WL24G,46846921571,4
5e:ea:1d:bf:d1:00,2452,true,-64,DIRECT-00-HP M477 LaserJet,46846921566,4
00:24:6c:7d:f8:a0,2452,true,-85,Welcome_KAIST,46846921562,4
64:e5:99:d4:8d:e6,2437,true,-76,N1-814,46846921557,4
96:53:30:7c:92:23,2437,true,-70,DIRECT-23-HP M402 LaserJet,46846921553,4
34:68:95:09:c6:90,2437,true,-64,HP-Print-90-Color LaserJet MFP,46846921550,4
00:24:6c:7d:f7:e1,2432,true,-66,eduroam,46846921546,4
00:24:6c:7d:f3:01,2432,true,-49,eduroam,46846921540,4
00:24:6c:7d:f3:00,2432,true,-48,Welcome_KAIST,46846921537,4
00:24:6c:7d:f7:e0,2432,true,-66,Welcome_KAIST,46846921533,4
64:e5:99:da:03:6c,5240,true,-74,WCSL 5GHz,46846921527,4
00:24:6c:7d:f3:11,5240,true,-50,eduroam,46846921523,4
00:24:6c:7d:f3:10,5240,true,-40,Welcome_KAIST,46846921520,4
88:36:6c:27:2a:10,2422,true,-69,DILAB-516-2.4Ghz,46846921515,4
1a:4f:32:93:be:f1,2412,true,-58,DIRECT-f1-HP M402 LaserJet,46846921504,4
00:24:6c:7d:f7:f1,5200,true,-65,eduroam,46846921500,4
00:24:6c:7d:f7:f0,5200,true,-64,Welcome_KAIST,46846921497,4
00:24:6c:7d:f7:31,5200,true,-79,eduroam,46846921492,4
00:24:6c:7d:f7:30,5200,true,-75,Welcome_KAIST,46846921487,4
00:24:6c:7d:f7:41,2412,true,-62,eduroam,46846921482,4
00:24:6c:7d:f7:40,2412,true,-62,Welcome_KAIST,46846921475,4
fa:da:0c:49:f0:5f,2412,true,-46,DIRECT-5f-HP M377 LaserJet,46846921472,4
6c:70:9f:e3:3a:a6,2412,true,-38,Air WiFi,46846921466,4
00:24:6c:7d:f5:91,5180,true,-66,eduroam,46846921462,4
00:24:6c:7d:f5:90,5180,true,-68,Welcome_KAIST,46846921459,4
00:24:6c:7e:03:d1,5180,true,-83,eduroam,46846921455,4
00:24:6c:7e:03:d0,5180,true,-84,Welcome_KAIST,46846921450,4
a0:40:a0:56:08:f8,5540,true,-92,,46846921445,4
00:24:6c:7d:f2:b0,5805,true,-96,Welcome_KAIST,46846921439,4
70:8b:cd:2f:82:64,5745,true,-81,LIT_5G,46846921432,4
00:24:6c:7d:f5:80,2452,true,-68,Welcome_KAIST,46846921426,4
00:24:6c:7d:f5:81,2452,true,-67,eduroam,46846921421,4
00:24:6c:7d:f5:d1,5240,true,-94,eduroam,46846921415,4
00:24:6c:7d:f6:b1,5240,true,-75,eduroam,46846921409,4
00:24:6c:7d:f5:71,5180,true,-88,eduroam,46846921401,4
00:08:9f:dd:2d:08,5765,true,-91,,46846921392,4
f0:99:bf:09:32:41,5745,true,-91,Broccoli 5GHz,46846921384,4
00:24:6c:7d:fd:a1,2472,true,-79,eduroam,46846921377,4
00:24:6c:7d:f7:01,2472,true,-83,eduroam,46846921371,4
b2:52:16:12:63:77,2462,true,-73,HP-Setup>77-M477 LaserJet,46846921351,4
6c:f3:7f:fa:ab:20,2452,false,-72,Welcome_KAIST,46845046472,4
00:24:6c:7d:f6:f1,5805,false,-93,eduroam,46845046458,4
00:24:6c:7d:f6:f0,5805,false,-93,Welcome_KAIST,46845046453,4
90:9f:33:f9:11:de,5785,false,-77,wit_5G,46845046446,4
88:36:6c:be:8e:74,5745,false,-86,moonlab_5G,46845046416,4
00:24:6c:7d:f6:b0,5240,false,-82,Welcome_KAIST,46843229757,4
6c:f3:7f:fa:ab:31,5200,false,-82,eduroam,46843229746,4
00:24:6c:7d:f7:20,2412,false,-48,Welcome_KAIST,46843229739,4
00:24:6c:7d:fd:b1,5180,false,-84,eduroam,46843229734,4
00:24:6c:7d:fd:b0,5180,false,-85,Welcome_KAIST,46843229716,4
a0:40:a0:56:08:f8,5540,true,-87,,46848811863,5
00:24:6c:7d:f7:51,5805,true,-67,eduroam,46848811853,5
00:24:6c:7d:f7:50,5805,true,-67,Welcome_KAIST,46848811848,5
00:24:6c:7d:fe:11,5785,true,-81,eduroam,46848811844,5
00:24:6c:7d:fe:10,5785,true,-82,Welcome_KAIST,46848811840,5
6c:70:9f:e3:3a:a7,5785,true,-48,Air WiFi,46848811832,5
00:24:6c:7a:8b:31,5765,true,-74,eduroam,46848811827,5
00:24:6c:7a:8b:30,5765,true,-74,Welcome_KAIST,46848811824,5
00:24:6c:7d:f5:11,5765,true,-60,eduroam,46848811820,5
00:24:6c:7d:f5:10,5765,true,-62,Welcome_KAIST,46848811815,5
00:24:6c:7d:f3:f1,5765,true,-49,eduroam,46848811811,5
00:24:6c:7d:f3:f0,5765,true,-49,Welcome_KAIST,46848811807,5
90:9f:33:59:19:46,5745,true,-91,NDSL_5G,46848811801,5
70:8b:cd:2f:82:64,5745,true,-84,LIT_5G,46848811796,5
