1359028631302,-2.6048915,4.453215,8.868123
1359028631437,-1.4939818,3.9264908,9.241618
1359028631601,-1.2258313,2.920926,8.772355
1359028631769,-0.6607997,2.030283,9.576807
1359028631931,-0.29688102,2.1930888,9.097966
1359028632098,-0.35434186,2.9496565,9.270349
1359028632254,-0.20111294,3.620033,9.14585
1359028632416,-0.545878,3.122039,9.232041
1359028632578,-0.30645782,3.4572272,9.394848
1359028632739,0.038307227,3.2561142,9.021352
1359028632902,0.1340753,3.2082303,9.241618
1359028633061,0.1436521,3.1507695,9.222465
1359028633232,0.019153614,3.1794999,9.222465
1359028633383,0.15322891,3.4380736,9.126697
1359028633545,-0.16280572,3.4859576,9.030929
1359028633707,0.39264908,3.5338416,8.963891
1359028633870,1.388637,4.10845,8.810662
1359028634034,0.47884035,4.2521024,8.283937
1359028634195,0.19153613,4.951209,8.389283
1359028634357,-0.46926352,4.6830587,10.055647
1359028634519,0.30645782,2.8921957,9.423578
1359028634680,0.1340753,2.9496565,6.981492
1359028634850,0.16280572,3.3806129,8.925584
1359028635010,0.2777274,4.548983,10.477027
1359028635168,0.79487497,2.9017725,8.39886
1359028635335,-1.0630256,3.9552212,6.081272
1359028635491,-0.7469909,5.00867,10.726024
1359028635653,-1.1300632,2.8060043,11.262324
1359028635814,0.47884035,2.4612393,6.4260373
1359028635976,0.06703765,3.7253778,8.465898
1359028636137,0.4405331,4.1276035,12.028469
1359028636300,0.60333884,2.9400797,6.3302693
1359028636462,-1.0821792,4.501099,7.2113357
1359028636623,-0.15322891,5.1235914,13.43626
1359028636783,-0.47884035,1.9728222,10.103531
1359028636945,0.17238252,3.1316159,5.0182467
1359028637106,0.641646,3.41892,10.381259
1359028637269,1.043872,2.9400797,11.798626
1359028637431,-0.15322891,3.323152,4.8841715
1359028637591,-0.7278373,5.209783,9.940725
1359028637752,-0.78529817,3.9073372,10.601525
1359028637913,0.2681506,2.72939,7.5944076
1359028638075,-0.47884035,3.8594532,7.2209125
1359028638237,0.18195933,4.5681367,11.9135475
1359028638398,1.043872,3.41892,8.293514
1359028638561,-0.60333884,4.3957543,6.0621185
1359028638733,-0.095768064,5.631162,10.524911
1359028638882,-1.3120226,3.1028855,10.649409
1359028639044,0.7182605,3.4572272,6.397307
1359028639205,-0.78529817,4.232949,8.293514
1359028639375,1.0055647,4.0892963,12.0093155
1359028639527,0.076614454,3.0454245,7.383718
1359028639689,-1.13964,4.156334,8.2169
1359028639850,-0.6607997,5.544971,11.147403
1359028640014,-0.41180268,2.2026656,10.333375
1359028640173,0.11492168,3.6966474,5.3725886
1359028640334,-0.90021986,4.1180267,9.701305
1359028640494,1.043872,3.466804,11.128249
1359028640655,-0.34476504,3.6774938,5.3342814
1359028640816,-0.4309563,5.1906295,9.337387
1359028640978,-1.043872,4.5298295,10.994174
1359028641138,0.22026655,2.7102363,7.9870567
1359028641300,-0.41180268,3.86903,6.981492
1359028641461,-0.17238252,4.4819455,11.15698
1359028641622,1.292869,3.3518825,9.174581
1359028641782,-0.38307226,3.9456444,6.0525417
1359028641945,0.22984336,6.7133417,10.304645
1359028642106,-1.388637,3.4476504,10.658986
1359028642267,0.16280572,3.4955344,5.6982
1359028642428,-0.2777274,5.0661306,9.346964
1359028642590,1.7238252,3.9743748,11.137826
