bssid,frequency,legit,rss,ssid,timestamp,wifiNo
96:53:30:7c:92:23,2437,true,-84,DIRECT-23-HP M402 LaserJet,64138490299,1
1a:4f:32:93:be:f1,2412,true,-92,DIRECT-f1-HP M402 LaserJet,64138490274,1
fa:da:0c:49:f0:5f,2412,true,-77,DIRECT-5f-HP M377 LaserJet,64138490259,1
00:24:6c:7d:f3:01,2412,true,-64,eduroam,64138490255,1
00:24:6c:7d:f3:00,2412,true,-65,Welcome_KAIST,64138490249,1
00:24:6c:7d:f7:21,2412,true,-60,eduroam,64138490241,1
00:24:6c:7d:fb:51,5805,true,-93,eduroam,64140269434,2
00:24:6c:7d:fb:50,5805,true,-94,Welcome_KAIST,64140269426,2
6c:f3:7f:fa:ab:31,5805,true,-77,eduroam,64140269422,2
6c:f3:7f:fa:ab:30,5805,true,-77,Welcome_KAIST,64140269419,2
00:24:6c:7d:f7:f1,5805,true,-71,eduroam,64140269414,2
00:24:6c:7d:f7:f0,5805,true,-72,Welcome_KAIST,64140269408,2
90:9f:33:f9:11:de,5785,true,-75,wit_5G,64140269403,2
6c:70:9f:e3:3a:a7,5785,true,-68,Air WiFi,64140269398,2
00:24:6c:7d:f3:11,5745,true,-49,eduroam,64140269394,2
f0:99:bf:09:32:41,5745,true,-87,Broccoli 5GHz,64140269389,2
70:8b:cd:2f:82:64,5745,true,-67,LIT_5G,64140269385,2
00:24:6c:7d:f3:10,5745,true,-44,Welcome_KAIST,64140269381,2
5e:ea:1d:bf:d1:00,2452,true,-88,DIRECT-00-HP M477 LaserJet,64140269376,2
96:53:30:7c:92:23,2437,true,-78,DIRECT-23-HP M402 LaserJet,64140269373,2
00:24:6c:7d:f5:91,5240,true,-92,eduroam,64140269368,2
00:24:6c:7d:f5:90,5240,true,-91,Welcome_KAIST,64140269364,2
64:e5:99:da:03:6c,5240,true,-77,WCSL 5GHz,64140269359,2
00:24:6c:7a:8b:31,5200,true,-84,eduroam,64140269354,2
00:24:6c:7d:f3:f1,5200,true,-75,eduroam,64140269350,2
