timeMillis,givenTimeMillis,latitude,longitude,altitude,horizontalAccuracy,verticalAccuracy
1539851357262,1539851358000,31.265553161470105,121.62763391035998,44.69182140089018,4.0,Infinity
1539851358266,1539851359000,31.265551945461333,121.62763223298828,44.734510304333426,4.0,Infinity
1539851359250,1539851360000,31.26555200752168,121.6276312742552,45.008293976212414,4.0,Infinity
1539851360251,1539851361000,31.265552406623343,121.6276308132775,44.995556812627136,4.0,Infinity
1539851361250,1539851362000,31.26555203887566,121.62762880461199,45.17146622189136,4.0,Infinity
1539851362265,1539851363000,31.265550935086697,121.62762747990662,45.25370246604891,4.0,Infinity
1539851363257,1539851364000,31.265551194174467,121.62762729899329,45.15842924834063,4.0,Infinity
1539851364253,1539851365000,31.265550831128035,121.62762745122426,45.10383860854955,4.0,Infinity
1539851365259,1539851366000,31.26555231963125,121.6276276628193,45.01737221771856,4.0,Infinity
1539851366254,1539851367000,31.26554696937165,121.62762861318026,44.7827394924198,6.0,Infinity
1539851367248,1539851368000,31.265550812937754,121.62762411843089,45.17105708161269,6.0,Infinity
1539851368307,1539851369000,31.265543853644772,121.62761739933143,45.356572932758155,6.0,Infinity
1539851369254,1539851370000,31.265537926125717,121.62760522759487,44.96739948666066,6.0,Infinity
1539851370258,1539851371000,31.265534113798008,121.6276084067464,45.08821716169708,6.0,Infinity
1539851371258,1539851372000,31.26553838119643,121.62761646081032,45.037887578413155,6.0,Infinity
1539851372249,1539851373000,31.265534576810218,121.62761668891491,45.473555190624545,6.0,Infinity
1539851373244,1539851374000,31.265536763700545,121.62762503346477,45.61517399109335,6.0,Infinity
1539851374239,1539851375000,31.265542838993273,121.62763367810226,45.635431371956535,6.0,Infinity
1539851375257,1539851376000,31.265548169911035,121.62764003858683,44.94752583042072,6.0,Infinity
1539851376262,1539851377000,31.265548976452003,121.62764175971418,44.41149322402352,6.0,Infinity
1539851377257,1539851378000,31.265547880889574,121.62763862031065,44.59345899663697,6.0,Infinity
1539851378313,1539851379000,31.26554451850514,121.62764330156865,44.795923390248525,6.0,Infinity
1539851379257,1539851380000,31.265542671908108,121.62764434915405,44.69709297007921,6.0,Infinity
1539851380244,1539851381000,31.265541426537464,121.62764317550383,45.645089366126506,6.0,Infinity
1539851381250,1539851382000,31.26553566680137,121.62764299487874,45.60718736160869,6.0,Infinity
1539851382260,1539851383000,31.265528290624125,121.62763970460674,45.673330489272956,6.0,Infinity
1539851383258,1539851384000,31.2655066309958,121.62764100538452,45.71355973299409,6.0,Infinity
1539851384260,1539851385000,31.26550611759752,121.62764163473645,46.0457572597857,6.0,Infinity
1539851385256,1539851386000,31.265506999694022,121.6276417615281,46.10861701426627,6.0,Infinity
1539851386262,1539851387000,31.265504833450997,121.62764631351259,46.22828738506353,6.0,Infinity
1539851387255,1539851388000,31.265507375058903,121.6276415943461,46.190313547364575,6.0,Infinity
1539851388257,1539851389000,31.265509389652447,121.62763122584637,46.02491712552636,6.0,Infinity
1539851389245,1539851390000,31.26551392145172,121.62762541277205,45.92800931243345,6.0,Infinity
1539851390253,1539851391000,31.26551238778604,121.62761981243308,45.94201642468972,6.0,Infinity
1539851391250,1539851392000,31.26551206141534,121.62761767081328,46.481260460369946,6.0,Infinity
1539851392265,1539851393000,31.26551375210441,121.62761112646612,46.41040534928776,6.0,Infinity
1539851393254,1539851394000,31.26551727152854,121.62760368563863,46.20248215773297,6.0,Infinity
1539851394250,1539851395000,31.26551595581779,121.62761042615098,46.294190554723414,6.0,Infinity
1539851395248,1539851396000,31.265516070240334,121.62760049619992,46.34012111055139,6.0,Infinity
1539851396249,1539851397000,31.265513742042153,121.62760987378783,46.15024334536057,6.0,Infinity
1539851397265,1539851398000,31.265506050376047,121.62761257196743,45.84900036915091,6.0,Infinity
1539851398258,1539851399000,31.265496836688815,121.6276137994808,45.489692226978995,8.0,Infinity
1539851399264,1539851400000,31.265467784117863,121.62760767239645,45.6587799015973,8.0,Infinity
1539851400239,1539851401000,31.26545799595548,121.62759730641757,45.22565659523177,8.0,Infinity
1539851401229,1539851402000,31.265461115540408,121.62759777999203,44.09029832894181,8.0,Infinity
1539851402234,1539851403000,31.265455111703485,121.62760854818056,43.712114743896684,8.0,Infinity
1539851403255,1539851404000,31.26546093500352,121.62761583482582,44.62545499846995,8.0,Infinity
1539851404263,1539851405000,31.265463643389438,121.62761642179427,45.04820127560659,8.0,Infinity
1539851405251,1539851406000,31.26545953773612,121.62762992861116,45.04468764882452,8.0,Infinity
1539851406252,1539851407000,31.265462714131992,121.62764216936021,45.04395986353398,8.0,Infinity
1539851407271,1539851408000,31.265465233242917,121.62765233698646,45.09605036816764,8.0,Infinity
1539851408261,1539851409000,31.26546700320061,121.62765870069043,44.95501827764743,8.0,Infinity
1539851409246,1539851410000,31.265470043897437,121.62766144154678,44.96642342061343,8.0,Infinity
1539851410277,1539851411000,31.26547393047365,121.62766148925832,44.63312993713343,12.0,Infinity
1539851411255,1539851412000,31.2654738099737,121.62766030797142,44.22691697806106,12.0,Infinity
1539851412256,1539851413000,31.26547541798054,121.62766482724425,43.167231547759826,12.0,Infinity
1539851413248,1539851414000,31.265463255369642,121.62766650641902,40.658725063091495,12.0,Infinity
1539851414257,1539851415000,31.26546173872577,121.62766371770374,40.49115777716185,12.0,Infinity
1539851415248,1539851416000,31.26546749368092,121.62765809424087,41.590845330578325,12.0,Infinity
1539851416244,1539851417000,31.265470034718795,121.62765934222332,41.71481407043521,12.0,Infinity
1539851417250,1539851418000,31.26546827724997,121.62766467100002,41.67853723578704,12.0,Infinity
1539851418275,1539851419000,31.265466280338636,121.62766831887848,41.651167954622125,12.0,Infinity
1539851419260,1539851420000,31.26546392592623,121.6276691486088,41.42448644004529,12.0,Infinity
1539851420231,1539851421000,31.26546362894171,121.62766743160287,41.180856734119345,12.0,Infinity
1539851421236,1539851422000,31.2654626969036,121.6276673717972,41.0795720295023,12.0,Infinity
1539851422228,1539851423000,31.265463752439445,121.62766148978665,40.89125013915235,16.0,Infinity
1539851423243,1539851424000,31.265466031219137,121.62765261291476,40.630414347618355,16.0,Infinity
1539851424229,1539851425000,31.26547049925453,121.62764462497002,40.22647946737852,16.0,Infinity
1539851425274,1539851426000,31.26547344940058,121.6276359589038,39.836963834442265,16.0,Infinity
1539851430253,1539851431000,31.26549329977189,121.62762692504738,38.85305250906524,16.0,Infinity
1539851433239,1539851434000,31.265509567277157,121.62761825433229,31.432810995795105,16.0,Infinity
1539851435243,1539851436000,31.26551777401895,121.62760834664687,31.416669755859722,16.0,Infinity
1539851436255,1539851437000,31.265522541449595,121.62760665540588,31.224090145182714,16.0,Infinity
