0.0	2.168189072308534
0.022	2.117623609401878
0.032	1.939265076418803
0.045	1.3828602417412657
0.055	0.8917677266813873
0.065	0.46058658820838483
0.079	0.23822463411653105
0.092	0.251871391046401
0.102	0.4926320001779092
0.112	0.8844381733214832
0.125	1.1519140758220434
0.134	1.105406237129471
0.147	0.7847263613969107
0.159	0.681411179271346
0.168	0.43020734982766573
0.182	-0.42197892642584334
0.198	0.2217024621629493
0.21	0.5068042172823306
0.223	0.5356877818082344
0.237	0.505164632974128
0.276	0.31985587114552594
0.29	0.3708063024418644
0.308	0.34261400705883815
0.321	0.2511066493888503
0.336	0.36177572490195864
0.346	-0.31583382478472366
0.36	-0.35226562507694537
0.369	-0.31245826471754734
0.378	0.002861228268598026
0.39	0.3393926676722234
0.399	0.6775707042343697
0.414	0.7259312142047136
0.425	0.6267134607025291
0.438	0.409433494663058
0.447	0.2969012001546183
0.464	0.3064737646905096
0.479	0.4596998186024681
0.494	0.5746185834444582
0.512	0.28348175097977446
0.535	0.46428996770227915
0.559	0.48635382140906014
0.586	-0.5532747911171896
0.608	-0.8333536053116877
0.618	-0.13038144619218528
0.659	-0.5180235646729008
0.67	-0.6825691819093933
0.68	-0.9367891194867601
0.698	-1.0252434708667262
0.756	-0.6669658266319458
0.789	0.04103573930592397
0.807	0.27033363547302436
0.821	0.4844173155968008
0.832	0.701653062932885
0.844	0.39277085619904994
0.864	0.24526348861395064
0.874	0.2575025547282479
0.882	0.22132492708059637
0.891	0.7516681928652069
0.91	1.559015457523305
0.926	1.285519585174379
0.948	-2.5418181297365376
0.959	-1.926194132491759
0.967	-1.1732062034755417
0.98	-0.8696117757386581
0.991	-1.0174702357524144
1.001	-0.82929908095945
1.037	-1.0158658399051403
1.048	-0.8969684452899838
1.057	-0.6409604457830413
1.085	-0.4361538031256309
1.094	-0.24166288610156172
1.103	0.18974193394612593
1.112	0.6651105170678195
1.121	0.9228221074053766
1.131	0.8072106579526772
1.14	0.8373049388389568
1.15	-0.0656550899071715
1.161	-1.0331890473214536
1.171	-1.531404300676865
1.179	-1.8533619481587364
1.19	-1.7738245049590335
1.201	-1.6565644366519603
1.211	-1.4018660182109994
1.231	-1.32069041824862
1.241	-1.4243017478226458
1.25	-1.3846076748903786
1.271	-1.360513872185539
1.283	-2.9271579413664828
1.294	-6.678104212604692
1.334	-5.488051451862091
1.361	-1.708935266954792
1.386	0.6631349963176474
1.412	1.549480180143172
1.455	1.438781765554056
1.476	2.307903686833689
1.491	2.397947065199147
1.511	2.109893843599185
1.54	1.7798524614012163
1.559	1.5541265122792625
1.586	1.281608468920864
1.603	0.14422055328574493
1.642	0.383527032343594
1.666	-0.359724131485432
1.683	-0.9926322479797185
1.723	-0.9703190928426558
1.735	-0.46213608116048865
1.752	-0.20881846804002868
1.764	0.1394030676452448
1.819	0.4792718212579023
1.838	0.4753548080896604
1.857	0.479882648022537
1.871	0.0314796204871125
1.882	-0.07441509671918134
1.894	0.11668118836334013
1.908	0.07802205585329136
1.921	0.09306342206938611
1.933	0.16638809213488462
1.944	-0.07374854339103126
1.958	0.7071457118244671
1.972	0.7802370370860113
1.986	1.2447666882172779
1.998	1.0571049663259136
2.009	0.08720087836012513
2.02	-0.8419512858579514
2.033	-0.38242613038495454
2.045	0.5291566795770852
2.055	1.0132565907603677
2.066	1.3852138532495888
2.104	1.721086708245861
2.115	1.3462235466569827
2.128	0.3031729218432144
2.14	-3.4043097932535966
2.151	-2.401667150390506
2.162	-1.3926940610651632
2.175	-1.2980299081942834
2.188	-1.6973082718472903
2.199	-1.449783919081296
2.21	-0.6311874646704627
2.221	-0.1372006137808186
2.231	-0.4545255377976132
2.242	-0.34829755542812846
2.254	-0.048794685069600385
2.265	-0.09266582943650858
2.276	2.852539458956943
2.289	1.3703196355849077
2.301	-1.5239587622408288
2.315	-2.0695873606319175
2.356	-1.9468049575151882
2.368	-1.741318551959818
2.38	3.2421196067434916
2.4	6.592970503637708
2.413	4.20943534563564
2.444	0.7933026883296432
2.513	-1.2270891396213381
2.565	-2.1691953520205995
2.583	-2.1643973538685133
2.604	-1.0649721389641318
2.615	-1.0205294063783783
2.625	-0.7857777768117039
2.643	-0.14595118362420523
2.656	0.6876908153480275
2.668	2.0594574109667283
2.682	1.7011960341231787
2.695	1.3303110871217223
2.707	1.5622428929766108
2.719	0.38405096010409423
2.732	-1.1407724169155582
2.773	-0.920279403245678
2.784	-0.5063801605421947
2.796	-1.1022956584592407
2.811	-3.065348444444643
2.823	-2.161143987759269
2.834	0.6078256988498933
2.846	2.5242050766935007
2.857	2.141947293272302
2.869	1.3228240943294565
2.882	0.5142966431271823
2.895	-2.055548156128308
2.906	-0.020212085203830082
2.918	1.7689471181963015
2.931	2.48009861151339
2.944	-7.677003465185552
2.956	-9.834419718692713
2.967	-6.235647867872562
2.978	-2.421934650387689
2.989	1.3645355000230115
3.027	5.994953609350178
3.038	5.048790562712983
3.049	5.517691572390397
3.061	4.621012286770766
3.072	2.6778375493195004
3.083	0.9087774129974389
3.097	-2.7665973108275606
3.11	-2.8874849316889266
3.121	-1.9269157340644225
3.133	-0.4076387533258289
3.146	1.1065793338286538
3.159	1.436887568474216
3.17	0.597885983688568
3.181	-0.2725128971099042
3.193	-0.417207875904805
3.204	-0.8394217212322023
3.215	-0.08160608220178711
3.226	-0.18020656444671673
3.237	-0.15948813393393174
3.249	0.05628418169155425
3.286	0.1905948041933273
3.298	0.2520746415108666
3.311	0.22464405255615047
3.325	0.12608512632373514
3.336	0.11619099399036882
3.347	0.16190580560487955
3.36	0.24444632812643774
3.374	0.37943175615512387
3.385	0.357175522246429
3.396	0.3317091267399943
3.407	0.24238294500378277
3.418	0.1939063588924561
3.429	0.12447931296885117
3.441	0.15321358865814128
3.452	0.084263632182139
3.463	0.11337958743519871
3.474	0.05239643072892658
3.485	0.04957858532191972
3.498	0.04732430096272283
3.538	0.09148957013347908
3.549	0.11149888176824596
3.559	0.11984492320042528
3.573	0.08055297976067322
3.586	-0.012172016372838712
3.597	-0.10167497461334613
3.608	-0.027709860103586004
3.619	-0.4129016086355822
3.63	-0.2996755113739788
3.641	0.22760775269243672
3.651	0.49620546554798683
3.662	0.2973656248694825
3.673	0.06934069292884282
3.684	-0.09009493499944488
3.695	-0.07973738118773543
3.708	0.10476189661088553
3.721	0.1374396793367192
3.732	-0.21182901168712287
3.743	-0.40696802021399425
3.756	-0.5247720031909076
3.798	-0.36618749600934486
3.809	-0.11673675054698898
3.821	0.059839512454087
3.832	0.13214749993242075
3.843	0.08273366517876429
3.854	-0.0027660598982060525
3.865	-0.27036344954729413
3.876	-0.36185822342994295
3.894	-0.2511793584868184
3.907	-0.10134469789960837
3.92	-0.09639865415613857
3.932	-0.18437915807237437
3.949	-0.4233153807657901
3.962	-0.5684956730838776
3.974	-0.4777808655865917
3.992	-0.21367293565324819
4.014	-0.1709383510697784
4.028	-0.14441212300773099
4.043	-0.19980554138351936
4.085	-0.15218299537451874
4.096	-0.0681163173146273
4.112	-0.0698159348920403
4.128	-0.07883706908839605
4.141	-0.09371549666718659
4.152	-0.06731087833675953
4.165	-0.0844945119284739
4.179	-0.22082452483332093
4.192	-0.40650290592402194
4.203	-0.5014156122108924
4.217	-0.28621089403358835
4.229	-0.00678679532800186
4.24	0.14779947793998216
4.251	0.25614563416885305
4.263	0.25088515107356246
4.274	0.12409372270799057
4.285	-0.046292502523419654
4.296	-0.4890592493062864
4.307	-0.4525390061883856
4.321	-0.34670833011706503
4.359	-0.30801242868339496
4.37	-0.32302442776015483
4.383	-0.19712794514555942
4.396	-0.10407227766724514
4.407	0.03166393833803327
4.418	0.12492995253202777
4.431	3.4516203076573326E-4
4.441	-0.11464563208374035
4.452	-0.2602682695452916
4.463	-0.31547486033717487
4.474	-0.26004141214465903
4.485	-0.10077281121735915
4.496	-0.12658697086018011
4.507	-0.1778840593388229
4.518	-0.24190597107573808
4.531	-0.22417070020099406
4.542	-0.15635208249062282
4.553	-0.01782150625805934
4.573	0.11598743672190004
4.585	0.14642003155934868
4.625	0.20141194824875086
4.635	0.26838980259832024
4.646	0.3449563272189058
4.656	0.16104346417485926
4.667	-0.01673266890944891
4.678	0.07088978592878115
4.689	0.10268047027308302
4.7	0.020852856529198327
4.71	0.16224964764106686
4.723	0.5741635906685576
4.734	0.6891742668043428
4.745	0.8807815673681422
4.757	1.057051752845812
4.77	-0.1886537125345097
4.78	-0.16624589250486455
4.791	0.08152376721090715
4.804	0.22610937713801782
4.814	0.06596586269338212
4.825	-8.574698580715578E-4
4.836	-0.12326909772330985
4.846	-0.23652128170308961
4.857	-0.28115438955199856
4.868	-0.18661631442239857
4.879	-0.19526169444754482
4.889	-0.1255635974290792
4.901	-0.10811231955426237
4.912	-0.02519833601889432
4.923	-0.02782010922966749
4.936	0.016051192855447427
4.948	0.1813927489873205
4.959	0.20640577026554197
4.97	0.23407765970046246
5.015	0.1872621305507931
5.026	0.15747112278713704
5.036	0.17194556479189826
5.046	0.2065094549107493
5.056	0.16520756639038398
5.067	0.18579617588088593
5.077	0.186944175490394
5.089	0.11890956616420578
5.1	-0.004471163135260969
5.11	-0.07252991558898869
5.122	-0.15762271081995238
5.135	-0.2946500130465892
5.145	-0.37362601600473266
5.155	-0.6436658623951548
5.166	-0.5379170179317119
5.176	-0.39202650018701957
5.186	-0.22168384345296221
5.196	-0.14670123694838844
5.205	-0.18631395233500503
5.215	-0.1873583646598611
5.224	-0.18819397453219766
5.234	-0.23483110312501432
5.244	-0.31044800712604714
5.263	-0.2943270500866526
5.274	-0.28909180437712556
5.284	-0.3615180888887395
5.297	-0.21259991427897695
5.31	-0.3999232173825018
5.32	-0.4042146599292691
5.33	-0.28506453219120775
5.343	-0.04417690641125338
5.353	0.07958023605683495
5.391	0.24753891253408522
5.402	0.2976299344622999
5.414	0.24576539123202967
5.425	0.19661231591537542
5.44	0.05002961347779955
5.45	0.009377850921980402
5.463	-0.038466359835608976
5.477	-0.1763405304961656
5.49	-0.3326085893531867
5.526	-0.49593007887248364
5.565	-0.557634471407388
5.585	-0.5457065452575711
5.6	-0.4595494830538782
5.612	-0.16078062883892041
5.624	0.02460445729549887
5.633	0.1422667679563392
5.646	0.15978197674600825
5.665	0.04354958204574588
5.675	0.034839666155748183
5.688	0.05085605368241275
5.705	0.06366940389467812
5.731	0.05859696398890524
5.744	0.06220037211798157
5.763	0.026776058093379795
5.792	0.07505084759304825
5.812	0.03705643862662278
5.825	0.029645151343045573
5.835	0.008393241199505574
5.845	0.01437595317382323
5.858	-0.019144917746222845
5.909	-0.022977454539368836
5.919	-0.0030590036770776763
5.93	-0.0024472029781281712
5.94	-0.00961920252583992
